day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-12-08,27.1,27.62,26.03,26.73,1588727,28.28,27.05,1,3.0,0.3460366008641871,26.89,0.005985783763561514,28.86
2018-04-16,33.73,34.1,33.0,33.21,762000,33.9,33.73,1,3.0,0.6339834242888849,35.0,0.053899427883167705,33.372
2018-08-13,17.3,17.3,16.11,16.36,1543697,17.33,17.2,1,3.0,0.8658669100183118,17.0,0.03911980440097795,17.348000000000003
2019-03-25,19.03,19.03,18.45,18.46,3859610,19.22,19.12,1,3.0,0.5613258533143906,19.06,0.03250270855904658,18.290000000000003
2019-08-02,12.24,12.28,11.46,12.28,4129249,12.31,12.33,1,3.0,0.9736887638924205,12.05,-0.018729641693810972,12.672
2019-10-22,10.04,10.08,9.81,9.95,4139105,10.26,10.0,1,3.0,0.44712110967144647,10.08,0.013065326633165952,10.472
2020-01-22,9.81,9.88,9.2,9.46,8704217,9.94,9.85,1,3.0,0.9147615769903488,8.51,-0.10042283298097265,8.746
2020-02-04,6.89,7.28,6.89,7.04,22186618,7.66,7.66,1,3.0,92.22108403361345,7.75,0.10085227272727271,8.728
2020-04-28,6.96,7.05,6.61,6.65,4849422,7.11,6.98,1,3.0,0.5888086053577735,6.93,0.042105263157894646,7.168
2020-07-01,8.89,8.98,8.49,8.71,9213440,8.96,8.8,1,3.0,0.5827634248450897,9.12,0.04707233065442007,7.064
2020-11-27,11.96,11.96,11.48,11.65,6167072,12.09,11.89,1,3.0,0.6420627283537548,11.85,0.01716738197424883,12.83
2021-05-11,10.64,10.72,10.37,10.43,2684866,10.73,10.64,1,3.0,0.26989591063648843,10.51,0.007670182166826578,11.276
2022-03-29,13.25,13.38,12.96,13.1,3003100,13.3,13.19,1,3.0,0.4250260985100123,13.32,0.016793893129771087,13.82
