day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-03-05,4.94,4.97,4.9,4.94,1503225,100712807,0,939253,-0.004032258064516014,-1503225.0,-65559104.0,0.1266110014768484,0.4413140214910173,1.0,5.65,0.05108055009823187,0.45836142379069056
2018-05-17,4.68,4.68,4.61,4.64,1435748,91985108,0,1018111,-0.0042918454935623185,-1435748.0,-58028782.0,0.15266208567000195,0.2600642589826255,1.0,4.8,0.13348946135831397,1.3401849380341577
2018-05-31,4.43,4.48,4.43,4.47,1097133,92588613,30100,390057,0.013605442176870763,1097133.0,-56703858.0,0.07980334394725358,0.27944591389242934,1.0,4.84,0.149625935162095,0.6136865114068353
2018-11-13,4.5,4.59,4.41,4.51,12029891,84476222,30100,7404059,-0.00879120879120876,-12029891.0,-39837521.0,0.13677151725185577,0.47120615731556004,1.0,4.59,0.04783599088838275,5.990879124904398
2019-11-18,4.57,4.65,4.53,4.62,1006300,86189679,0,1477118,0.010940919037199182,1006300.0,39236340.0,0.3197974763348205,0.34131913172589934,1.0,4.87,0.021008403361344685,0.20862937673764614
2020-02-13,4.61,4.62,4.46,4.5,3080737,71715646,0,1470869,-0.025974025974025983,-3080737.0,68387185.0,0.10516313334995378,0.38710830727087936,1.0,4.94,0.040000000000000036,0.9227791328032455
2020-07-21,4.62,4.62,4.54,4.55,1965383,75789694,0,1538320,-0.008714596949891074,-1965383.0,98000206.0,0.1708968324533396,0.34366898603721735,1.0,4.69,0.010548523206751037,0.6690407624959174
2020-09-25,4.4,4.43,4.35,4.36,997858,79390442,0,637438,-0.00909090909090915,-997858.0,116536247.0,0.14551396882555234,0.25432255820990424,1.0,4.84,0.008016032064128265,0.7306699885718562
2021-04-14,6.78,7.2,6.55,6.65,70279446,130975813,84100,52693878,-0.030612244897959218,-70279446.0,709444970.0,0.10905840197896939,0.14338440675817987,1.0,7.2,0.23134328358208944,1.1350571757303403
2021-10-13,7.3,7.4,6.77,7.15,70551613,159928073,3000,69113726,-0.016506189821182793,-70551613.0,717136708.0,0.1382666704824463,0.22205562024682424,1.0,7.4,0.5677290836653388,0.22725087693508805
