day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2016-10-20,2.52,2.52,2.5,2.51,30475772,2.53,2.52,-0.2578451813430974,1,1.0,13344194.624508392,14966514.429903187,False,2.76,0.09523809523809512,0,50,0,5,-5,-0.003968253968254065,0,45,0,2,-2
2017-02-06,2.3,2.31,2.29,2.31,28138483,2.28,2.29,-0.032914671186665245,0,1.0,10504033.657428857,6843173.831861193,False,2.52,0.09565217391304359,0,92,0,5,-5,0.008733624454148492,62,0,1,0,1
2017-02-07,2.3,2.31,2.3,2.31,25205817,2.3,2.31,-0.10422260503524661,0,0.0,6756123.3075343305,6733534.948879294,False,2.52,0.09565217391304359,0,93,0,6,-6,0.0,0,0,0,0,0
2017-02-17,2.44,2.45,2.4,2.4,43116515,2.42,2.44,-0.014650038227675632,0,0.0,28100322.15537227,10247106.959824245,False,2.62,0.07377049180327866,0,98,0,5,-5,-0.016393442622950838,0,83,0,1,-1
2017-02-20,2.4,2.44,2.39,2.42,33855639,2.44,2.4,-0.21478721088659414,0,0.0,8582420.203517431,9335128.661348337,False,2.62,0.09166666666666679,0,99,0,6,-6,0.008333333333333304,67,0,1,0,1
2017-02-21,2.42,2.44,2.41,2.43,33524344,2.4,2.42,-0.009785519038645218,0,0.0,8473044.50847146,8571482.634012835,True,2.62,0.08264462809917372,0,100,0,7,-7,0.004132231404958775,68,0,2,0,2
2017-03-09,2.53,2.54,2.49,2.51,38101229,2.55,2.53,-0.07166204072021887,1,1.0,39945604.609921046,8571482.634012835,False,2.67,0.055335968379446765,0,109,0,5,-5,-0.007905138339920903,0,89,0,3,-3
2017-03-10,2.51,2.54,2.5,2.53,26576911,2.53,2.51,-0.30246578135314217,0,2.0,24447046.6032178,8571482.634012835,False,2.67,0.06374501992031889,0,110,0,6,-6,0.007968127490039834,74,0,1,0,1
2017-03-24,2.55,2.57,2.54,2.56,30398763,2.56,2.55,-0.15670241358261483,0,2.0,12219688.148531677,8309548.11816794,False,2.82,0.10588235294117654,0,117,0,5,-5,0.0039215686274509665,80,0,1,0,1
2018-09-05,2.96,2.97,2.88,2.89,130176834,2.96,2.99,-0.1800222070856976,0,1.0,38983585.04579032,9738020.215185547,False,3.61,0.21959459459459452,0,133,0,5,-5,-0.03344481605351168,0,105,0,1,-1
2018-09-06,2.87,2.91,2.8,2.81,112673399,2.96,2.89,-0.13445890841069308,1,0.0,22741005.406052675,9738020.215185547,False,3.88,0.3519163763066202,0,134,0,6,-6,-0.02768166089965396,0,106,0,2,-2
2019-06-24,3.49,3.57,3.46,3.52,64052361,3.51,3.51,-0.1857106810708904,0,1.0,60831830.656596616,13196463.973758481,False,3.54,0.014326647564469885,0,241,0,5,-5,0.002849002849002913,180,0,1,0,1
2019-08-13,3.11,3.11,3.08,3.09,19521892,3.1,3.13,-0.14477753951373484,0,1.0,7719370.991878713,4762052.903462586,False,3.17,0.019292604501607746,0,258,0,5,-5,-0.012779552715655007,0,217,0,1,-1
2019-09-12,3.13,3.14,3.12,3.13,31711402,3.15,3.12,-0.013229054106574933,0,1.0,8299622.783943428,3847301.799890664,False,3.16,0.009584664536741228,0,269,0,5,-5,0.0032051282051281937,202,0,1,0,1
2019-11-13,2.84,2.84,2.76,2.78,31186140,2.81,2.84,0.017408118616739632,0,1.0,6978199.831142613,3673133.5118713826,False,2.84,0.0,217,0,5,0,5,-0.021126760563380254,0,247,0,1,-1
