day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2018-02-22,7.74,7.74,7.6,7.71,692930,7.56,7.59,-0.05458450044137486,0,0.0,561701.7559543507,379945.83799966925,False,8.68,0.12144702842377253,0,49,0,5,-5,0.015810276679841806,37,0,4,0,4
2018-03-30,8.35,8.35,8.24,8.3,1563200,8.21,8.28,-0.06339125224685438,0,0.0,521482.5874518709,402650.1862663623,False,8.7,0.041916167664670656,0,65,0,5,-5,0.0024154589371983004,50,0,2,0,2
2018-06-13,8.82,9.04,8.7,8.86,2554600,8.52,8.84,0.178315054674538,0,0.0,750263.9981641117,263337.6486404956,False,9.07,0.028344671201814053,73,0,5,0,5,0.002262443438914019,74,0,3,0,3
2018-07-31,7.67,7.67,7.53,7.58,680400,7.77,7.6,-0.5076882112165181,1,1.0,515150.4992574479,324656.2312310995,False,7.7,0.003911342894393766,0,108,0,5,-5,-0.002631578947368318,0,105,0,3,-3
2019-03-07,8.2,8.37,8.08,8.25,10811502,7.93,8.19,0.019824193906071708,0,0.0,2715473.084633036,372582.62220974953,False,8.8,0.07317073170731736,152,0,5,0,5,0.0073260073260073,151,0,4,0,4
2019-11-26,7.09,7.09,7.01,7.01,1271600,7.03,7.07,-0.1591743298223991,0,0.0,727841.486717391,430718.33380542917,False,8.01,0.1297602256699577,0,284,0,5,-5,-0.008486562942008558,0,255,0,1,-1
2019-11-27,7.0,7.09,6.99,7.07,1063700,7.09,7.01,-0.16349480968858132,0,0.0,388670.14876857254,404331.4685765443,False,8.01,0.14428571428571435,0,285,0,6,-6,0.00855920114122699,244,0,1,0,1
2019-11-28,7.07,7.08,7.01,7.01,745600,7.0,7.07,-0.29905048415906743,0,0.0,358662.53314053564,399461.23763827764,True,8.01,0.13295615275813288,0,286,0,7,-7,-0.008486562942008558,0,256,0,1,-1
2020-03-12,9.2,9.21,8.96,9.08,5948627,9.43,9.38,-0.08158489264491575,1,0.0,1580353.2292285562,1166360.1729816936,False,8.8,-0.04347826086956508,0,319,0,5,-5,-0.031982942430703654,0,281,0,2,-2
2021-10-11,15.22,15.86,15.1,15.56,3123946,15.8,15.22,-0.12753877618162035,0,0.0,1551896.0525902815,898164.4690875947,False,16.91,0.11103810775295653,0,531,0,5,-5,0.02233902759526929,480,0,1,0,1
2022-03-09,14.91,15.15,13.8,15.05,4770330,14.65,14.9,0.7187925614939275,0,2.0,1002186.6373200144,407411.98783967097,False,15.57,0.04426559356136828,487,0,5,0,5,0.010067114093959662,530,0,2,0,2
2022-05-10,12.11,12.44,11.83,12.39,2461224,12.32,12.24,-0.031478987053063956,0,1.0,726101.4956648961,534233.695345545,False,15.98,0.3195706028075971,0,605,0,5,-5,0.01225490196078427,547,0,1,0,1
2022-05-23,14.61,14.96,14.52,14.8,2892610,14.7,14.6,-0.1609798686334426,0,2.0,2651883.7144746375,749972.3259705757,False,15.6,0.06776180698151957,0,611,0,5,-5,0.013698630136986356,553,0,2,0,2
