day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-12-04,5.58,5.58,5.5,5.51,15681375,5.59,5.59,0.5510997549615755,1,1.0,2584544.86336181,2629766.5464584837,True,5.53,-0.008960573476702427
2017-12-05,5.51,5.53,5.33,5.36,26611619,5.58,5.51,0.6970207650795928,1,2.0,6346227.002727675,2629766.5464584837,True,5.45,-0.010889292196007205
2017-12-15,5.39,5.45,5.37,5.43,14868829,5.41,5.38,0.6593414049668769,0,0.0,2665702.49890325,1868891.7633950817,True,5.44,0.00927643784786647
2018-04-27,4.79,4.8,4.73,4.75,17538808,4.86,4.84,0.6977961418106551,1,1.0,3661945.5474872887,1650474.2553729462,True,5.07,0.05845511482254695
2018-07-12,4.01,4.15,3.99,4.13,15728157,4.03,3.98,0.5456432909451836,0,0.0,2192307.620220229,1842740.0453121199,True,4.66,0.16209476309226933
2018-09-21,4.02,4.07,3.99,4.06,11011066,4.0,4.02,0.783659630991528,0,0.0,2122583.0232729516,1855760.147542067,True,4.14,0.029850746268656803
2018-10-11,3.89,3.89,3.63,3.78,16632371,3.95,3.94,2.0191391216301824,1,3.0,4892869.5161528215,1620197.1357338515,True,4.15,0.06683804627249357
2019-04-26,5.14,5.16,4.92,5.0,34972121,5.31,5.19,0.7633465693115025,1,0.0,6220611.617754246,4419198.847779239,True,5.39,0.048638132295719894
2019-06-11,4.68,4.83,4.68,4.82,19024172,4.66,4.69,1.092604847090751,0,0.0,3952300.7228285577,2287735.052137992,True,4.91,0.04914529914529919
2020-01-17,4.42,4.43,4.36,4.38,13224071,4.44,4.41,0.5766027635704662,1,2.0,1801969.7519681675,1709413.6979673146,True,4.53,0.024886877828054432
2020-02-17,4.21,4.44,4.21,4.39,35691830,4.22,4.25,1.3329364254801637,0,0.0,9482320.346155193,1770211.5911801548,True,4.55,0.08076009501187653
2020-03-31,4.27,4.43,4.25,4.41,37534803,4.27,4.23,0.8437763783964765,0,1.0,8101541.4433236895,5058706.189432692,True,4.9,0.14754098360655754
2020-04-08,4.56,4.9,4.51,4.69,67723302,4.59,4.62,0.6012451367387688,0,0.0,14526321.64521475,4778707.04275678,True,4.66,0.021929824561403688
2020-06-01,4.4,4.54,4.37,4.52,32270469,4.38,4.37,1.4621112751307943,0,1.0,7690060.1932934495,4814773.013840782,True,4.88,0.1090909090909089
2020-07-02,4.59,4.72,4.55,4.69,35380906,4.56,4.58,0.8076390258761141,0,1.0,6264864.449563269,1470035.3992448312,True,5.45,0.18736383442265803
2020-09-02,6.07,6.14,5.92,5.96,37436989,6.1,6.07,0.5840556796348526,1,0.0,8469735.38691617,14010698.704201763,True,6.13,0.009884678747940523
2020-09-23,5.65,5.66,5.55,5.59,23220029,5.64,5.62,0.6198353685658016,0,1.0,4148349.925449667,4634184.859955987,True,5.75,0.017699115044247815
2020-09-24,5.53,5.55,5.31,5.33,35436133,5.65,5.59,0.526102013050888,1,1.0,8307434.658870952,4634184.859955987,True,5.75,0.039783001808318286
2020-10-26,5.25,5.25,5.04,5.15,34746234,5.31,5.29,1.5182680468319618,1,2.0,9126516.511896625,3883542.524666376,True,5.44,0.03619047619047633
2020-12-24,4.8,4.83,4.6,4.66,31632875,4.86,4.79,0.5562984952261452,1,1.0,8365422.117519459,4111739.000999923,True,4.94,0.029166666666666785
2021-01-04,4.63,4.87,4.63,4.66,62149010,4.65,4.66,1.8754321660635487,0,0.0,20194278.37245699,4024904.3157501426,True,5.05,0.09071274298056164
2021-03-09,5.94,5.95,5.67,5.79,38732180,6.02,5.93,0.521116786407126,1,2.0,8789151.831271801,9733870.967924789,True,6.33,0.06565656565656552
2021-03-15,5.89,5.9,5.59,5.67,54650126,6.05,5.91,1.8390768704395324,1,0.0,14187117.811842578,8815168.572746316,True,6.33,0.0747028862478778
2021-04-06,5.72,5.97,5.7,5.88,43225028,5.69,5.67,1.2025591861282834,0,1.0,9102585.577112379,6230476.557428947,True,6.3,0.10139860139860146
2021-10-25,6.4,6.4,6.21,6.31,36175270,6.44,6.37,0.9565492991035582,1,1.0,7792526.304133535,4202076.620307128,True,6.47,0.010937499999999822
2021-11-23,6.75,7.04,6.72,6.95,50160329,6.74,6.75,0.9151375511034074,0,0.0,10354405.996861385,4002496.3296153084,True,7.83,0.15999999999999992
2021-12-10,7.1,7.18,6.92,7.06,54248786,7.26,7.11,0.550306381689686,1,1.0,10509596.50596953,2829231.5760858096,True,7.54,0.06197183098591563
2021-12-30,7.35,7.68,7.33,7.6,53909181,7.43,7.31,0.7483725472345861,0,1.0,11352963.178954273,2626730.5172064556,True,7.86,0.06938775510204098
2022-02-21,7.91,8.08,7.9,8.04,24328176,7.84,7.91,0.9194364812584495,0,1.0,4440024.866484591,5264961.103972141,True,8.6,0.08723135271807836
2022-05-23,9.35,9.64,9.33,9.52,70512256,8.78,8.95,1.4937808136177932,0,2.0,18682499.962411225,3656333.1715081753,True,9.98,0.06737967914438503
