day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-09-28,12.35,12.38,12.27,12.33,5930337,12.43,12.35,1,3.0,0.3901170731278658,12.55,0.01619433198380582,
2017-11-02,12.23,12.25,11.98,12.24,9471517,12.26,12.23,0,3.0,0.42123344668039064,12.86,0.05151267375306623,12.316
2018-03-02,10.5,10.57,10.46,10.48,6613982,10.59,10.55,1,3.0,0.20853949552869921,10.85,0.033333333333333215,10.582
2018-04-19,9.02,9.09,8.95,9.01,10886951,9.22,9.01,0,3.0,0.8131573445238351,9.02,0.0,9.374
2018-05-24,8.26,8.29,8.14,8.19,7391559,8.35,8.24,1,3.0,0.22008377640334986,8.21,-0.006053268765133013,8.447999999999999
2018-05-31,7.77,7.8,7.68,7.77,7089260,7.93,7.7,0,3.0,0.676454751383267,7.96,0.024453024453024552,8.23
2019-07-12,6.81,6.86,6.77,6.86,4171516,6.84,6.8,0,3.0,0.3057710664593003,6.96,0.022026431718061623,6.8
2019-08-07,6.28,6.39,6.28,6.34,4552131,6.32,6.28,0,3.0,0.5934599439861208,6.45,0.027070063694267565,6.748
2020-02-03,5.43,5.43,5.43,5.43,2292000,6.2,6.03,1,3.0,1.2249103425989087,5.51,0.014732965009208066,6.3500000000000005
2020-02-05,5.16,5.25,5.12,5.18,13313201,4.91,5.16,0,3.0,7.778429319371728,5.56,0.07751937984496116,6.3420000000000005
2020-12-10,5.13,5.14,5.1,5.13,5103680,5.24,5.13,0,3.0,0.5092162004074994,5.14,0.0019493177387914784,5.13
2021-10-28,3.99,4.03,3.93,3.93,5092300,4.02,3.98,1,3.0,0.4911443083200322,4.1,0.027568922305764243,4.138
2022-01-26,4.18,4.28,4.15,4.25,7646314,4.33,4.17,0,3.0,0.21691542288557208,4.52,0.08133971291866016,4.228000000000001
2022-04-26,4.17,4.3,4.1,4.13,23590771,4.49,4.15,1,3.0,0.5240196857614476,6.5,0.5587529976019185,4.222
2022-04-28,3.9,4.02,3.86,3.97,21686839,4.0,3.93,0,3.0,0.25191732817888823,7.65,0.9615384615384617,4.222
