day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2017-11-28,17.92,17.94,17.65,17.9,30142831,17.95,17.98,-0.23649083617956945,1,0.0,14259525.661860958,,False,18.17,0.013950892857142794,0,17,0,5,-5,-0.00444938820912133,0,20,0,2,-2
2017-11-29,17.83,17.9,17.6,17.86,27654254,17.92,17.9,-0.08255949814401975,1,1.0,10512251.018196853,,False,18.17,0.019068984856982718,0,18,0,6,-6,-0.0022346368715083775,0,21,0,3,-3
2020-01-22,15.32,15.59,15.05,15.45,42328511,15.51,15.41,0.005678732765058481,0,0.0,5959951.432243498,6047119.8649490755,False,15.33,0.0006527415143602333,253,0,5,0,5,0.002595717066839587,252,0,1,0,1
2020-01-23,15.3,15.33,14.67,14.81,55375906,15.32,15.45,0.3082412939118033,1,0.0,9454915.762376903,6149237.973517203,True,14.68,-0.04052287581699354,254,0,6,0,6,-0.04142394822006468,0,290,0,1,-1
2020-07-03,15.68,16.73,15.4,16.56,226574546,14.57,15.52,0.47112818074116736,0,0.0,70360844.29331692,3846855.196219046,False,18.88,0.20408163265306123,298,0,5,0,5,0.0670103092783505,300,0,4,0,4
2020-07-06,17.01,18.21,16.83,18.21,302446641,15.68,16.56,0.33486592531890147,0,0.0,96718246.88128601,4742448.317429569,False,18.88,0.10993533215755424,299,0,6,0,6,0.0996376811594204,301,0,5,0,5
2020-07-20,15.61,16.2,15.52,16.04,127531296,16.05,15.34,-0.10185094785876236,0,2.0,36410300.900794886,5859546.0783718005,False,16.48,0.05573350416399747,0,371,0,5,-5,0.04563233376792697,304,0,1,0,1
2020-07-21,16.16,16.17,15.71,15.84,83539041,15.61,16.04,-0.34495262245276637,0,2.0,34988315.359194785,5859546.0783718005,False,16.48,0.01980198019801982,0,372,0,6,-6,-0.012468827930174564,0,348,0,1,-1
2020-08-14,15.41,15.68,15.36,15.66,43915679,15.47,15.48,-0.001379196459113441,0,1.0,17104715.315524086,16368460.59099573,False,16.58,0.07592472420506158,0,382,0,5,-5,0.011627906976744207,314,0,2,0,2
2020-09-15,16.01,16.05,15.87,15.94,31590539,16.02,16.0,-0.0746452134870429,1,0.0,14182112.474440869,8037999.696899157,False,16.95,0.05871330418488441,0,397,0,5,-5,-0.003750000000000031,0,366,0,1,-1
2020-12-07,17.04,17.1,16.65,16.66,60233629,17.27,17.06,-0.0765827365746623,1,1.0,23233998.056501504,5834260.11282651,False,16.82,-0.012910798122065636,0,426,0,5,-5,-0.023446658851113633,0,394,0,2,-2
2020-12-08,16.73,16.82,16.61,16.62,37897759,17.04,16.66,-0.3708205925962057,1,2.0,21262810.7641036,5834260.11282651,False,16.74,0.000597728631201333,0,427,0,6,-6,-0.0024009603841536054,0,395,0,3,-3
2021-08-26,20.43,20.55,19.8,20.07,122640279,20.78,20.89,-0.0023162334380112393,1,1.0,35178028.51892846,7924415.820253419,False,24.21,0.18502202643171817,0,521,0,5,-5,-0.0392532312111058,0,481,0,2,-2
2021-08-27,20.11,20.79,19.83,20.27,88864847,20.43,20.07,-0.27540243935681197,0,2.0,41199069.69852699,11817769.604396798,False,25.8,0.28294380905022387,0,522,0,6,-6,0.009965122072745247,434,0,1,0,1
2022-01-19,22.4,22.97,22.13,22.27,87801683,21.8,22.08,0.20638626940001625,0,1.0,11375122.411269292,10424288.831158176,True,23.55,0.05133928571428581,467,0,5,0,5,0.008605072463768071,486,0,3,0,3
2022-01-20,22.19,23.55,21.8,23.04,137768487,22.4,22.27,0.5690870868614215,0,0.0,30116219.653760556,10424288.831158176,False,23.0,0.03650292924740861,468,0,6,0,6,0.03457566232599918,487,0,4,0,4
