day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-11-08,39.28,39.36,37.06,37.18,6250548,39.42,39.0,1,3.0,0.5565233653517396,40.38,0.08606777837547086
2018-11-23,38.75,38.96,38.0,38.29,2709297,38.98,38.79,1,3.0,1.183367448907227,38.8,0.013319404544267277
2018-12-21,34.1,34.1,31.06,32.71,15523169,34.45,34.25,1,3.0,1.3063210605247058,34.87,0.06603485172730039
2020-03-19,35.14,35.9,34.46,35.02,15861274,36.69,35.23,1,3.0,0.5150653794676032,35.53,0.014563106796116498
2020-09-28,45.44,45.8,44.5,44.59,5048057,45.77,45.48,1,3.0,0.4705131648476748,48.12,0.07916573222695655
2021-02-22,70.25,70.76,65.28,65.35,17428854,72.77,71.09,1,3.0,0.6069601902220139,71.68,0.09686304514154576
2022-01-21,83.88,85.0,79.45,83.4,15242521,88.83,86.05,1,3.0,0.21224121359951043,88.5,0.06115107913669049
2022-04-13,74.0,74.11,70.11,71.05,8855883,75.5,73.99,1,3.0,0.40067861687802075,74.65,0.05066854327938075
2022-04-25,69.98,69.99,65.2,66.01,6057606,70.3,70.55,1,3.0,0.49161337663840676,71.3,0.08013937282229944
2022-04-26,66.05,66.99,61.83,62.1,9757113,69.98,66.01,1,3.0,0.610720967986363,75.99,0.22367149758454086
