day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,high_max,pre_close,postive_return,chg1,chg,chg_max,vol_chg,vol_chg_max,vol_chg_comp
2017-12-06,9.12,9.16,9.03,9.15,9348954,1354732925,70500,11814803,0.004390779363337094,9348954.0,-31086466.0,0.1389507061760986,9.2,9.11,0.00877192982456143,0.00328947368421062,0.004390779363337094,0.02130044843049328,2.21537602255931,1.0615409693497582,2.086943496788756
2018-01-08,9.3,9.46,9.21,9.33,25217091,1335626434,26500,45864117,0.002148227712137407,25217091.0,26596402.0,0.1948335432562232,9.45,9.31,0.01612903225806428,0.003225806451612856,0.002148227712137407,0.02872928176795586,2.2173608581842754,0.6610641268979618,3.354229594319728
2018-05-22,7.55,7.57,7.52,7.57,7037881,1058894032,48000,9390296,0.0026490066225166586,7037881.0,-13627107.0,0.17683902789204695,7.58,7.55,0.003973509933774766,0.0026490066225166586,0.0026490066225166586,0.016150740242261152,1.0919078813241505,0.2122553476700353,5.144312703120169
2018-07-23,5.97,6.04,5.9,6.03,7067131,888381916,63738,10015936,0.01005025125628145,7067131.0,-47163611.0,0.2373963667548499,6.25,5.97,0.04690117252931336,0.01005025125628145,0.01005025125628145,0.030927835051546282,0.8318206690586953,0.29403022508688026,2.8290311610410406
2018-11-02,5.3,5.49,5.3,5.43,8701536,709518996,298141,5935320,0.030360531309297834,8701536.0,-40308530.0,0.12643193024607696,6.47,5.27,0.22075471698113214,0.024528301886792336,0.030360531309297834,0.01964636542239706,0.9547830590029716,0.4390775122638284,2.1745205170727835
2018-11-19,6.6,7.12,6.49,7.12,56488545,767275965,359840,101999959,0.10046367851622873,56488545.0,118794048.0,0.2653453486393835,7.8,6.47,0.18181818181818188,0.07878787878787885,0.10046367851622873,0.10034013605442182,1.965786238014278,0.38486671220069435,5.107706579178482
2019-02-14,5.75,5.94,5.74,5.87,15483701,728628686,167000,15652701,0.01909722222222232,15483701.0,-88147044.0,0.17310183273029783,6.86,5.76,0.19304347826086965,0.02086956521739136,0.01909722222222232,0.033898305084745894,1.2402188469583888,0.34520936329464735,3.59265703317503
2019-05-13,7.08,7.28,7.0,7.2,10622447,1399690113,199871,9507531,0.004184100418409997,10622447.0,141179369.0,0.12535595374492484,7.23,7.17,0.021186440677966045,0.016949152542372836,0.004184100418409997,0.09125964010282772,1.4579513391092114,0.6033824115347095,2.4162973783092165
2019-09-27,5.5,5.53,5.49,5.52,3325624,1250757836,193861,2110523,0.001814882032667775,3325624.0,122310076.0,0.11517688927648782,5.64,5.51,0.025454545454545396,0.0036363636363636598,0.001814882032667775,0.014285714285714346,0.723017524488293,0.3210131807242038,2.252298559383667
2019-10-29,5.76,5.84,5.67,5.81,13940200,1222711519,188607,22432225,0.012195121951219301,13940200.0,166585983.0,0.2796134253533814,5.8,5.74,0.00694444444444442,0.00868055555555558,0.012195121951219301,0.03423423423423433,2.6265357118542068,0.6150521718045814,4.270427505601472
2019-11-25,5.47,5.55,5.45,5.53,3690464,1250730314,328452,3192736,0.010968921389396868,3690464.0,129842619.0,0.15729660404367976,5.66,5.47,0.034734917733089565,0.010968921389396868,0.010968921389396868,0.009140767824497242,1.1253506346853341,0.3192712081032838,3.524748258293572
2019-12-16,5.63,5.72,5.6,5.69,5812963,1217751111,145002,8304852,0.012455516014235002,5812963.0,150807781.0,0.25241659704742914,5.77,5.62,0.0248667850799289,0.010657193605683846,0.012455516014235002,0.010791366906474975,0.9220661334572811,0.38012938087359016,2.4256639445713057
2020-02-17,5.12,5.2,5.09,5.18,15025316,1207055500,129709,17948999,0.00974658869395717,15025316.0,216059508.0,0.23218343915335093,5.59,5.13,0.091796875,0.01171875,0.00974658869395717,0.038461538461538325,1.219021749808669,0.49277752307671363,2.473777095589842
2020-03-30,5.36,5.56,5.33,5.5,14575477,1219226283,669793,4620585,0.011029411764705843,14575477.0,291970413.0,0.058220549934755304,5.64,5.44,0.05223880597014907,0.026119402985074647,0.011029411764705843,0.034220532319391817,1.474667325849924,0.4233302310694158,3.483491651717438
2020-05-19,5.2,5.25,5.17,5.22,6154908,1217366122,4350033,10834050,0.009671179883945724,6154908.0,263579794.0,0.33785593040642525,5.49,5.17,0.05576923076923079,0.0038461538461538325,0.009671179883945724,0.017716535433070835,1.0318162098412809,0.5153619344470419,2.0021195607866713
2020-06-30,5.69,5.96,5.63,5.94,23244925,1279352263,2185150,48247030,0.049469964664311084,23244925.0,366447110.0,0.35816982486003285,6.75,5.66,0.18629173989455183,0.04393673110720564,0.049469964664311084,0.02003642987249532,2.214646568530718,0.7349049835565835,3.0135141522825215
