day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-12-25,5.55,5.59,5.38,5.46,6805370,5.67,5.56,1,3.0,0.5033794608746613,5.56,0.01831501831501825,5.744
2018-01-30,5.32,5.39,5.31,5.34,4706639,5.46,5.36,1,3.0,0.3606067465760743,5.54,0.03745318352059934,5.448
2018-06-11,3.78,3.83,3.62,3.7,13622252,3.92,3.84,1,3.0,0.8145640454038807,3.73,0.008108108108108025,3.968
2018-08-22,3.21,3.22,3.1,3.17,9046244,3.25,3.23,1,3.0,0.442818035592653,3.2,0.009463722397476504,3.328
2018-08-23,3.15,3.18,3.09,3.13,5973682,3.21,3.17,1,3.0,0.37452961692592,3.2,0.022364217252396346,3.316
2019-01-30,2.11,2.15,2.08,2.11,14293649,2.19,2.13,1,3.0,1.6679178663605558,2.19,0.03791469194312791,2.29
2020-05-19,3.0,3.03,2.85,2.92,144833901,3.08,2.99,1,3.0,0.2922509584802191,3.03,0.03767123287671237,3.148
2020-10-29,2.37,2.43,2.35,2.36,45076301,2.47,2.39,1,3.0,0.4353803150754647,2.37,0.004237288135593209,2.546
2021-02-03,1.55,1.71,1.55,1.62,121804494,1.67,1.67,1,3.0,0.22247321695693545,1.68,0.03703703703703698,2.2
2021-10-28,1.47,1.47,1.43,1.44,36653479,1.5,1.47,1,3.0,0.40830354739563446,1.5,0.04166666666666674,1.54
