day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-27,17.29,17.52,16.88,17.06,18818859,17.75,17.38,1,3.0,0.22357771759791545,17.45,0.022860492379835895
2018-05-03,15.67,15.7,14.85,15.41,26980323,16.49,15.98,1,3.0,0.39051911301816444,15.79,0.024659312134977185
2018-06-19,14.75,14.99,13.55,13.9,20512363,15.06,15.01,1,3.0,0.4818209604460064,14.47,0.04100719424460442
2018-08-02,14.39,14.4,13.75,14.05,10276391,14.63,14.43,1,3.0,0.46734000484049565,14.28,0.016370106761565806
2018-08-06,13.85,14.12,13.71,13.86,7325534,14.03,13.91,1,3.0,0.37373990820148273,14.6,0.05339105339105332
2018-10-11,13.47,13.57,12.54,12.54,26637629,14.11,13.93,1,3.0,1.7026329782835679,12.31,-0.01834130781499188
2018-10-16,11.75,11.9,10.78,10.99,15879424,12.08,11.68,1,3.0,0.6292024405681198,11.36,0.033666969972702354
2019-03-29,15.29,15.56,14.53,15.44,45399797,15.6,15.59,1,3.0,1.0168002432609584,16.59,0.07448186528497414
2020-02-04,17.92,19.82,17.92,19.33,69608010,19.91,19.91,1,3.0,9.76706677597488,22.47,0.16244180031039845
2020-02-28,21.99,22.63,21.01,21.13,71306732,23.26,23.16,1,3.0,0.49401396949272636,23.86,0.12920018930430666
2020-03-30,21.38,21.38,19.91,20.18,42412125,22.48,21.83,1,3.0,0.5833915144248476,20.58,0.019821605550049526
2020-04-28,20.05,20.28,19.43,19.91,19617579,20.25,20.05,1,3.0,0.41226861438847373,21.72,0.09090909090909083
2020-09-24,23.2,23.33,22.81,22.89,9866139,23.49,23.43,1,3.0,0.21387257421146444,23.19,0.013106159895150737
2020-11-30,24.89,25.25,24.65,24.66,17318857,25.0,24.82,1,3.0,0.20707959877148552,25.07,0.016626115166261224
2021-04-27,20.58,20.73,20.15,20.18,9936203,20.9,20.66,1,3.0,0.3079115845612195,20.56,0.018830525272546916
2022-04-25,16.68,16.79,15.37,15.45,20348135,16.89,16.9,1,3.0,0.5699995810378826,16.34,0.0576051779935276
