day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2018-03-05,9.23,9.72,9.12,9.7,14315465,9.2,9.16,1.641574279154126,0,1.0,4218622.362268908,633425.2186147475,True,10.8,0.17009750812567725
2018-06-19,8.47,8.47,7.74,7.88,7053846,8.49,8.55,1.0754681895337508,1,2.0,1670233.4574884153,681471.9662701618,True,8.01,-0.05430932703659985
2018-08-01,7.86,7.91,7.77,7.8,4661682,7.82,7.88,0.6176560709096657,0,2.0,678157.1289847252,672556.800350318,True,7.85,-0.0012722646310433516
2018-08-17,7.58,7.69,7.4,7.42,3277925,7.53,7.51,0.8357534321758153,0,2.0,621850.5130507656,527066.7477007722,True,7.62,0.005277044854881341
2018-08-27,7.52,7.61,7.5,7.61,3598783,7.52,7.51,0.615397701768561,0,0.0,792976.6628956989,527066.7477007722,True,7.62,0.013297872340425565
2018-10-22,5.93,6.23,5.91,6.15,6992733,5.72,5.91,0.785052619325866,0,1.0,1715505.4363087004,817505.7600090106,True,6.78,0.14333895446880285
2018-10-30,6.13,6.44,6.08,6.36,11007213,6.12,6.06,1.90618487646115,0,1.0,3317923.815443629,817505.7600090106,True,7.3,0.19086460032626418
2019-09-30,5.58,5.59,5.44,5.44,6313030,5.56,5.58,1.0900612481377254,0,1.0,1431985.597292228,518717.7584505233,True,5.79,0.037634408602150504
2020-08-03,5.9,6.08,5.87,6.04,17793960,5.81,5.84,0.8243310993070314,0,0.0,4160965.696396507,3218069.883873185,True,6.11,0.035593220338983045
2020-10-27,5.32,5.34,5.21,5.24,5376078,5.32,5.37,0.5268602517124388,0,0.0,759496.0173575169,819407.9480729603,True,5.29,-0.005639097744360999
2020-11-23,5.21,5.26,5.21,5.23,9812197,5.2,5.23,0.9740257467177853,0,0.0,1970271.526951547,756849.6397209441,True,5.35,0.026871401151631336
2021-04-12,4.83,4.98,4.82,4.94,7941008,4.85,4.83,1.8838074790805237,0,1.0,2225126.3698846316,513859.64994465484,True,5.11,0.05797101449275366
2021-10-29,4.5,4.73,4.5,4.71,8967908,4.48,4.52,0.9400814158932114,0,2.0,1805816.5241948243,537417.3531422717,True,5.1,0.1333333333333333
2021-12-30,5.0,5.16,5.0,5.14,11147592,5.01,5.0,0.7745034256905861,0,3.0,1819529.323126874,1549285.7103340249,True,5.46,0.09200000000000008
2022-02-24,5.19,5.2,4.91,4.98,11897551,5.16,5.17,0.5632036767811872,0,0.0,1673209.195310807,850109.0576999366,True,5.32,0.025048169556840083
2022-05-20,4.72,4.87,4.71,4.82,9860220,4.68,4.7,1.105923900101129,0,2.0,2404747.3527263883,1888237.6165756024,True,5.13,0.08686440677966112
2022-05-31,5.0,5.13,4.97,5.07,10486694,5.03,5.03,0.5166670475197641,0,0.0,1402611.1236636732,1269933.6232948075,True,5.12,0.02400000000000002
