day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2018-04-20,4.12,4.13,3.95,3.98,25114409,4.15,4.14,0.6179188454970646,1,2.0,3848329.198806944,3707911.495118064,True,4.07,-0.012135922330097082
2018-05-18,3.8,3.87,3.76,3.86,11863584,3.83,3.8,0.6284985153705918,0,0.0,1646950.5044804143,2208642.9765066765,True,3.94,0.03684210526315801
2018-06-20,3.01,3.04,3.01,3.03,15843679,3.29,3.34,1.9095624512660452,1,1.0,4314411.966565578,1734241.5171658439,True,3.04,0.00996677740863805
2018-07-12,2.83,2.88,2.79,2.83,18024167,2.8,2.73,1.0111595782986464,0,0.0,4466962.019428256,1044559.5022653788,True,3.27,0.15547703180212014
2018-08-27,2.98,3.03,2.98,3.02,8806340,2.98,2.97,0.5807183500565418,0,1.0,1378703.615507921,2505230.911887797,True,3.03,0.016778523489932917
2018-08-29,2.98,2.98,2.91,2.93,13849100,3.03,3.02,1.083730797586627,1,1.0,3341644.5590036144,2086061.1273419904,True,3.03,0.016778523489932917
2018-09-17,2.91,2.95,2.84,2.91,7290150,2.92,2.92,0.7476079359424974,1,0.0,1573346.9382763573,1376205.806364122,True,2.96,0.01718213058419238
2018-09-26,2.92,2.95,2.92,2.94,6784200,2.92,2.92,0.536068468958022,0,1.0,1065788.3731677737,1048768.0574116018,True,2.95,0.010273972602739878
2018-12-14,2.8,2.8,2.65,2.74,21286765,2.81,2.81,0.6576819732356982,1,1.0,4015543.9931737604,6617892.8686865885,True,2.73,-0.02499999999999991
2018-12-25,2.62,2.62,2.5,2.57,9628975,2.62,2.64,0.9727867811264317,0,0.0,1877979.569656213,3801787.5508220065,True,2.87,0.09541984732824438
2019-01-04,2.48,2.62,2.45,2.6,15583472,2.49,2.5,1.605147614430439,0,0.0,4267538.995216233,1837712.5242396502,True,2.87,0.157258064516129
2019-04-10,3.52,3.66,3.49,3.56,41944637,3.43,3.52,0.6782062398684598,0,1.0,6556166.554080035,4037153.771436563,True,3.64,0.03409090909090917
2019-05-27,2.75,2.8,2.73,2.79,8743600,2.74,2.74,0.635678274452582,0,2.0,1848931.9097589853,1892535.8470662795,True,3.0,0.09090909090909083
2019-06-04,2.77,2.98,2.74,2.98,67819920,2.77,2.71,7.637409477116442,0,0.0,27021061.467382915,1709554.0531447588,True,3.0,0.08303249097472931
2019-07-22,2.9,2.9,2.74,2.81,9314700,2.92,2.9,0.7581523611246119,1,0.0,1969640.7073440196,1711677.6821705787,True,3.05,0.051724137931034475
2019-07-30,2.92,2.97,2.89,2.94,10760472,2.94,2.91,1.4307013937518356,0,1.0,2673347.1540559907,1505976.6269174507,True,3.05,0.044520547945205546
2019-08-19,2.69,2.85,2.69,2.77,8379208,2.69,2.69,0.9815687230656773,0,1.0,2245118.3940278306,1338400.051860065,True,2.83,0.052044609665427455
2019-08-27,2.74,2.81,2.74,2.8,10174195,2.71,2.72,0.6005967748608865,0,1.0,2171574.2032002434,1326221.1048975773,True,2.88,0.05109489051094873
2019-09-16,2.87,2.94,2.87,2.9,11101991,2.86,2.87,0.5872449283037082,0,0.0,1551965.2881039977,1081134.7806173922,True,2.89,0.006968641114982521
2019-10-24,2.65,2.76,2.64,2.7,10183921,2.68,2.65,1.6133719251775345,0,0.0,2797841.5802556486,741294.7165325228,True,2.75,0.037735849056603765
2020-05-18,2.21,2.24,2.2,2.23,8800429,2.22,2.2,1.124907311473771,0,0.0,1947683.3983020529,1026204.612787919,True,2.24,0.013574660633484337
2020-08-03,2.48,2.65,2.45,2.65,45452931,2.38,2.41,2.1539365251009404,0,0.0,14681273.398611967,2480380.130240614,True,3.45,0.3911290322580645
2020-10-12,2.57,2.61,2.55,2.6,15677791,2.52,2.55,0.6641540909620198,0,0.0,4237119.20594014,1959150.1809493518,True,2.6,0.011673151750972943
2020-12-25,2.35,2.42,2.34,2.39,13401341,2.37,2.35,0.6452621069966487,0,1.0,2700487.782952299,1723905.7739368083,True,2.61,0.11063829787234036
2021-02-04,2.21,2.22,2.1,2.13,12379431,2.26,2.21,0.7921132679225356,1,0.0,2619067.2503424077,2407309.8312539947,True,2.34,0.05882352941176472
2021-02-22,2.26,2.34,2.25,2.28,19616925,2.19,2.26,0.6165441570320804,0,0.0,4974916.1641359925,2257025.6720990683,True,2.43,0.07522123893805333
2021-03-04,2.3,2.43,2.29,2.35,29894935,2.29,2.3,1.6624683678120546,0,0.0,8505248.3632165,1362563.7908508508,True,2.59,0.12608695652173907
2021-05-11,2.31,2.39,2.31,2.38,18744630,2.31,2.32,1.2159934638428909,0,0.0,4159242.851343112,2010380.2381432317,True,2.39,0.03463203463203457
2021-07-06,2.33,2.33,2.3,2.32,7758018,2.28,2.3,0.5024727413576062,0,0.0,1065603.73448952,1053226.5981478826,True,2.37,0.017167381974249052
2022-06-24,2.25,2.35,2.23,2.28,26840748,2.23,2.24,1.9549230464363565,0,0.0,7977632.424257513,1904109.2095612623,True,,
