day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2017-12-05,13.0,13.57,12.58,13.25,185208345,1148471351,254000,377497779,0.01610429447852768,185208345.0,1034080370.0,0.15588780872305416,0.28639312756130564,1.0,14.05,0.13496051687006472,0.309262983409041
2018-06-22,11.62,12.04,11.22,11.91,30033896,923682137,275100,42063188,0.004215851602023646,30033896.0,1923684371.0,0.1204233758761612,0.1763527429599643,1.0,13.52,0.07038834951456319,0.3657516870245485
2018-07-04,12.8,12.89,12.46,12.55,47039581,1016562258,283600,101201832,-0.03238242097147259,-47039581.0,2000059162.0,0.1697371718465558,0.26617992538107293,1.0,13.23,0.009360374414976613,0.742534824509131
2018-07-26,13.57,13.72,13.2,13.36,61878385,1159228367,550044,185673024,-0.02124542124542128,-61878385.0,2181549364.0,0.22292808252319482,0.29182681121694753,1.0,14.3,0.19841966637401232,0.5264238417511722
2018-10-22,9.03,9.49,8.89,9.31,42278787,742871791,376300,76394405,0.05316742081447967,42278787.0,1950413929.0,0.19661811251203357,0.23844787674893636,1.0,9.96,0.006465517241379448,0.3895782221718289
2019-01-16,9.06,9.23,8.92,8.96,30280447,696856842,471400,54785515,-0.01754385964912264,-30280447.0,1862510201.0,0.19936863382044062,0.2876457356145094,1.0,9.47,0.06480558325024921,0.5429929639660322
2019-03-12,14.69,15.94,14.25,15.94,192026680,1444599325,855599,691528349,0.10006901311249128,192026680.0,2885102418.0,0.23856970738252362,0.2540712873489663,1.0,15.94,0.09756097560975618,0.7621553401656629
2019-03-27,16.66,18.41,16.63,18.41,156093084,1737573582,983299,564441013,0.09976105137395463,156093084.0,3864727581.0,0.2063957734143023,0.2551405888433426,1.0,18.41,0.21257485029940115,0.29592562016251645
2019-08-20,14.91,14.95,14.61,14.76,44175173,1119634845,758163,82339424,-0.00939597315436247,-44175173.0,3984439543.0,0.12611162783665705,0.23916071338180622,1.0,15.15,0.040051679586563305,0.6408853217447501
2020-07-31,19.69,20.55,19.32,20.16,173292923,1297688716,2512932,542012929,0.022831050228310446,173292923.0,6894513784.0,0.15689625556658413,0.20985394543186614,1.0,20.55,0.12021857923497259,3.479581397228209
2021-04-06,30.6,30.65,29.11,30.2,105992844,1155883968,5034253,377957997,0.0300136425648021,105992844.0,7426447428.0,0.11934010079724805,0.1642273703765045,1.0,30.65,0.11605839416058394,0.26043856634617546
