day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-06-19,16.32,16.71,15.19,15.4,8277485,17.34,16.88,1,3.0,0.814791006513089,16.88,0.09610389610389602
2018-08-01,15.98,16.05,15.67,15.73,4852428,16.13,15.93,1,3.0,0.6135078463698278,15.87,0.008900190718372558
2018-09-13,15.47,15.5,13.77,13.77,44566407,16.07,15.3,1,3.0,1.5280114279639894,13.69,-0.005809731299927345
2018-09-18,12.5,12.71,11.68,12.35,21108964,12.59,12.55,1,3.0,0.959314612776899,13.0,0.05263157894736836
2018-11-30,10.41,10.46,9.75,10.23,12966061,10.69,10.37,1,3.0,0.4144506298944688,11.04,0.07917888563049846
2019-08-06,9.63,9.79,9.25,9.68,14649211,10.04,9.9,1,3.0,0.4608976418047057,10.05,0.03822314049586795
2019-10-18,11.53,11.58,11.11,11.17,8190622,11.63,11.47,1,3.0,0.20463698542999986,11.27,0.00895255147717089
2020-05-18,20.53,20.53,19.52,19.52,45477424,20.76,20.51,1,3.0,0.2965144933899104,20.3,0.03995901639344268
2021-01-11,19.44,19.48,18.79,18.86,17302812,19.49,19.32,1,3.0,0.4165675776308426,22.09,0.1712619300106044
2021-05-10,29.9,30.16,28.6,28.88,18063888,31.3,30.17,1,3.0,0.5850224974735916,29.15,0.009349030470914066
2021-07-13,27.0,27.0,25.8,25.99,37165613,28.61,27.98,1,3.0,1.8899201574068796,27.61,0.06233166602539453
2022-03-07,42.0,42.44,40.18,40.55,11032982,42.51,42.45,1,3.0,1.7874960902227524,41.65,0.027127003699136898
2022-04-22,29.01,29.5,28.5,28.85,8575851,29.99,29.12,1,3.0,0.4750576591412077,28.54,-0.010745233968804224
2022-04-25,28.08,28.54,26.8,26.8,10473864,29.01,28.85,1,3.0,0.22132065960567648,29.12,0.0865671641791046
