day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return,vol_increase,vol_decrease,vol_inc,vol_dec,vol_colsum,close_chg,close_increase,close_decrease,close_inc,close_dec,close_colsum
2017-10-10,35.56,35.97,35.35,35.7,1495637,35.91,35.55,0.6933547997767309,0,0.0,431018.0549669578,196746.27766099692,False,39.48,0.11023622047244075,31,0,5,0,5,0.0042194092827005925,30,0,1,0,1
2019-04-17,58.65,59.03,58.0,58.34,815250,57.3,58.26,-0.056573205406087235,0,2.0,857292.3506918169,237416.6576381793,False,61.66,0.05132139812446712,0,196,0,5,-5,0.001373154823206324,179,0,2,0,2
2019-04-18,58.3,58.36,56.56,56.74,669720,58.65,58.34,-0.17850965961361542,1,1.0,596896.2418029634,237416.6576381793,False,63.8,0.09433962264150941,0,197,0,6,-6,-0.02742543709290368,0,183,0,1,-1
2020-03-26,87.56,89.82,86.7,88.55,1437226,86.0,87.56,-0.059454464663757145,0,0.0,513424.7910529847,346230.97616489383,False,99.55,0.13693467336683418,0,312,0,5,-5,0.011306532663316604,295,0,3,0,3
2021-01-28,103.0,103.63,101.0,101.47,2645092,102.08,104.01,-0.2902216336678165,0,0.0,974213.3036238462,855104.241320498,False,108.11,0.04961165048543692,0,425,0,5,-5,-0.02442072877607926,0,385,0,1,-1
2022-02-28,49.2,49.5,48.48,49.41,2221321,49.22,49.4,0.06036576138869232,0,1.0,383157.4467200195,391472.76042751793,False,50.6,0.028455284552845406,506,0,5,0,5,0.0002024291497975117,519,0,2,0,2
2022-03-01,49.41,50.28,48.18,49.21,2347098,49.2,49.41,0.056622613300824076,0,1.0,367278.6534726795,381569.5673952855,True,50.6,0.024084193483100647,507,0,6,0,6,-0.004047763610605104,0,535,0,1,-1
2022-03-02,48.77,48.77,47.55,48.39,2639497,49.41,49.21,0.1245789481308408,1,0.0,295756.6938143659,363461.0894295328,True,50.6,0.037523067459503734,508,0,7,0,7,-0.016663279821174548,0,536,0,2,-2
2022-03-03,48.06,49.31,48.06,48.63,2710722,48.77,48.39,0.02698430799504603,0,1.0,265378.93393542856,325768.381118528,True,50.6,0.05285060341240122,509,0,8,0,8,0.004959702417854928,520,0,1,0,1
2022-05-20,42.57,43.59,42.21,42.79,2648702,42.22,42.9,-0.033676284900925224,0,0.0,708262.192287362,460517.32281122264,False,49.3,0.15809255344139062,0,584,0,5,-5,-0.002564102564102555,0,566,0,1,-1
2022-05-23,42.85,43.72,42.32,43.51,1975124,42.57,42.79,-0.2543049387964369,0,0.0,602590.7310121019,460517.32281122264,False,49.3,0.1505250875145856,0,585,0,6,-6,0.016826361299368875,540,0,1,0,1
2022-06-22,49.3,53.65,48.61,51.7,9657612,48.41,48.94,1.7068155465685995,0,0.0,3105327.305800421,599406.9884407977,False,55.75,0.13083164300202843,543,0,5,0,5,0.056395586432366196,553,0,5,0,5
