day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-17,3.9,3.91,3.82,3.84,54113096,3.91,3.9,1,3.0,0.8433636590354552,3.91,0.01822916666666674
2018-01-31,3.73,3.74,3.63,3.66,62275336,3.77,3.77,1,3.0,0.7196017945615039,3.66,0.0
2018-02-01,3.66,3.66,3.29,3.31,132128768,3.73,3.66,1,3.0,1.1216869548483848,3.27,-0.012084592145015116
2018-05-30,2.71,2.72,2.66,2.69,48929280,2.76,2.75,1,3.0,0.2615289274928094,2.72,0.01115241635687747
2018-07-18,2.32,2.34,2.29,2.3,22570300,2.33,2.32,1,3.0,0.26859247348525206,2.36,0.026086956521739202
2018-08-06,2.25,2.28,2.24,2.25,22114384,2.27,2.26,1,3.0,0.23634622594452726,2.32,0.03111111111111109
2019-11-28,3.2,3.22,3.14,3.14,53839845,3.22,3.21,1,3.0,0.5554175429878894,3.37,0.0732484076433122
2020-04-01,3.3,3.37,3.28,3.3,74809458,3.37,3.32,1,3.0,0.2442569830915544,3.36,0.0181818181818183
2022-03-09,3.08,3.09,2.84,2.96,139102480,3.11,3.07,1,3.0,1.0458850146639245,3.02,0.020270270270270396
2022-04-25,2.76,2.79,2.65,2.66,79363670,2.81,2.8,1,3.0,0.8059581347017264,2.69,0.011278195488721776
2022-04-26,2.68,2.69,2.46,2.49,112354769,2.76,2.66,1,3.0,0.4156952293158822,2.7,0.0843373493975903
