day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-01-15,12.01,12.15,11.34,11.43,13072851,12.36,12.24,1,3.0,0.7578358243574843,11.78,0.03062117235345574
2018-06-01,14.31,15.4,14.08,14.5,16631066,15.35,15.05,1,3.0,1.6806119398053418,14.81,0.02137931034482765
2018-06-19,12.18,12.86,11.48,11.95,8565656,13.33,12.75,1,3.0,0.5226460477251207,12.3,0.029288702928870425
2018-09-03,10.61,10.65,10.43,10.59,2299911,10.65,10.61,1,3.0,0.37639357761873504,10.68,0.008498583569405138
2018-10-16,8.18,8.18,7.44,7.55,6496867,8.36,8.08,1,3.0,0.3435490231720939,7.77,0.029139072847682135
2018-12-18,7.53,7.53,7.22,7.34,5726575,7.62,7.53,1,3.0,0.7931971191482698,7.37,0.004087193460490468
2019-01-29,7.01,7.04,6.7,6.82,4017551,7.15,7.01,1,3.0,0.28033111316485537,6.94,0.017595307917888547
2019-06-03,7.48,7.56,7.36,7.4,5381932,7.58,7.49,1,3.0,0.4382628173898915,7.61,0.02837837837837842
2019-08-02,7.5,7.58,7.37,7.5,4684652,7.65,7.68,1,3.0,0.8275506661205063,7.7,0.026666666666666616
2020-02-04,5.8,6.2,5.8,6.03,5605188,6.19,6.19,1,3.0,3.1655677764565997,6.32,0.04809286898839149
2020-04-28,6.04,6.04,5.68,5.79,4017564,6.09,6.01,1,3.0,0.5416113313438837,5.9,0.01899827288428324
2020-09-30,6.12,6.12,5.92,5.98,4596000,6.15,6.09,1,3.0,0.21266490765171508,6.6,0.10367892976588622
2021-01-13,7.19,7.24,6.82,6.9,21677470,7.25,7.18,1,3.0,0.34056742922811467,7.02,0.017391304347825987
2021-11-29,6.03,6.11,6.0,6.06,3153850,6.12,6.1,1,3.0,0.3356979501948163,6.37,0.051155115511551275
2022-04-25,5.3,5.3,4.84,4.91,8581601,5.4,5.34,1,3.0,0.3466827255037348,4.98,0.014256619144602967
