day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-04-16,35.3,35.72,33.9,34.59,26795250,36.1,35.34,1,3.0,0.8387478158425639,34.79,0.005782017924255367
2018-04-17,34.59,34.79,31.93,32.57,42711331,35.3,34.59,1,3.0,0.5939888972858995,32.56,-0.000307031010131964
2018-04-18,32.56,32.56,29.77,31.52,58380496,34.59,32.57,1,3.0,0.3668620160771856,32.07,0.017449238578680193
2018-06-19,31.7,31.7,29.4,29.96,34703509,33.6,32.66,1,3.0,0.9011715894636219,30.68,0.024032042723631575
2019-07-08,17.01,17.01,16.31,16.4,27689848,17.21,17.11,1,3.0,0.7770964574616672,16.53,0.007926829268292801
2019-12-03,15.26,15.26,14.94,15.21,18425826,15.61,15.34,1,3.0,0.5268959468509897,15.85,0.04207758053911892
2020-04-28,16.67,16.7,15.6,16.09,44117781,16.7,16.67,1,3.0,0.8647481140454802,17.25,0.07209446861404589
2020-09-24,15.06,15.22,14.85,14.87,12448336,15.1,15.02,1,3.0,0.5394522848834886,14.95,0.005379959650302579
2021-04-23,12.05,12.09,11.87,11.92,10783089,12.07,12.05,1,3.0,0.4294886640747926,11.92,0.0
2021-05-21,11.72,11.81,11.51,11.51,11194459,11.78,11.73,1,3.0,0.6573724957031337,11.86,0.03040834057341435
2022-03-09,13.48,13.56,12.25,12.89,65705252,13.88,13.44,1,3.0,0.7690727210894226,14.14,0.09697439875872771
2022-04-07,12.6,12.63,12.16,12.16,31791436,12.86,12.64,1,3.0,0.2731809792870541,12.27,0.009046052631578982
2022-04-25,10.53,10.58,9.85,9.86,41018231,10.69,10.7,1,3.0,0.8476877051485772,10.1,0.024340770791074995
