,count,mean,std,min,25%,50%,75%,max,总市值,流通市值
002152,18.0,0.03254377705741437,0.05333464027935614,-0.03893214682981083,0.007249941827610185,0.023863110714114733,0.04388204051306288,0.21303841676367874,223.7528047938,216.9378089275
002153,3.0,0.2150633818319696,0.16157554069527472,0.030531324345757227,0.1570182394924663,0.28350515463917536,0.3073294105750758,0.3311536665109762,285.2157589156,167.14335442590001
002154,12.0,0.06892295745799325,0.04415069213715407,0.0,0.03125556424852294,0.0647893079857117,0.10865176101099233,0.13010204081632648,56.4762136422,43.0523817268
002155,21.0,0.09100477469621301,0.07393131257257109,0.0128571428571429,0.04807692307692313,0.07151370679380209,0.1212841854934601,0.3477321814254861,112.3906954044,112.37243653670001
002156,21.0,0.06998003367910395,0.05192649906934819,-0.009463722397476282,0.03768115942028971,0.055419722901385526,0.0877782444351114,0.23805147058823528,189.9193765042,189.8956350983
002157,16.0,0.050003321623419646,0.06273939035782465,-0.01025641025641022,0.0063710086520306075,0.03250889584809624,0.05382245549977177,0.18738288569643968,197.59573549270002,146.01760028709998
002158,24.0,0.1129760569689471,0.16547029593765594,-0.10282108389012623,0.02495590286323729,0.07510003279049271,0.13601817726913662,0.7688588007736943,89.78018783360001,89.55330589450001
002161,15.0,0.09863773405462208,0.10604382178418731,-0.014727540500736325,0.039936680235187594,0.06607929515418509,0.12466331156372157,0.4168765743073046,32.4753488723,31.277634339899997
002166,24.0,0.10264044061576921,0.16161125242941607,-0.007502679528403,0.016001598204570255,0.032477489233981416,0.10090163864446122,0.5679012345679013,51.9997550019,42.320230502600005
002167,28.0,0.08797118562072123,0.10618385529937208,-0.01764705882352946,0.013986240698007024,0.04107438995498691,0.1327337902993666,0.39767054908485866,54.3368951741,41.2858318793
002169,16.0,0.10934060279263288,0.1500384652334942,-0.02276707530647981,-0.00030518629470138725,0.04846851053224355,0.15390220108529978,0.4301606922126082,57.1937005675,55.4286183117
002171,18.0,0.07594903206103787,0.07689326383318014,-0.030373831775700855,0.038952522819472535,0.06221096728004483,0.08724231723611375,0.32628676470588225,110.2321940227,104.02799881879999
002174,12.0,0.13453786982344143,0.07857977846990843,0.011523687580025754,0.06439483899940834,0.16342206406299153,0.18804948994223436,0.22962962962962963,85.0835889264,84.9261025246
002176,9.0,0.09974779518371935,0.14632213764336227,-0.09298183113644454,0.04225352112676051,0.08000000000000007,0.10801963993453345,0.4518599562363237,388.3597061411,388.1885445665
002177,35.0,0.08485293225573796,0.091653149376098,-0.020746887966805017,0.01924262032415114,0.060799999999999965,0.11671096934254821,0.43469785575048747,20.7044034146,20.7044034146
002179,6.0,0.11171092151962488,0.03196870323009114,0.05661361857552838,0.10088168329624747,0.11666347365809238,0.13671551508276064,0.14130434782608692,910.6279781489,864.6311000632
002180,16.0,0.07754136198799488,0.09443192469270954,-0.02010827532869297,0.010187709069891637,0.043230068659604104,0.10430519897304252,0.2728630085852932,631.4153318149,454.9179393401
002181,26.0,0.054257281493866584,0.058968396466323715,-0.0445269016697587,0.02218181818181819,0.048718773207163,0.08883606369572705,0.2272727272727273,43.6557872317,42.654664787
002182,14.0,0.09592406913282238,0.07075889416038761,-0.02441077441077444,0.027566926871318398,0.10654288240495147,0.15688611204578906,0.18487394957983172,126.56953244719999,109.0977694637
002183,20.0,0.06980716527060277,0.07588944260245527,-0.004474272930648726,0.010666194613796753,0.05416615660831603,0.10068508535489668,0.2815533980582525,243.33974885470002,223.2816577068
002185,18.0,0.09854476042108647,0.08086456281440207,0.009762900976290068,0.03801247771836008,0.07659405260278151,0.10905453005827587,0.2574712643678161,284.5582404096,284.4862785759
002189,18.0,0.0953236894971978,0.09878166749001355,0.008641382621219496,0.047333494208494364,0.056627576403695756,0.09238439211619487,0.3391666666666666,36.054606607800004,30.5905520614
002191,15.0,0.12424522049767428,0.1461939770342222,0.004376367614879584,0.035245229177813586,0.08654970760233893,0.11761860409217906,0.4849462365591397,136.7925449555,132.2447582792
002192,17.0,0.19419890062555167,0.2142037050717737,0.002828054298642524,0.0619349005424954,0.20269312544294826,0.22145512480084983,0.9394615499033168,341.0571249886,340.3544352934
002195,15.0,0.050639186617946336,0.05858092511472838,-0.005899705014749235,0.0024630541871921707,0.039408866995073843,0.06974103450613511,0.1963746223564955,124.2291986548,122.2711097624
002198,19.0,0.05594763813649667,0.09647353183426578,-0.07065217391304335,0.014771509691943074,0.04036243822075791,0.06886054037781286,0.41856677524429986,29.334070279200002,29.334070279200002
002202,8.0,0.06839370789901714,0.06193128064900683,0.008450704225352101,0.013426918026260837,0.056587274950255284,0.10502246856812125,0.16823899371069162,518.4158196277,416.39413025550004
002203,12.0,0.05538614051586199,0.0704510035470196,0.0009182736455464191,0.008201945655820164,0.01739957716701901,0.09679899661904234,0.2321041214750541,201.5905559275,197.20411281
002204,10.0,0.07217411534394949,0.05648668640852703,-0.002941176470588225,0.03728104320747366,0.05949114492392116,0.09089893524175247,0.17403314917127077,69.5293193101,69.5293193101
002212,23.0,0.04795977108890222,0.054526514741274026,-0.013254786450662692,0.015232990903802368,0.021640091116173377,0.0835601009932131,0.17857142857142838,112.1779241586,110.25058925340001
002214,18.0,0.08192351323652651,0.08955717102876397,0.0014164305949009304,0.012441253937922725,0.03579604478473308,0.16679338340297234,0.24892703862660936,73.10702692699999,58.2990565826
002215,21.0,0.06816406731450236,0.06384962609509484,-0.016304347826086918,0.01661129568106312,0.04465709728867617,0.123098201936376,0.2164296998420221,60.6993147965,44.0426359296
002217,9.0,0.04499968284253576,0.06263184614305344,-0.00291545189504383,0.001953125,0.016781836130306038,0.044836956521739246,0.17465753424657549,89.7527907025,89.54753686709999
002221,18.0,0.09135298203732373,0.11016512463332796,0.010489510489510412,0.03055394808220885,0.04208325806544522,0.08814833950457818,0.3797780517879161,136.2092890367,126.52055409020001
002222,22.0,0.059697074427179746,0.050733095773807156,0.00843881856540074,0.022643060788107183,0.04768578138019841,0.08007455877660918,0.22469823584029713,59.9355019569,59.6680659618
002223,10.0,0.08726273281591264,0.07423890088309924,0.033968090581574906,0.05292196007259525,0.06014593734528684,0.09193295686179237,0.28494623655914,236.7850590429,221.51041289
002229,24.0,0.1118943216685299,0.11003231095208327,-0.03899721448467963,0.028033666296707282,0.07013423146862718,0.1863256240272616,0.3201320132013201,27.408934465,27.40489961
002230,12.0,0.10427574003193212,0.05625536331689356,-0.0057636887608070175,0.09580846749503086,0.10769641638394045,0.1297385002172699,0.20710295291300884,852.3300247817999,769.3102229916001
002233,20.0,0.05247689294691351,0.04268977114244995,-0.022831050228310557,0.030546978698300864,0.04731935432187784,0.08100764540003452,0.120307988450433,106.4701625673,106.43302216030001
002234,7.0,0.0811298282975432,0.06708736241759602,-0.006543723973825077,0.02711679636782327,0.09056444818871112,0.12654989960830787,0.17655468191565404,52.1695510284,37.833944185300005
002235,19.0,0.09774659862060435,0.09340441824827761,-0.010016694490818101,0.02310236112538977,0.07345575959933215,0.13475381514540752,0.2860310421286032,27.1819404512,25.714117793099998
002236,15.0,0.04274570895241105,0.04199777395533679,-0.010924369747899232,0.01508065857309171,0.04105571847507328,0.06060239932263378,0.15993537964458793,479.727040654,307.44201871900003
002237,18.0,0.11289749146945405,0.1046971341741095,0.020950846091861486,0.034497809476621455,0.0806956851000844,0.163454792755387,0.39005046863734694,110.43898396620001,87.5801542831
002238,31.0,0.05107272589556395,0.056018944104996145,-0.030864197530864224,0.013764880952380931,0.03676470588235303,0.07699172172856383,0.22244897959183674,42.5356370108,42.5356370108
002239,24.0,0.06784052916732096,0.06948873300234532,-0.02135231316725983,0.01467037887932715,0.040482466979707254,0.11937365783822473,0.23545706371191133,83.35173213569999,83.3507626032
002240,10.0,0.10098832341199984,0.0951167208568803,-0.016231884057971047,0.034245631657257525,0.07553980769870583,0.15226663486221859,0.31065573770491817,432.0692351723,348.6171748414
002241,9.0,0.09370431055932399,0.09117314340020889,0.02552588040652326,0.04264705882352948,0.0478615071283095,0.11413881748071986,0.29587446216147817,1260.9640891747001,1084.197901393
002242,19.0,0.0596102863475622,0.04412860693509605,-0.024528301886792447,0.033074775054297234,0.06633380884450779,0.08456320832725317,0.1557322730284958,120.65177058889999,120.4358763452
002243,26.0,0.07697095385051705,0.08194068815532526,-0.04045307443365698,0.014955407754515926,0.05237923654786858,0.12606049816446335,0.29890453834115815,104.7172603254,57.7607677577
002244,10.0,0.05096794445851771,0.03912879766686951,0.0066225165562912025,0.03665263176400274,0.045643729189789206,0.06101795839217594,0.1473429951690821,242.6926293546,209.2235968362
002249,26.0,0.06863272981222476,0.09516776348831278,-0.0016233766233766378,0.012233406418178272,0.028189000348618598,0.10366969750995436,0.4633204633204635,132.70624535870002,97.17828399129999
002250,12.0,0.05593267840157289,0.055305275782630725,-0.013157894736842035,0.0053937475324137285,0.04672727272727262,0.10287858681754447,0.14314720812182746,140.2411024123,139.6067511689
002251,18.0,0.047197944630193424,0.06913394557697784,-0.0219780219780219,0.009183301087850648,0.024333457506253042,0.05888886900394308,0.2618629173989453,69.80343858170001,69.80343858170001
002252,22.0,0.042525282686156726,0.055852622522262814,-0.01056676272814594,0.008842735675729518,0.02787613250589227,0.04371857390550482,0.23862375138734748,392.31386775870004,289.3866870173
002254,13.0,0.04427300756001874,0.0453822118199647,-0.006618133686300487,0.01490066225165565,0.036974789915966255,0.06678383128295251,0.14204003813155386,99.3740848233,61.956270736499995
002258,13.0,0.08320534189365326,0.05788814074981902,0.014162077104642012,0.043437645959831794,0.0741249142072753,0.09598715890850729,0.21094224924012184,172.0333634625,171.349350555
002261,24.0,0.10708495611703917,0.10230101015346975,-0.0251572327044024,0.026024787597442423,0.07289096492958147,0.1803293724395167,0.33333333333333326,75.6298703303,67.6277331238
002262,14.0,0.09983189246918625,0.09727807938498542,-0.004395604395604269,0.03573849605371465,0.08651394033924742,0.10485911687100641,0.3466787989080984,131.8932827803,115.4502375933
002266,7.0,0.041948889511173246,0.06038815833140865,-0.0024330900243311193,0.004919662628229626,0.019027484143763207,0.04999769622411143,0.1672131147540985,247.010609131,129.1415674246
002267,16.0,0.049507093715443554,0.04762518427421007,-0.01171303074670571,0.01327871975614403,0.04696823977367948,0.07498190796475246,0.1837209302325582,81.9599590238,81.9599590238
002268,14.0,0.09668823849578247,0.09139741792967927,0.026202440775305202,0.03910614525139677,0.05990282139749259,0.0872541018653124,0.28596338273757627,304.91993513020003,301.6916551661
002269,30.0,0.08333254795046123,0.11383557307003238,-0.035175879396984966,0.013872474266107548,0.0668323139653414,0.09381296940831652,0.5347985347985349,48.4912486821,48.4912486821
002271,10.0,0.08644271868748352,0.07651652497441555,-0.02136752136752129,0.03144267781454496,0.0772597134397508,0.16570675975542032,0.1727923627684964,1171.626692175,920.030347455
002273,16.0,0.08946600745613764,0.06507207376100793,-0.009433962264150941,0.04691999751810216,0.0656837486927021,0.1241442568536949,0.2324949014276001,142.5398026525,138.6525346375
002274,29.0,0.11021450255371393,0.08105391832220243,-0.02341137123745829,0.04312114989733051,0.09338521400778221,0.18675496688741733,0.28060263653483997,88.66515253889999,87.327722939
002275,17.0,0.02590793302938813,0.018873259935445967,-0.008594229588704816,0.014999999999999902,0.02414330218068539,0.034074074074074145,0.07410179640718573,75.1324572983,66.877022425
002276,19.0,0.10009314403318359,0.05365111755615689,0.007042253521126751,0.06233619639239607,0.12627551020408156,0.14062788678269222,0.16121495327102786,72.2771392379,72.2622194879
002277,17.0,0.08330255169940136,0.0922260799176751,-0.027422303473491727,0.003831417624521105,0.05633802816901423,0.13370473537604477,0.29290617848970246,49.353716588199994,49.353716588199994
002281,14.0,0.07699294259625179,0.10106755771678645,-0.005056890012642201,0.005349852584266457,0.032214887830324,0.11256576516200151,0.267590618336887,112.11525435790001,108.07739609
002285,22.0,0.1101773011821884,0.08636249190301984,-0.0026881720430108613,0.05362719239385161,0.09276681511188334,0.12798506957146144,0.3493975903614459,67.92153925939999,67.2823839834
002287,16.0,0.03924328111852118,0.045677647673769695,-0.01701524282169442,0.0008474567876285422,0.0265835029523791,0.06743912072346914,0.12592592592592577,130.2945695612,129.8095098557
002288,13.0,0.09858525598546522,0.07611332015776377,0.016891891891891886,0.02941176470588247,0.08597285067873317,0.14565217391304341,0.23193916349809895,47.1411729133,40.538907505
002291,16.0,0.0994822765204488,0.09221268294479214,-0.007619901389511297,0.025055991041433412,0.07463082027099022,0.17937830150345402,0.3018039980497318,140.9202380652,129.8931006983
002292,18.0,0.07387215047534518,0.06615918001977344,-0.006932409012131546,0.02974578118189175,0.06104321907600596,0.10253854672459328,0.23743718592964824,90.94003277569999,59.9807442901
002293,14.0,0.05932812685634866,0.055592179747710226,-0.028009084027252107,0.025801158230130128,0.04100043553115795,0.11825753863970428,0.1296551724137931,100.689785927,98.86561113229999
