day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-10-09,14.84,14.93,14.28,14.39,3159500,14.94,14.81,1,3.0,1.3375998816217818,14.46,0.004864489228630919
2018-09-19,12.31,12.31,12.08,12.16,972100,12.32,12.34,1,3.0,0.3780833569605897,12.23,0.005756578947368363
2018-09-21,11.86,11.99,11.64,11.85,3529400,12.16,11.9,1,3.0,2.460874681310061,12.75,0.07594936708860756
2018-12-17,12.15,12.43,12.06,12.09,2477400,12.31,12.2,1,3.0,1.0504883297467305,12.8,0.058726220016542596
2018-12-26,11.83,11.9,11.73,11.84,1221600,12.03,11.85,1,3.0,0.2676144028224552,12.58,0.0625
2019-07-05,22.82,23.16,21.81,22.58,9063800,23.22,22.97,1,3.0,0.708606749748812,22.56,-0.0008857395925597755
2019-11-08,17.39,18.27,17.39,17.39,52292827,19.32,19.32,1,3.0,189.43272760378733,16.3,-0.06267970097757336
2019-11-13,13.01,13.99,12.68,12.68,84107860,14.09,14.09,1,3.0,5.904840325096462,13.28,0.04731861198738163
2020-02-04,8.18,8.58,8.18,8.36,24312402,9.09,9.09,1,3.0,35.892871016691956,9.1,0.08851674641148333
2020-04-28,6.67,6.72,6.17,6.36,10680045,6.85,6.73,1,3.0,0.6210643061965073,6.97,0.09591194968553451
2020-09-28,8.58,8.58,8.07,8.14,5567100,8.65,8.5,1,3.0,0.5600655064419151,8.63,0.06019656019656017
2022-01-25,7.89,8.0,7.55,7.56,5222400,7.92,7.89,1,3.0,0.46725479729160235,7.85,0.03835978835978837
