day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-06-01,7.97,7.98,7.68,7.68,4050078,7.86,7.97,0.6901275500090764,0,0.0,730575.3766944926,482120.9424182143,True,8.99,0.12797992471769137
2017-08-04,7.8,7.81,7.63,7.73,4313372,7.77,7.75,0.8375902846592125,0,0.0,906493.2795509293,456305.1221966283,True,8.29,0.06282051282051282
2017-09-04,8.3,8.45,8.25,8.4,5063466,8.36,8.35,0.5386045414891216,0,0.0,978419.1910660282,971226.5999145183,True,9.2,0.10843373493975883
2017-09-18,8.69,9.04,8.69,8.93,7293695,8.61,8.71,0.8616817759155078,0,2.0,1338981.379278293,962578.3014508288,True,10.24,0.17836593785960875
2017-10-26,10.51,10.85,10.45,10.49,22327433,10.2,10.26,2.0071216234343794,0,0.0,6144427.203058581,1321468.4069509692,True,10.93,0.039961941008563207
2017-12-05,9.75,9.77,9.11,9.68,12811227,9.8,9.79,4.177673794143929,1,0.0,4379102.432613468,945994.8170756311,True,9.92,0.017435897435897463
2018-04-16,8.7,9.25,8.69,9.07,28547677,8.75,8.67,2.2070214883430728,0,0.0,7678527.945689276,3984597.908306791,True,10.18,0.1701149425287356
2018-12-11,7.68,7.88,7.68,7.87,14278864,7.66,7.65,0.696814535774976,0,1.0,3302246.0633932655,3214479.631726356,True,7.98,0.0390625
2019-04-23,9.77,9.78,9.29,9.29,45006610,10.13,10.32,1.2201986302498384,1,1.0,12136957.26037902,5940169.57164661,True,9.26,-0.05220061412487209
2019-05-06,8.08,8.08,7.52,7.68,19076818,8.18,8.23,0.8372486676280766,1,0.0,3901097.8299538023,5340044.355169119,True,8.44,0.044554455445544594
2019-05-10,7.86,8.13,7.67,8.11,18078786,7.73,7.78,1.1921069393210004,0,1.0,4960072.2271027835,4651549.370524324,True,8.44,0.07379134860050884
2019-05-17,8.3,8.44,7.74,7.82,16866305,8.23,8.26,0.5485467418811336,0,0.0,2767230.8672541124,3883088.3532049656,True,8.34,0.004819277108433662
2019-07-19,7.75,8.05,7.75,8.0,12400918,7.87,7.72,0.6582270051695411,0,1.0,2687422.6852018507,1689998.406049038,True,8.09,0.04387096774193555
2019-08-06,7.22,7.28,6.83,7.03,11174576,7.41,7.37,0.9290680236772522,1,2.0,2013384.833343897,1308369.2263037334,True,8.83,0.2229916897506925
2019-08-16,7.1,7.38,7.1,7.3,14130829,6.83,7.14,0.7311890635453677,0,0.0,2816618.772038607,1012471.0102180197,True,9.09,0.28028169014084514
2019-10-15,8.29,8.62,8.27,8.54,25897942,8.22,8.35,0.5628032207408071,0,0.0,5730561.2163265785,3855168.214129878,True,9.48,0.1435464414957781
2019-10-29,9.48,9.48,8.88,8.88,136647548,8.62,8.62,28.110427322751278,0,0.0,57496647.24510186,2382116.2655756637,True,8.8,-0.07172995780590719
2020-01-09,9.52,10.13,9.5,9.94,51673721,9.72,9.35,0.8192162006523851,0,0.0,12286425.488903869,5143923.1876824675,True,10.64,0.11764705882352944
2020-02-14,9.1,9.43,9.06,9.42,38006440,9.15,9.01,0.5202313912108156,0,0.0,5261639.40135961,4279718.810245188,True,12.8,0.4065934065934067
2020-07-03,8.74,8.96,8.67,8.96,24916610,8.63,8.71,0.6919551728415927,0,0.0,4971881.867208889,1967923.845812386,True,10.24,0.17162471395881007
2020-08-17,8.75,8.95,8.71,8.88,13647570,8.67,8.73,0.6334101791182611,0,0.0,2379779.9988427046,1523116.4718511133,True,9.56,0.09257142857142853
2020-11-23,6.24,6.3,6.14,6.24,9527644,6.25,6.23,0.6426567413941346,0,0.0,1416123.1809396835,1296637.5102218734,True,6.38,0.022435897435897356
2021-05-13,5.41,5.75,5.4,5.56,18664345,5.4,5.46,1.4942995937349655,0,0.0,4276026.91502705,1749198.0917688005,True,5.78,0.06839186691312382
2021-06-10,5.53,6.11,5.51,6.11,20589006,5.47,5.55,2.084541029147848,0,0.0,6051782.873813493,1635240.060173971,True,6.2,0.12115732368896914
2021-07-05,5.39,5.67,5.39,5.64,11030525,5.46,5.37,1.1349248960265577,0,1.0,2245007.146657413,1436864.0670990811,True,6.11,0.13358070500927655
2021-07-14,6.0,6.11,5.61,5.68,16680596,5.63,5.57,2.0307912299158204,0,0.0,4707381.972396854,1126561.8497777218,True,5.82,-0.029999999999999916
2021-09-27,6.97,7.0,6.34,6.55,17437428,7.07,6.82,0.7699712966566361,1,1.0,3514192.6207996593,3475663.3396254806,True,7.73,0.10903873744619808
2021-10-26,7.05,7.55,7.01,7.19,15208503,6.91,7.07,0.7796614870026286,0,2.0,2710855.1576064313,2661162.7256431943,True,7.28,0.03262411347517746
2021-11-11,7.2,7.66,7.17,7.42,23075877,7.2,7.23,1.1321010704080332,0,0.0,6464201.926659532,2306488.1308496925,True,7.91,0.0986111111111112
2022-02-14,6.8,7.36,6.71,7.36,32478074,6.87,6.69,3.9222701983422725,0,1.0,11852585.137520153,1198305.8235432059,True,7.5,0.10294117647058831
2022-04-06,4.78,4.95,4.75,4.9,18023786,4.75,4.75,0.6399499237929225,0,0.0,3851351.3010681453,2016989.9964527122,True,4.95,0.03556485355648542
