day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-09-07,17.21,17.65,17.01,17.12,14811787,17.4,17.2,1,3.0,0.2780588855660058,17.22,0.005841121495326895,17.482
2018-09-11,16.56,16.63,15.4,15.56,34675171,17.12,16.49,1,3.0,0.46927477420516506,16.48,0.059125964010282805,17.372
2018-12-21,10.33,10.36,10.06,10.23,20661430,10.51,10.43,1,3.0,0.2602394773997596,10.36,0.012707722385141729,10.69
2019-06-03,13.12,13.28,12.47,12.56,24371206,13.3,13.34,1,3.0,0.3985323314511908,12.62,0.004777070063694211,13.496
2019-08-05,12.57,12.66,12.35,12.51,10943904,12.7,12.66,1,3.0,0.5668307775301156,12.93,0.033573141486810565,12.816
2020-02-03,12.74,12.74,12.74,12.74,8010800,14.9,14.16,1,3.0,0.8422884036306448,13.61,0.06828885400313967,13.672
2020-09-09,15.54,15.54,14.7,14.76,32411856,15.96,15.9,1,3.0,0.34543040581428963,14.89,0.00880758807588089,15.124
2020-09-10,14.85,14.89,14.4,14.5,19673624,15.54,14.76,1,3.0,0.8302860148010329,15.23,0.05034482758620684,15.124
2021-03-24,20.24,20.35,18.9,19.08,69463910,21.41,20.44,1,3.0,0.4487356499451951,20.48,0.0733752620545074,22.291999999999998
2021-06-21,20.99,21.13,20.3,20.95,54844933,22.06,21.17,1,3.0,1.1480043142639165,21.64,0.032935560859188584,21.596
2021-09-28,23.16,23.33,22.58,22.84,31345488,24.3,23.16,1,3.0,0.21158315231527958,22.75,-0.0039404553415061105,24.232
2022-03-03,20.05,20.18,19.64,19.74,48068983,21.58,20.28,1,3.0,1.271711000848046,19.86,0.006079027355623046,21.375999999999998
2022-03-08,17.82,17.89,16.66,16.9,55505673,18.88,17.8,1,3.0,0.8909325601296185,17.71,0.04792899408284046,20.678
