day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-02-07,7.56,7.72,6.8,7.26,5700985,8.2,7.48,1,3.0,2.495982061967748,8.46,0.11904761904761929,9.0
2018-03-16,8.41,8.58,8.36,8.58,4853566,8.46,8.41,0,3.0,0.2316588953132077,8.73,0.038049940546967864,7.328
2018-03-26,7.32,7.83,7.32,7.78,3592570,8.0,7.64,0,3.0,1.289769832700609,8.63,0.17896174863387992,7.328
2018-06-20,7.41,7.75,7.33,7.6,7150658,8.09,7.43,0,3.0,0.4893879040142026,8.97,0.21052631578947367,8.782
2018-08-03,8.02,8.28,8.02,8.15,2748636,8.46,8.2,1,3.0,1.402674515880903,9.38,0.16957605985037416,8.166
2018-10-12,7.36,7.69,7.13,7.62,8699674,7.57,7.44,0,3.0,0.8380673221812314,8.3,0.1277173913043479,8.751999999999999
2019-05-08,10.78,11.3,10.63,10.99,25243395,11.37,11.19,1,3.0,0.48680993159294084,11.94,0.10760667903525056,12.048
2019-08-05,7.88,8.19,7.85,7.96,12575793,8.03,7.93,0,3.0,0.8132078772841551,8.29,0.05203045685279184,8.206000000000001
2019-10-21,7.96,8.01,7.72,7.84,6401487,8.08,7.95,1,3.0,0.2787408722098703,8.92,0.12060301507537696,8.128
2020-03-31,9.47,9.49,9.13,9.16,17230578,9.75,9.33,1,3.0,0.5140971719956693,10.85,0.14572333685322048,10.144
2020-07-24,9.12,9.27,8.76,8.76,19670183,9.4,9.2,1,3.0,0.3097816942618581,9.36,0.026315789473684292,9.474
2020-09-25,7.89,7.93,7.79,7.81,3166154,8.03,7.86,1,3.0,0.6265040163700557,8.46,0.07224334600760463,8.058
2020-10-28,7.75,7.8,7.59,7.74,4802656,7.75,7.76,0,3.0,0.4843654923924423,7.87,0.015483870967741842,7.808
2020-12-09,7.05,7.06,6.91,6.92,6427110,7.28,7.01,1,3.0,2.6468796991746073,6.93,-0.017021276595744705,7.3180000000000005
2021-07-20,5.35,5.4,5.29,5.39,8339148,5.5,5.39,0,3.0,0.560610511001002,5.46,0.020560747663551426,5.596
2022-03-09,4.83,4.87,4.55,4.81,13356907,4.92,4.79,0,3.0,0.4261178317730101,4.95,0.024844720496894457,4.948
2022-04-26,3.6,3.63,3.39,3.41,10750004,3.91,3.57,1,3.0,0.44266066509685453,3.87,0.07499999999999996,4.186
