day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-03-26,14.75,15.08,14.7,14.98,12579119,15.81,15.02,1,3.0,1.9644309736316812,16.26,0.10237288135593237,15.39
2018-10-12,9.12,9.2,8.86,9.08,6707762,9.33,9.26,1,3.0,1.9358277642202206,9.15,0.00328947368421062,9.616
2019-02-01,8.27,8.42,8.2,8.39,7197554,8.62,8.27,0,3.0,1.8394349799320366,9.22,0.11487303506650548,8.43
2019-04-30,9.29,9.52,9.21,9.44,22070069,10.14,9.8,1,3.0,0.4553273480681086,9.17,-0.012917115177610294,10.478
2019-05-06,9.11,9.17,8.58,8.79,22849665,9.29,9.44,1,3.0,0.24228990407604334,9.07,-0.004390779363336872,10.434000000000001
2019-06-04,8.15,8.17,8.07,8.15,6940513,8.22,8.11,0,3.0,0.4339405266272285,8.84,0.08466257668711652,8.326
2019-08-07,8.2,8.21,8.13,8.15,3951894,8.1,8.14,0,3.0,0.4477877946883302,8.21,0.0012195121951221743,8.408
2019-12-13,9.23,9.33,9.13,9.22,25308707,9.4,9.2,0,3.0,0.9541110600062619,11.14,0.20693391115926318,9.008
2020-06-11,12.65,12.84,12.53,12.55,8018396,12.77,12.69,1,3.0,0.25472927239274323,12.99,0.026877470355731292,11.681999999999999
2020-09-25,12.81,12.9,12.53,12.75,6668235,13.2,12.82,1,3.0,1.3656007334318865,14.05,0.09679937548790019,13.304
2020-11-26,11.25,11.25,11.03,11.13,11360180,11.33,11.18,1,3.0,0.28819270989106793,11.97,0.06400000000000006,11.304
2020-12-10,10.96,10.96,10.53,10.59,31582859,11.39,11.01,1,3.0,0.6030802328689151,11.52,0.05109489051094873,11.196
2021-01-12,10.29,11.24,10.12,11.24,46176578,10.83,10.22,0,3.0,0.7356440068091221,12.93,0.2565597667638484,10.958
2021-08-31,11.89,11.93,10.92,10.93,66280459,12.33,12.13,1,3.0,0.6367551417328943,12.43,0.04541631623212772,12.488
2021-09-01,10.95,11.39,10.95,11.18,30860410,11.89,10.93,0,3.0,3.4491738106580874,12.43,0.1351598173515982,12.47
2022-03-08,11.95,12.05,11.59,11.6,10331801,12.28,11.98,1,3.0,0.5924642589968141,11.79,-0.013389121338912124,12.554
