day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-06-20,15.35,15.35,15.35,15.35,12792800,18.88,17.05,1,3.0,1.9611598910142796,17.15,0.1172638436482083,19.084
2018-07-05,16.17,16.4,15.78,16.08,3469790,16.25,16.17,1,3.0,0.8088781148993849,16.25,0.010572139303482775,16.414
2018-08-02,13.5,13.69,12.99,13.27,3872886,13.76,13.48,1,3.0,0.21218227401196255,13.45,0.0135644310474754,13.8
2018-12-18,9.3,9.3,8.42,9.0,34395326,10.42,9.35,1,3.0,1.6495497387296796,9.7,0.07777777777777772,10.5
2019-03-22,12.34,12.36,11.9,12.08,9236535,12.44,12.37,1,3.0,0.2153015710112891,12.2,0.009933774834437026,10.796000000000001
2019-03-26,11.94,12.05,11.2,11.35,15606925,11.98,11.92,1,3.0,0.47667905990527903,11.72,0.032599118942731264,10.847999999999999
2020-01-23,9.59,9.75,9.25,9.41,23867691,10.02,9.97,1,3.0,0.9385773770256927,8.98,-0.04569606801275239,10.224
2020-09-28,6.22,6.26,5.92,6.0,9022557,6.39,6.23,1,3.0,0.6749957069513972,6.26,0.043333333333333224,7.482
2020-10-27,5.95,5.99,5.77,5.8,4810439,6.01,5.99,1,3.0,0.4777751836298343,5.84,0.006896551724137945,6.09
2020-10-28,5.82,5.84,5.5,5.77,7395783,5.95,5.8,1,3.0,0.5374445035058131,5.88,0.01906412478336228,6.048
2021-01-13,4.17,4.18,3.98,4.03,7404695,4.19,4.14,1,3.0,0.2128296620725747,4.29,0.06451612903225801,4.72
2021-02-04,3.55,3.61,3.33,3.48,7027060,3.63,3.64,1,3.0,0.8909257061176186,3.59,0.031609195402298784,3.942
2021-02-08,3.34,3.35,3.24,3.25,8196142,3.45,3.36,1,3.0,0.42578794468122116,4.33,0.3323076923076924,3.85
2021-04-13,4.42,4.47,4.16,4.16,24885700,4.65,4.62,1,3.0,0.422378200896796,4.55,0.09375,4.466
2022-04-26,18.4,18.92,16.86,17.07,34442133,20.38,18.73,1,3.0,0.24524562738505895,21.68,0.2700644405389572,20.244
