day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-12-25,5.21,5.22,5.06,5.07,12640500,5.32,5.26,1,3.0,0.6799172985584534,5.16,0.017751479289940697,5.376
2018-05-28,4.47,4.47,4.37,4.38,4683317,4.55,4.41,1,3.0,0.5150157813667653,5.1,0.1643835616438356,4.652
2018-06-19,4.02,4.1,3.77,3.78,14598419,4.36,4.19,1,3.0,0.5290406654314892,3.81,0.007936507936507908,4.434
2018-06-20,3.72,3.81,3.64,3.75,9436887,4.02,3.78,1,3.0,0.6595524407157312,3.77,0.005333333333333412,4.408
2019-04-26,4.38,4.44,4.24,4.25,20690071,4.6,4.39,1,3.0,0.3871149482710943,4.51,0.061176470588235166,4.364
2019-08-05,3.64,3.65,3.59,3.59,7509800,3.7,3.64,1,3.0,1.5311654708758762,3.52,-0.01949860724233976,3.688
2020-05-21,2.91,2.92,2.87,2.88,3836700,2.95,2.91,1,3.0,0.20770515219391084,2.88,0.0,3.01
2021-02-05,3.73,3.85,3.58,3.59,29505460,3.85,3.73,1,3.0,0.24071209576679053,3.94,0.09749303621169925,4.126
2021-07-28,4.5,4.6,4.36,4.52,16812317,4.79,4.56,1,3.0,0.3515348194272063,4.65,0.028761061946902755,5.084
2021-10-25,4.28,4.32,4.2,4.27,12235905,4.4,4.28,1,3.0,0.43919710522293,4.28,0.0023419203747074846,4.516
