day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-02-06,36.0,36.35,34.43,34.6,837234,36.05,36.36,1,3.0,1.422937678160587,35.9,0.037572254335260125,37.906
2018-07-05,40.0,40.29,37.35,37.5,1582016,40.93,39.63,1,3.0,0.6737367752856538,42.7,0.13866666666666672,41.77
2018-08-03,39.13,39.44,37.05,37.29,1837617,39.82,39.13,1,3.0,0.23417386135821006,38.24,0.02547599892732655,40.276
2018-08-06,36.51,38.24,35.65,36.42,3122525,39.13,37.29,1,3.0,0.6992251377735403,37.6,0.032399780340472306,40.038000000000004
2018-12-11,33.94,34.04,32.88,33.68,2933947,34.68,33.9,1,3.0,0.4450549071680747,35.95,0.06739904988123535,35.358
2019-08-05,37.0,37.99,35.7,35.9,5330264,37.68,37.11,1,3.0,0.5607344516969293,36.71,0.02256267409470758,36.098
2019-12-02,43.6,44.32,43.15,43.55,3861735,44.08,43.75,1,3.0,0.20641179078221894,44.08,0.012169919632606163,44.372
2021-03-02,85.2,85.5,79.43,80.73,10460527,87.6,84.45,1,3.0,1.003274211633534,81.76,0.012758577975969354,84.072
2021-07-28,71.0,71.98,69.76,70.45,4268309,74.14,71.0,1,3.0,0.2408946353798569,72.81,0.033498935415188,74.38799999999999
2021-11-10,69.16,69.84,65.78,66.87,8778813,69.5,69.18,1,3.0,0.6334535206613292,69.42,0.03813369223867191,62.162
2021-12-31,69.45,69.97,67.9,68.33,9392341,69.65,69.38,1,3.0,0.4465738913365507,71.02,0.03936777403775782,64.682
2022-01-28,54.5,54.95,52.5,52.59,7176211,55.75,54.41,1,3.0,0.48298175547970024,55.86,0.0621791215059897,57.592000000000006
2022-02-22,54.68,54.8,51.5,52.4,9252411,55.13,55.01,1,3.0,0.728339416436764,54.93,0.04828244274809168,54.714
2022-03-07,50.41,50.41,48.0,48.25,5259242,51.08,50.65,1,3.0,0.4605305544817535,48.84,0.012227979274611389,52.67
2022-03-08,48.25,48.84,46.02,47.25,6595586,50.41,48.25,1,3.0,0.2540944113239132,47.7,0.00952380952380949,52.552
2022-04-11,40.54,40.6,38.68,39.11,5454997,40.62,40.17,1,3.0,0.20132129999993387,46.23,0.1820506264382511,41.992
