day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2017-12-29,16.41,16.64,16.37,16.58,4981040,797755436,0,14063282,0.00423985463355514,4981040.0,-67488600.0,0.1710610476185921,0.2531286724204284,1.0,18.5,0.11572890025575444,2.5685442174733697
2018-06-14,16.96,17.1,16.7,16.8,4774655,654371725,8600,14457201,-0.010017678255745288,-4774655.0,-62714297.0,0.17916596706429527,0.3218401781831134,1.0,17.97,0.03350369108461093,0.4320457931238617
2018-11-08,14.84,14.87,14.23,14.25,5363448,548523054,38370,10796948,-0.02995234853641926,-5363448.0,-65412162.0,0.13835470797646243,0.28595999885563006,1.0,16.1,0.05161734342739166,0.6243888579562233
2019-11-29,23.8,24.0,23.13,23.52,19892457,655726334,22045,67944512,-0.013836477987421492,-19892457.0,462569676.0,0.1449434224134976,0.174452526450788,1.0,24.79,0.06882591093117396,0.8595420370524447
2019-12-24,24.22,24.46,23.61,24.43,17127606,793433226,23789,47600224,0.013692946058091238,17127606.0,627374125.0,0.11562938240455521,0.18418919652486077,1.0,26.4,0.03945841392649907,0.37400840417235304
2020-01-15,25.28,25.82,25.18,25.51,19826466,777782886,20689,46285693,0.009897070467141722,19826466.0,656057105.0,0.09155061803179015,0.19499776036693775,1.0,26.87,0.025738077214231714,0.445837653678405
2020-06-09,24.61,24.62,24.21,24.41,10899414,725635023,21224,41985825,-0.006916192026037327,-10899414.0,1196615975.0,0.1577766801539155,0.17211047803597448,1.0,25.19,0.027881040892193232,0.4207876731550957
2020-12-23,24.3,25.55,24.3,25.32,14091625,791331379,949881,30689635,0.047146401985111774,14091625.0,1431104941.0,0.08737666789409591,0.17675397580616156,1.0,27.76,0.027945619335347338,0.20844510917573023
2021-04-19,36.36,37.73,35.91,37.46,22373039,807634426,1765044,83085824,0.01655359565807335,22373039.0,1716253839.0,0.10085981505570325,0.12711796755204818,1.0,37.96,0.2139610389610389,1.120609851673474
2021-09-09,36.23,36.48,34.8,34.95,15432616,1383272124,1957635,84480491,-0.04325212154393643,-15432616.0,1647432649.0,0.1535957446894171,0.18862595297137147,1.0,39.1,0.1126582278481012,0.4145345669822167
2021-11-25,38.69,39.22,38.3,38.98,7985764,1408449155,1580148,56243324,0.007235142118863003,7985764.0,1745638820.0,0.1817066157565882,0.1817066157565882,1.0,39.8,0.07640388768898476,0.3355196348877232
2022-04-21,23.36,24.03,22.81,22.9,9532981,1221366552,881176,24053148,-0.019691780821917804,-9532981.0,1567072646.0,0.1077348733231489,0.1138924287523899,1.0,26.93,0.06314535345512318,0.618490541788324
2022-04-28,22.93,23.53,22.6,23.39,8846205,1213739757,1552112,9873147,0.014310494362532511,8846205.0,1576338475.0,0.04838883261904364,0.1264210191632199,1.0,26.0,,0.32111037505059503
