day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-11-15,4.46,4.46,4.4,4.4,7371926,4.5,4.46,1,3.0,0.3812778121137206,4.42,0.004545454545454408,4.538
2018-02-01,3.49,3.5,3.14,3.16,34432880,3.61,3.49,1,3.0,1.4079735309141865,3.34,0.056962025316455556,3.666
2018-02-02,3.16,3.16,3.03,3.12,12958954,3.49,3.16,1,3.0,0.9146872700850606,3.34,0.07051282051282048,3.646
2018-04-04,3.21,3.24,3.18,3.18,8214360,3.28,3.21,1,3.0,0.25682864678796546,3.19,0.0031446540880502027,3.21
2019-08-05,2.91,2.94,2.9,2.9,6746440,2.96,2.92,1,3.0,0.36764712834667024,2.88,-0.006896551724137945,3.008
2019-12-12,3.03,3.06,3.03,3.04,10846901,3.13,3.06,1,3.0,0.9196895282389619,3.19,0.049342105263157965,3.15
2020-03-30,3.62,3.62,3.46,3.47,41411368,3.84,3.72,1,3.0,0.7037128311661458,3.52,0.014409221902017322,3.738
2020-06-04,3.59,3.6,3.51,3.55,18258025,3.64,3.58,1,3.0,0.2258666407377199,3.56,0.0028169014084507005,3.588
2020-08-26,4.31,4.33,4.18,4.21,34001550,4.41,4.29,1,3.0,0.811846682883645,4.32,0.026128266033254244,4.276
2020-09-03,4.2,4.27,4.18,4.19,18375661,4.23,4.2,1,3.0,0.3052206146845575,4.16,-0.007159904534606243,4.226
2020-09-25,3.92,3.94,3.84,3.85,12258275,4.01,3.9,1,3.0,0.9529078108317197,4.03,0.04675324675324677,4.07
2020-11-02,3.87,3.91,3.81,3.84,11762602,3.95,3.87,1,3.0,0.2878544587024787,3.93,0.0234375,3.948
2021-02-08,3.75,3.81,3.72,3.73,12040284,3.83,3.76,1,3.0,0.601371705455461,4.11,0.10187667560321723,4.048
2022-04-11,7.74,7.77,6.97,6.98,139962551,8.06,7.74,1,3.0,0.23243580288609378,7.07,0.012893982808023008,8.51
2022-04-12,6.97,7.06,6.72,6.97,86428958,7.74,6.98,1,3.0,0.6563852493463487,7.07,0.01434720229555242,8.42
