day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-05-14,30.12,30.69,29.01,29.33,12553868,30.46,30.05,1,3.0,0.23546042937277534,31.01,0.05727923627684972
2018-10-11,27.28,27.67,25.58,25.9,7464583,28.5,28.42,1,3.0,0.385612290148758,26.6,0.027027027027027195
2019-01-14,23.48,23.57,22.19,22.27,10142858,23.88,23.49,1,3.0,1.1362586916385458,24.75,0.11136057476425676
2019-06-03,32.6,32.77,30.9,31.55,6662950,32.87,32.26,1,3.0,0.3266133415735428,31.86,0.009825673534072932
2019-07-05,30.45,30.55,29.61,30.2,6335393,30.75,30.38,1,3.0,0.49228956960186254,30.1,-0.0033112582781456013
2019-07-08,30.1,30.1,27.33,27.74,11435764,30.45,30.2,1,3.0,0.8050599228808695,28.1,0.012977649603460817
2020-09-11,27.58,27.82,26.97,27.48,8029749,28.89,27.72,1,3.0,0.2858906007586832,28.66,0.04294032023289662
2020-10-16,28.65,28.73,27.81,27.91,5859598,29.15,28.94,1,3.0,0.4604771751137555,28.34,0.015406664278036608
2021-01-28,25.4,25.62,24.67,24.71,6396649,25.5,25.31,1,3.0,0.40977703275128996,25.23,0.021044111695669665
2021-01-29,24.73,25.23,23.32,23.67,9856130,25.4,24.71,1,3.0,0.5408270799288815,24.13,0.019433882551753268
2021-02-08,20.92,21.38,20.45,20.68,9926386,21.8,20.85,1,3.0,0.33986267144135596,22.57,0.09139264990328821
2021-05-10,19.74,19.83,18.96,19.08,10031912,19.92,19.61,1,3.0,1.1765578841033508,19.54,0.024109014675052443
2021-06-29,20.32,20.55,19.8,19.86,8982666,20.48,20.27,1,3.0,0.45343291841347755,22.07,0.11127895266868082
2021-08-17,22.2,22.24,21.0,21.09,9946166,22.3,22.16,1,3.0,0.8299469331605835,21.59,0.02370791844476061
2021-09-29,24.51,24.95,23.79,23.98,10454103,25.03,24.82,1,3.0,0.3142666806129597,29.08,0.2126772310258549
2022-03-08,23.71,24.14,23.33,23.33,8246065,24.77,23.97,1,3.0,0.29150650869669126,23.54,0.009001285897985545
2022-03-09,23.38,23.54,21.28,22.41,11440940,23.71,23.33,1,3.0,0.3874423740293098,23.23,0.03659080767514511
2022-04-25,18.45,18.45,16.77,16.77,10590968,18.85,18.6,1,3.0,0.40630658240044015,17.08,0.018485390578413696
2022-04-26,16.88,17.0,15.35,15.53,14206337,18.45,16.77,1,3.0,0.341363414562295,17.4,0.12041210560206039
