day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-27,26.03,26.31,24.48,24.95,14518060,26.76,26.31,1,3.0,0.22048513368998335,25.9,0.038076152304609145
2018-01-22,25.11,25.18,23.38,24.91,21975545,25.42,25.1,1,3.0,1.7716387729215777,24.85,-0.002408671216378888
2018-06-19,19.51,20.09,18.01,18.43,12356424,20.0,19.4,1,3.0,0.42054901484696394,18.73,0.016277807921866616
2018-08-06,18.06,18.36,16.99,17.25,8512406,18.33,17.96,1,3.0,0.35261834846058027,18.13,0.05101449275362313
2018-09-18,15.32,15.42,14.97,15.31,6829763,15.75,15.35,1,3.0,0.845659415108341,15.75,0.028739386022207603
2019-01-03,14.25,14.25,13.7,13.71,8223847,14.6,14.26,1,3.0,0.7616740927980807,14.33,0.04522246535375629
2019-01-04,13.7,13.86,13.3,13.7,10114196,14.25,13.71,1,3.0,0.22986188823794995,14.33,0.04598540145985397
2019-11-26,12.55,12.66,12.39,12.39,8289398,12.6,12.56,1,3.0,0.6322310477616824,12.96,0.04600484261501214
2020-06-05,16.57,16.65,16.05,16.16,30032506,16.58,16.56,1,3.0,0.6316961193213102,16.39,0.0142326732673268
2020-09-17,19.0,19.02,18.58,18.88,20171350,19.21,19.09,1,3.0,0.4659390029956352,20.2,0.06991525423728806
2021-04-29,16.82,16.82,16.58,16.73,13797375,16.95,16.84,1,3.0,0.23322009980615088,17.49,0.04542737597130886
