day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-08-08,31.9,32.2,31.48,31.59,1551337,32.05,32.0,1,3.0,0.9093378461538462,32.15,0.017727128838239903,
2018-02-01,42.71,43.1,38.53,41.03,1171501,43.05,42.71,1,3.0,0.9638198148663464,43.33,0.056056543992200725,43.568
2018-08-06,54.68,55.2,49.4,49.52,5013547,55.8,54.01,1,3.0,1.7122817305856062,54.68,0.10420032310177696,57.172
2018-09-04,51.32,51.75,48.7,49.95,5004995,52.63,51.56,1,3.0,1.1472334338951753,54.38,0.08868868868868862,52.78
2018-10-19,44.65,47.58,44.65,47.28,5123940,49.8,49.61,1,3.0,2.464450762505874,49.7,0.051184433164128684,50.69
2019-12-20,72.81,73.33,71.41,71.62,2007712,73.23,72.8,1,3.0,0.6330522529674489,73.3,0.02345713487852552,74.39
2020-12-18,92.53,92.89,86.18,88.5,10956936,94.07,91.99,1,3.0,0.41193880677909833,92.0,0.039548022598870025,96.392
2021-06-07,64.0,65.69,62.5,63.27,4037218,84.9,83.3,1,3.0,0.725240482203676,63.26,-0.0001580527896317685,81.956
2021-06-08,63.0,63.26,61.18,61.18,6306926,64.0,63.27,1,3.0,0.5621960468817884,61.4,0.0035959463877084374,81.69800000000001
2021-06-23,55.6,55.94,54.2,54.78,6212476,55.8,55.6,1,3.0,0.4934662252961102,57.6,0.05147864184008766,58.61
2021-08-27,52.9,54.15,49.36,50.3,12170582,55.54,53.29,1,3.0,0.7031070772119916,56.6,0.12524850894632222,48.774
2021-09-17,50.02,50.68,48.5,50.08,3989126,50.65,50.45,1,3.0,0.2459648754574224,51.69,0.03214856230031948,51.32
2021-11-22,46.8,46.96,45.68,46.0,5949784,47.21,46.98,1,3.0,0.6248222871446494,49.27,0.07108695652173913,47.95
2021-11-30,46.09,46.34,44.7,45.15,4172767,46.93,46.14,1,3.0,0.301141407637344,45.34,0.0042081949058694335,47.244
2022-04-08,37.2,37.94,35.88,36.35,5320222,38.6,37.38,1,3.0,0.2667879906842585,37.88,0.04209078404401656,39.94
2022-04-19,35.56,37.2,35.31,35.72,4397374,35.81,35.78,1,3.0,0.49067466868615517,37.06,0.037513997760358464,36.396
