day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-10-20,9.11,9.27,9.08,9.26,13013971,9.36,9.1,0,3.0,0.7329204126205746,9.66,0.060373216245883654,
2018-05-30,9.19,9.24,9.01,9.11,25850111,9.58,9.31,1,3.0,1.0587598852867885,10.12,0.10119695321001076,10.05
2018-08-07,7.09,7.34,7.09,7.32,23470463,7.33,7.09,0,3.0,0.29448966326236814,8.16,0.15091678420310295,7.508
2018-10-08,7.74,7.79,7.51,7.54,24959352,8.05,7.98,1,3.0,0.34752007939879936,7.64,-0.012919896640826933,7.828
2019-01-04,7.7,7.97,7.64,7.95,19759291,7.85,7.76,0,3.0,0.3398116856604856,8.54,0.1090909090909089,8.014
2019-06-28,9.5,9.51,9.36,9.39,21330756,9.55,9.51,1,3.0,0.35392011762547537,10.19,0.07263157894736838,9.406
2019-07-30,8.94,9.11,8.94,9.06,21358814,9.04,8.95,0,3.0,0.34532117869196854,9.0,0.006711409395973256,9.158
2019-08-06,8.17,8.43,8.08,8.38,31038493,8.42,8.3,0,3.0,0.22914668299496377,8.7,0.06487148102815166,9.038
2019-11-15,8.21,8.31,8.19,8.23,18991200,8.32,8.2,0,3.0,0.3263634938913271,8.81,0.07308160779537154,8.476
2020-01-21,9.38,9.39,9.15,9.17,25378983,9.45,9.39,1,3.0,0.29835455171462333,9.37,-0.0010660980810236476,9.286
2020-03-20,7.41,7.54,7.35,7.54,36496643,7.65,7.34,0,3.0,0.5818608293613776,8.17,0.10256410256410264,8.336
2020-05-15,7.87,7.88,7.8,7.82,11886402,7.91,7.82,0,3.0,0.20299497051819504,7.91,0.0050825921219821435,7.82
2020-08-27,8.13,8.16,8.03,8.12,21596632,8.24,8.12,0,3.0,0.8139268100483612,8.36,0.028290282902828867,8.216000000000001
2020-12-14,7.0,7.02,6.94,6.96,25177513,7.05,6.99,1,3.0,0.27814505806469736,6.96,-0.005714285714285672,7.14
2020-12-25,6.51,6.57,6.45,6.53,19956744,6.67,6.51,0,3.0,0.5116281584095688,6.57,0.009216589861751334,6.848
2021-04-15,6.34,6.35,6.28,6.32,9887142,6.37,6.34,1,3.0,0.23568333635592986,6.61,0.04258675078864371,6.426
2021-07-28,4.62,4.71,4.6,4.66,20046670,4.88,4.62,0,3.0,0.2665100682341701,5.17,0.11904761904761907,5.49
2021-08-31,4.62,4.75,4.61,4.75,25541914,4.74,4.61,0,3.0,1.6579827708223056,5.23,0.13203463203463217,4.62
2021-11-01,4.29,4.35,4.26,4.33,21856719,4.31,4.29,0,3.0,0.3382585450466966,4.51,0.05128205128205132,4.61
2022-02-25,4.03,4.06,3.99,3.99,32174600,4.09,4.02,1,3.0,0.3745529805653345,4.01,-0.004962779156327701,4.1339999999999995
2022-04-21,3.59,3.78,3.58,3.61,122555580,3.65,3.58,0,3.0,9.45687871940935,3.84,0.0696378830083566,3.61
