,count,mean,std,min,25%,50%,75%,max,总市值,流通市值
000417,48.0,0.038062340684010876,0.05116384177858372,-0.07326732673267333,0.009379793198286412,0.025264627588905575,0.05611004004152448,0.19187358916478559,37.0444995,37.0038039225
000423,61.0,0.06948810481605884,0.0759695298637385,-0.024986849026828017,0.020994475138121693,0.046388888888889035,0.09853801169590626,0.3030992323002557,209.9409033974,209.9409033974
000425,52.0,0.046198936225530764,0.05124268310237113,-0.040421792618629215,0.013314009790005743,0.04193647426593716,0.06219512195121957,0.193798449612403,403.4339316158,402.80457276410004
000426,51.0,0.06520396937903435,0.08129649206112677,-0.08686868686868698,0.018645288355587986,0.0527803958529689,0.08976005566106926,0.44210526315789456,118.13145652799999,94.864503628
000488,53.0,0.04857214992440254,0.04891793014087285,-0.03253424657534243,0.014311270125223707,0.03619047619047633,0.06695464362850978,0.17474048442906565,163.5346099292,91.2301724499
000501,57.0,0.05311958307065271,0.05986875151115688,-0.04323040380047505,0.018627450980392313,0.04045734388742317,0.07129455909943716,0.32971014492753636,77.51446669810001,77.42177212760001
000503,54.0,0.0750140031304726,0.0939723556661864,-0.07383882493052807,0.03276634998174649,0.05140842016060965,0.09019741796746222,0.38766083800725837,82.1937012892,81.4294656106
000505,52.0,0.07928856695643595,0.09187766760853282,-0.03192702394526792,0.017112091333679358,0.05560780341942173,0.10579564114046863,0.35338345864661647,77.3475092022,66.054756861
000506,55.0,0.08093037618749267,0.08700832177098775,-0.11504424778761069,0.018878711347330546,0.07309941520467844,0.12991175087836404,0.4538152610441766,28.8924513925,28.8816659129
000513,42.0,0.08365533450086705,0.060088797481295544,-0.025442477876106095,0.032395654783860306,0.0768821835257032,0.1324199476611757,0.20979316167159134,303.6480495429,196.5789776343
000516,52.0,0.07066653862953852,0.10219514199853455,-0.029038112522686066,0.01089306029579068,0.035342090859332265,0.07789190405316537,0.4059674502712478,186.8536363032,155.4693910759
000517,54.0,0.0719898914981037,0.08875775095352757,-0.04529616724738672,0.019941484447181967,0.0437351241074464,0.10757562124143305,0.5410447761194028,110.80050308530001,86.89498507309999
000519,52.0,0.09325497732435954,0.09518501105181117,-0.039440203562341014,0.03315095963665671,0.06025687777740085,0.12616140044816748,0.3981106612685559,306.084457869,305.8494435377
000528,46.0,0.05132159017751779,0.051394684352850856,-0.04219409282700426,0.011167605742513187,0.046373746867168,0.07347025745522939,0.21947873799725648,122.1887494375,59.9148305
000531,50.0,0.07012184983428983,0.0999022412984078,-0.029880478087649265,0.015858676207513467,0.04788090944092083,0.09602820636451292,0.646067415730337,60.081766450100005,60.081766450100005
000537,41.0,0.08160628602999186,0.18205631586641088,-0.08835341365461846,0.0009615384615384581,0.025572005383580176,0.08211143695014655,0.8636847710330138,243.2452138474,243.2452138474
000538,47.0,0.052167444616119885,0.0620462538416098,-0.10565275908479133,0.021497723501351707,0.04764555271067583,0.07372307271665535,0.2850980392156863,1027.4389834041,485.21290778779996
000539,49.0,0.05696702830586189,0.0565021354684125,-0.0267857142857143,0.015021459227467782,0.03703703703703698,0.09999999999999987,0.19174041297935096,232.58757156709999,113.1382028126
000540,51.0,0.06532756637603077,0.0908487432684932,-0.05882352941176472,0.014699104082044223,0.03409090909090917,0.0911685919973213,0.5381165919282511,131.69878763120002,131.119198447
000541,50.0,0.040534828269843004,0.08573721557479395,-0.014598540145985384,0.005548525122291592,0.025297440211513034,0.04466138315531176,0.6021505376344085,70.41512428899999,54.621105091000004
000543,36.0,0.06216467653053178,0.07680459856717697,-0.015122873345935761,0.013622823593900935,0.04646319426291923,0.08941994793361546,0.41935483870967727,89.7677887723,70.8996814118
000547,45.0,0.0882649185131358,0.07457961704146981,-0.036250000000000004,0.03383084577114426,0.06572769953051627,0.14651368049426305,0.27253446447507956,154.4348781209,121.3438677491
