day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-12-25,14.5,14.52,13.33,13.49,22654890,14.65,14.49,1,3.0,1.5506734182060757,13.79,0.02223869532987388
2018-01-17,13.73,13.75,12.75,13.5,19225357,14.1,13.8,1,3.0,0.8439643778594106,13.64,0.010370370370370363
2018-01-29,12.54,12.57,11.78,12.05,20151756,12.6,12.47,1,3.0,0.7282659901487989,12.17,0.009958506224066355
2018-01-31,11.92,11.95,11.27,11.37,15043689,12.14,11.9,1,3.0,0.2943794000473916,11.48,0.009674582233949014
2018-02-01,11.4,11.48,10.23,10.23,31650605,11.92,11.37,1,3.0,1.1039124778503466,9.75,-0.04692082111436957
2018-02-06,9.3,9.3,8.5,8.5,32953438,9.32,9.44,1,3.0,1.1668537396782712,9.14,0.07529411764705896
2018-09-10,6.98,6.98,6.59,6.59,11372233,7.14,7.0,1,3.0,0.2542911883437575,6.83,0.036418816388467334
2019-08-06,9.87,10.09,9.52,9.97,29861263,10.2,10.14,1,3.0,0.4133756861102049,10.26,0.029087261785355922
2019-10-18,10.34,10.38,9.93,9.98,11917220,10.37,10.28,1,3.0,0.7133276372027773,10.16,0.018036072144288484
2020-04-28,11.52,11.55,10.6,11.14,17915332,11.57,11.5,1,3.0,0.9647494401417795,12.41,0.1140035906642729
2022-01-25,12.36,12.65,11.88,11.88,14297040,12.45,12.43,1,3.0,0.97358683668059,12.12,0.02020202020202011
2022-03-03,12.93,13.03,12.68,12.72,8546693,12.99,12.91,1,3.0,0.4611437540485497,12.79,0.005503144654087855
2022-03-04,12.67,12.79,12.29,12.38,10346613,12.93,12.72,1,3.0,0.21059841508288635,12.42,0.003231017770597644
2022-03-08,12.02,12.15,11.67,11.78,11535374,12.38,11.99,1,3.0,0.21552760617634492,11.92,0.011884550084889645
2022-03-15,11.16,11.18,10.58,10.6,11248794,11.35,11.19,1,3.0,0.5035680487609271,11.35,0.070754716981132
