day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-12-27,11.68,11.85,11.62,11.71,10841062,11.53,11.68,0.7173671222312941,0,0.0,1938966.7148234232,1048471.357834604,True,13.05,0.1172945205479452
2018-03-06,10.92,11.22,10.89,11.2,12687286,10.96,10.92,0.9573707920639329,0,0.0,2596969.94622806,1006082.9222286709,True,12.11,0.10897435897435903
2018-05-21,12.29,12.66,12.26,12.56,19660162,12.23,12.22,0.703572950534576,0,0.0,3470103.737065902,2547489.369134864,True,12.66,0.030105777054515892
2018-06-11,11.56,11.85,11.43,11.81,11185045,11.63,11.58,0.6493404286881743,0,1.0,1844683.830884709,1346899.3554152597,True,12.15,0.051038062283736974
2018-12-03,10.9,10.94,10.77,10.88,10839709,10.6,10.66,0.6018766991764744,0,1.0,1710298.8080132029,993171.4677635733,True,10.91,0.0009174311926605228
2019-01-18,10.22,10.42,10.21,10.39,15110855,10.3,10.2,0.8415520077996466,0,0.0,2815955.9015652537,1435641.5363452423,True,10.91,0.06751467710371806
2019-03-12,12.3,12.33,11.92,12.1,43515326,11.55,12.19,0.5863187331738557,0,2.0,6729846.373088813,2670945.184404713,True,12.67,0.030081300813008083
2019-03-29,12.0,12.39,12.0,12.38,28209234,12.28,12.03,0.5084983274785859,0,1.0,3752185.163716299,6561941.432657254,True,13.79,0.14916666666666667
2019-04-01,12.56,13.07,12.48,12.73,45607311,12.0,12.38,0.6167511319165915,0,0.0,11034896.654197624,6561941.432657254,True,13.79,0.09792993630573243
2019-05-06,11.19,11.46,10.61,10.84,22156958,11.44,11.55,1.62464610980203,1,1.0,5245888.7863120595,3538428.179987731,True,11.53,0.030384271671134888
2019-09-17,9.96,9.97,9.86,9.89,11684543,10.13,10.09,0.5256890514961412,1,1.0,1602424.9496800788,2180914.617731868,True,9.96,0.0
2019-10-22,9.68,9.7,9.56,9.7,7206450,9.71,9.72,0.5544965199658145,1,2.0,1398060.8843683824,1581988.5431489092,True,10.17,0.05061983471074383
2020-03-17,11.8,12.22,11.5,11.97,54754264,11.63,11.49,0.838625077463889,0,2.0,13171413.378177872,4463616.339912953,True,13.18,0.1169491525423727
2020-04-07,12.58,13.04,12.54,12.95,37383798,12.44,12.43,1.79173634407963,0,0.0,9423431.936574262,4505717.198388477,True,13.93,0.10731319554848961
2020-06-10,12.15,12.38,12.09,12.32,23574047,12.12,12.14,0.5210686689449744,0,2.0,3689637.4202171215,3192228.612018113,True,12.33,0.014814814814814836
2020-06-22,12.21,12.21,11.99,12.03,28924657,12.3,12.2,0.5161321518911437,1,0.0,5760997.256485449,2791444.290319281,True,13.43,0.09991809991809975
2020-12-17,12.85,12.98,12.58,12.98,13668083,13.05,12.83,0.503191347794002,0,0.0,2736240.0337225287,2599329.77673452,True,13.07,0.017120622568093546
2021-01-04,12.7,12.78,12.59,12.71,14429775,12.66,12.74,0.674376693983916,0,0.0,2434144.108796225,2340598.511599601,True,13.17,0.03700787401574801
2021-02-19,12.0,12.68,11.92,12.6,28114838,11.9,12.0,1.2533615274312582,0,0.0,7372578.38697944,1907815.1624867579,True,13.14,0.09499999999999997
2021-07-15,10.16,10.18,10.0,10.14,9672888,10.25,10.19,0.5316602737227203,1,1.0,2001733.543046743,1006043.1437217427,True,10.17,0.0009842519685039353
2021-10-22,10.58,10.89,10.32,10.33,44370496,10.66,10.59,1.2050168666747503,1,1.0,10390565.811492246,2117627.7335784263,True,10.64,0.005671077504725952
2021-12-31,10.46,10.66,10.43,10.58,17789070,10.41,10.47,0.6369657038216268,0,2.0,3352835.9141262816,1553698.2408101512,True,11.45,0.09464627151051608
2022-02-07,10.38,10.91,10.33,10.8,24606716,10.36,10.19,0.7983290336254212,0,1.0,5638530.985696577,2568792.503618856,True,11.45,0.10308285163776487
2022-03-15,10.63,10.77,10.11,10.12,35569028,10.86,10.63,0.7791235528782774,1,1.0,6848259.232966281,2615988.7121130927,True,10.76,0.012229539040451431
2022-03-30,10.38,10.66,10.35,10.63,24410374,10.41,10.35,0.9226895312773709,0,0.0,5729884.306965361,2562461.4860991784,True,11.64,0.12138728323699421
