day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-12-26,7.55,7.75,7.55,7.65,3780996,7.72,7.49,0,3.0,0.9355621141690647,8.15,0.07947019867549665,7.81
2018-02-07,6.08,6.15,5.8,5.97,5763427,6.48,5.97,0,3.0,2.229730954685412,6.56,0.07894736842105265,7.556
2018-06-20,4.84,4.94,4.8,4.88,3637453,5.3,4.82,0,3.0,1.4033769701614638,5.37,0.10950413223140498,5.71
2018-10-17,4.63,4.64,4.47,4.58,4430412,5.07,4.54,0,3.0,1.3672807407078467,4.98,0.07559395248380141,5.03
2019-02-01,4.72,4.96,4.72,4.91,3774964,4.91,4.67,0,3.0,0.4081216244172692,5.42,0.14830508474576276,4.97
2019-07-19,6.9,7.08,6.89,7.03,8907472,7.17,6.87,0,3.0,0.5035025273717553,7.31,0.05942028985507242,6.878
2019-08-01,6.92,7.03,6.86,6.98,5658406,7.11,6.98,0,3.0,0.2846226033318018,6.93,0.0014450867052022698,6.98
2019-08-07,6.56,6.63,6.34,6.37,9244918,6.57,6.41,1,3.0,0.9775013904147822,7.25,0.10518292682926833,6.864
2019-10-21,6.51,6.54,6.36,6.42,4021542,6.67,6.51,1,3.0,0.7175040703166009,6.66,0.02304147465437789,6.672
2020-02-04,5.77,6.06,5.68,5.95,26033676,5.76,5.79,0,3.0,0.21257923195243933,6.74,0.16811091854419424,5.8180000000000005
2020-03-31,5.21,5.25,5.02,5.05,10864704,5.42,5.21,1,3.0,1.0152251354462005,5.33,0.02303262955854124,5.718
2020-04-29,4.79,4.85,4.75,4.76,4958246,4.91,4.8,1,3.0,0.9463793018778481,5.04,0.05219206680584554,5.0
2020-09-16,4.58,4.58,4.52,4.54,4888186,4.61,4.58,1,3.0,0.3081518699507144,4.65,0.015283842794759916,4.78
2020-10-26,4.33,4.34,4.27,4.28,3207200,4.34,4.33,1,3.0,0.21436399854230315,4.3,-0.006928406466512715,4.338
2020-11-03,3.9,4.06,3.87,4.05,9425788,4.06,3.87,0,3.0,0.8180591028495203,4.31,0.10512820512820498,4.28
2020-12-10,4.05,4.09,4.02,4.02,3943816,4.12,4.07,1,3.0,0.22679838601440938,4.22,0.041975308641975184,4.128
2021-07-29,3.89,3.93,3.81,3.87,5992146,4.04,3.86,0,3.0,0.3318320938986459,4.0,0.028277634961439535,4.176
