day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-01,18.39,18.57,17.07,17.43,32034262,18.41,18.4,1,3.0,1.8823476589957053,18.09,0.03786574870912229
2018-05-23,17.35,17.35,16.22,16.47,67905623,17.4,17.49,1,3.0,0.5333764359338486,16.62,0.00910746812386165
2018-05-24,16.37,16.62,14.86,15.03,100520974,17.35,16.47,1,3.0,0.48030412739163,13.47,-0.10379241516966065
2018-08-28,12.32,13.01,12.32,12.91,110919441,13.47,13.47,1,3.0,19.72253502970519,13.21,0.02323780015491872
2018-09-11,11.23,11.27,10.71,10.78,33466440,11.58,11.27,1,3.0,0.764155918421223,10.93,0.013914656771799594
2018-12-21,7.96,7.99,7.69,7.78,30814151,7.98,8.0,1,3.0,0.21241917359877527,7.74,-0.005141388174807249
2018-12-25,7.58,7.58,7.06,7.35,51112997,7.74,7.71,1,3.0,1.058543999190646,7.33,-0.0027210884353741083
2019-01-28,6.71,6.74,6.12,6.14,87591137,6.86,6.7,1,3.0,0.7772240344121619,6.16,0.0032573289902280145
2019-05-30,5.33,5.33,4.99,5.06,62268417,5.34,5.35,1,3.0,1.7454479166427843,6.07,0.19960474308300413
2019-12-03,4.55,4.56,4.48,4.54,13913809,4.6,4.57,1,3.0,1.1247980963600153,4.86,0.07048458149779746
2020-04-28,4.92,4.92,4.64,4.8,31245738,5.0,4.9,1,3.0,0.37930876478037123,5.25,0.09375
2020-06-12,4.75,4.92,4.74,4.82,27806031,4.86,4.83,1,3.0,1.0047946738823623,4.86,0.008298755186721962
2020-09-18,5.04,5.09,5.0,5.0,21349297,5.1,5.04,1,3.0,0.400907896951465,5.09,0.018000000000000016
2020-12-22,4.69,4.71,4.62,4.62,15415285,4.7,4.71,1,3.0,0.4698963358445545,4.65,0.006493506493506551
2020-12-24,4.56,4.57,4.33,4.33,28919762,4.65,4.57,1,3.0,1.0173057237335668,4.38,0.011547344110854452
2021-05-20,3.67,3.68,3.63,3.65,8112912,3.69,3.69,1,3.0,0.4215312544023617,3.82,0.046575342465753344
2022-01-25,2.77,2.78,2.69,2.7,24890156,2.8,2.78,1,3.0,0.4970892052665452,2.75,0.01851851851851838
2022-03-09,2.72,2.72,2.57,2.68,35539838,2.75,2.7,1,3.0,0.33174939120151814,2.74,0.02238805970149249
2022-04-25,2.3,2.31,2.15,2.17,41517573,2.35,2.33,1,3.0,0.634193362118388,2.21,0.018433179723502224
