day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,high_max,pre_close,postive_return,chg1,chg,chg_max,vol_chg,vol_chg_max,vol_chg_comp
2017-12-26,8.54,9.2,8.46,9.08,268380429,1342552516,3045636,317905316,0.07328605200945626,268380429.0,730912979.0,0.13414863065207935,10.02,8.46,0.1733021077283372,0.06323185011709609,0.07328605200945626,0.035211267605633645,2.376868434376066,0.6848393864935034,3.470694707770891
2019-04-23,12.23,12.45,12.18,12.29,100322585,1774150466,1042767,85703562,0.008203445447087843,100322585.0,2210208737.0,0.06936904923862808,12.53,12.19,0.024529844644317178,0.004905968928863302,0.008203445447087843,0.07159177456207166,2.108637532101494,0.4870817657901789,4.329124348723486
2019-09-06,14.6,14.8,14.47,14.75,103515626,1424820756,2277990,114280344,0.010273972602739656,103515626.0,3202687596.0,0.07543500082221667,15.13,14.6,0.03630136986301369,0.010273972602739656,0.010273972602739656,0.054151624548736566,1.5748873167031894,0.20422130725385879,7.7116699421844075
2019-12-24,15.7,16.04,15.7,15.93,54001806,1404929205,1561866,45118788,0.015296367112810794,54001806.0,3926083846.0,0.05264682848802353,17.95,15.69,0.1433121019108281,0.014649681528662528,0.015296367112810794,0.01291155584247905,1.3087972470577562,0.5171083978063509,2.530992056230115
2020-01-22,16.3,16.96,16.08,16.9,89145497,1398447996,1411182,59127199,0.02300242130750596,89145497.0,4248435586.0,0.040149288401691595,16.85,16.52,0.033742331288343586,0.03680981595092003,0.02300242130750596,0.04231884057971014,0.9475888498398963,0.36663294073835706,2.584570955167204
2020-05-18,19.68,19.88,19.4,19.82,61002669,1216423167,2272699,46977605,0.026411185914034352,61002669.0,5824154009.0,0.03921033490299244,20.28,19.31,0.030487804878048808,0.007113821138211351,0.026411185914034352,0.03594608087868212,1.768326080252454,0.5334828267890144,3.3146822942658742
2020-07-21,22.79,22.99,22.23,22.86,103007730,1888241548,1343467,177218568,0.004835164835164774,103007730.0,6396701727.0,0.07609197279433333,22.55,22.75,-0.010530934620447518,0.0030715225976305494,0.004835164835164774,0.0911270983213428,1.1611955338167972,0.44944861032865124,2.5836002317766513
2020-08-25,22.2,22.59,21.88,22.42,85992824,1911075143,4076879,267355204,0.020018198362147466,85992824.0,6411495724.0,0.13982643876836465,24.39,21.98,0.09864864864864864,0.00990990990991003,0.020018198362147466,0.044117647058823595,1.7700108421258114,0.8809400555078672,2.0092296076892424
2021-01-05,34.51,36.8,34.3,36.55,107216910,2438747976,7166270,306640781,0.050287356321839116,107216910.0,7828773970.0,0.08045018009478215,48.9,34.8,0.4169805853375834,0.059113300492610765,0.050287356321839116,0.03151774785801709,0.6588426449426044,0.2168855773113183,3.0377430030623906
2021-02-09,45.29,48.25,44.61,46.84,159184005,3817459854,10346685,667545369,0.04158327774071613,159184005.0,8588504475.0,0.09031973954962043,50.3,44.97,0.11062044601457277,0.03422389048355057,0.04158327774071613,0.08152958152958156,0.5261177519498597,0.23103355028710837,2.2772352816118975
2021-03-05,39.38,41.77,39.02,41.11,86133653,3628096745,8245880,225666400,0.0029275433032447395,86133653.0,8138761482.0,0.06485842853888135,42.55,40.99,0.0804977145759267,0.04393092940578969,0.0029275433032447395,0.07638044271466793,0.47678603505793693,0.17814932801109362,2.676328001799966
2021-03-25,33.5,34.28,33.18,34.0,72216795,3693717282,8494804,122471412,0.0002942041776992088,72216795.0,7763250582.0,0.05027825234440385,37.38,33.99,0.11582089552238806,0.014925373134328401,0.0002942041776992088,0.05002794857462267,0.6694054855610305,0.30793301021526354,2.173867248246871
2021-04-01,33.72,35.16,33.65,34.9,114561547,4019799426,8303882,171229342,0.02196193265007329,114561547.0,7910817379.0,0.04344279471320009,35.88,34.15,0.06405693950177938,0.034994068801897926,0.02196193265007329,0.07777477720766957,1.6071654831421722,0.6694054855610305,2.4008848415623643
2021-09-28,25.05,25.65,25.01,25.36,92145309,6151835047,8866515,242621640,0.007148530579825341,92145309.0,6299341569.0,0.10394919094339267,26.38,25.18,0.05309381237524935,0.012375249500997887,0.007148530579825341,0.027047913446676897,0.658537192714187,0.31443811054649173,2.0943300784044685
2022-03-01,19.6,19.76,19.55,19.74,83630243,4754567965,3699916,135686974,0.006629270780214025,83630243.0,6630593359.0,0.0825470866781125,19.61,19.61,0.0005102040816324926,0.0071428571428568954,0.006629270780214025,0.02776400594942996,0.7914473351382938,0.3060452810405352,2.586046523728193
