day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-11-23,16.05,16.15,15.8,15.83,1357238,16.26,16.04,1,3.0,0.31550147641159576,16.1,0.0031152647975078995,
2018-06-20,12.24,12.98,12.24,12.85,4526602,13.65,12.38,0,3.0,0.3585745198361676,13.33,0.08905228758169925,13.308
2018-07-19,12.53,12.57,12.41,12.46,1086699,12.56,12.51,1,3.0,0.2835878795608413,14.3,0.14126097366320844,12.46
2018-11-08,11.44,11.46,11.33,11.34,1195471,11.46,11.38,1,3.0,0.3159953884256943,12.04,0.0524475524475525,11.290000000000001
2019-04-24,12.79,12.82,12.64,12.77,2481432,13.08,12.74,0,3.0,1.1879103997631777,12.77,-0.0015637216575449253,12.75
2019-06-10,12.36,12.62,12.25,12.43,3584216,12.89,12.25,0,3.0,0.6009823703625705,15.2,0.22977346278317157,11.604000000000001
2019-08-07,11.42,11.48,11.27,11.31,1119400,11.35,11.39,0,3.0,0.6238239553240417,11.95,0.046409807355516586,12.187999999999999
2020-02-04,8.78,9.17,8.78,8.96,4028593,9.18,9.18,1,3.0,0.3584230163496127,10.77,0.22665148063781326,10.532
2020-02-05,9.01,9.23,8.96,9.11,2705717,8.78,8.96,0,3.0,0.3605055553679375,10.77,0.19533851276359604,10.498
2020-09-25,9.77,10.16,9.73,9.89,2461668,9.93,9.71,0,3.0,0.47506725218281765,10.42,0.06653019447287623,9.988
2021-07-27,22.0,22.66,21.1,21.22,19405794,23.18,22.31,1,3.0,0.2946883532217144,21.84,-0.0072727272727273196,21.701999999999998
2021-08-31,18.96,19.19,18.6,18.72,8478972,19.0,19.13,1,3.0,0.2734188253980956,20.52,0.08227848101265822,19.138
2022-03-09,15.9,16.41,15.22,16.36,9879027,16.54,15.91,0,3.0,0.26717429873540066,18.48,0.1622641509433962,17.125999999999998
