day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-06-20,24.45,25.25,24.36,24.98,5967541,26.0,24.49,0,3.0,0.5987178257071148,25.85,0.05725971370143168,27.804
2018-08-03,24.83,25.16,24.71,24.87,2498340,25.4,24.84,0,3.0,0.42841590414642416,25.62,0.03181635118807913,24.988
2018-09-19,24.45,24.78,24.26,24.63,4681825,24.72,24.51,0,3.0,0.23324717461970113,24.98,0.02167689161554187,24.528000000000002
2020-01-14,25.45,25.6,24.6,24.72,27222853,23.8,24.99,0,3.0,2.742477161704966,27.99,0.0998035363457761,22.044
2020-12-10,53.81,54.25,53.0,53.13,12088188,54.78,54.53,1,3.0,0.3031537224227201,54.38,0.010592826612153772,54.07
2021-01-29,49.39,49.41,44.26,45.28,16643077,49.47,49.05,1,3.0,0.22503273458230755,46.0,-0.0686373759870419,50.772
2021-02-01,45.05,45.1,43.26,43.37,11867494,49.39,45.28,1,3.0,1.4348547337830837,46.0,0.021087680355160954,50.53
2021-08-30,42.72,44.64,42.7,43.21,14253325,44.0,42.68,0,3.0,0.31752792389720796,43.59,0.020365168539326017,42.464
2021-09-30,40.31,40.69,40.14,40.41,3742103,41.0,40.03,0,3.0,0.47417338859953273,41.99,0.041677003225006226,41.818
2022-03-04,36.26,36.7,36.14,36.2,3144406,36.91,36.36,1,3.0,0.2198612611034898,36.39,0.0035852178709321336,35.338
