day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,high_max,pre_close,postive_return,chg1,chg,chg_max,vol_chg,vol_chg_max,vol_chg_comp
2018-06-20,62.76,64.36,62.01,64.18,3748940,625291795,14062,32217681,0.022951864839018343,3748940.0,112244443.0,0.13601029965732744,66.28,62.74,0.05608667941363921,0.02262587635436608,0.022951864839018343,0.05255209906372693,1.0368093861904901,0.3200258142016448,3.239767981770395
2018-10-12,28.98,29.5,28.4,29.25,4604163,478343155,56625,30065549,0.004464285714285587,4604163.0,56294242.0,0.2255640480613224,30.39,29.12,0.04865424430641818,0.009316770186335477,0.004464285714285587,0.07555555555555549,1.4166438718625134,0.6563007920816268,2.1585283591830855
2019-05-16,34.34,34.68,34.03,34.44,4423440,402272595,30886,22383485,0.0032041945819982764,4423440.0,118357894.0,0.14729147500205456,34.83,34.33,0.014269073966219903,0.0029120559114732547,0.0032041945819982764,0.047604516325907786,1.2364896553731084,0.39248036018458055,3.1504497570059216
2019-05-31,30.84,31.44,30.73,31.05,3329269,386268628,32004,3723471,0.015369522563767335,3329269.0,103026109.0,0.03597892781667561,31.59,30.58,0.024319066147859836,0.006809338521400754,0.015369522563767335,0.03715365239294721,0.9743955277113321,0.4846914892136839,2.010341731587027
2019-08-15,24.78,25.44,24.7,25.27,7285335,349020021,41431,29308588,0.0007920792079207928,7285335.0,134163433.0,0.16046895903260036,30.22,25.25,0.21953188054882955,0.0197740112994349,0.0007920792079207928,0.039950576606260224,1.2071570735957144,0.5265464670375268,2.2925936249984953
2019-11-14,32.5,32.8,31.9,32.58,8554971,382566274,35214,29037317,0.0030788177339902134,8554971.0,314819813.0,0.10492129906556709,34.18,32.48,0.051692307692307704,0.002461538461538515,0.0030788177339902134,0.04102564102564088,1.318509504185807,0.43090280710623574,3.059876803867603
2020-01-13,38.43,38.98,37.81,38.68,12805930,328796324,133214,36841379,0.01843075302790953,12805930.0,417989822.0,0.07492902514868258,40.0,37.98,0.040853499869893284,0.006505334374186766,0.01843075302790953,0.08856405846947535,1.417909258978129,0.4495605586837592,3.153989449451568
2020-03-25,35.97,36.98,35.6,36.73,10854649,394169676,224433,40416213,0.03815715093273009,10854649.0,461677880.0,0.10260130034900437,41.62,35.38,0.157075340561579,0.021128718376424827,0.03815715093273009,0.03867557039510294,1.8335477605615753,0.505399388400801,3.627918439639072
2020-06-10,44.01,44.92,43.9,44.2,14910579,264357120,646378,20257390,0.007981755986317118,14910579.0,566026438.0,0.030592023771182048,48.14,43.85,0.09384230856623499,0.0043172006362190984,0.007981755986317118,0.07422831945124941,2.2201903007064265,0.5225006244557469,4.249162961324777
2020-07-23,54.23,55.6,53.61,55.3,14059948,421084432,770183,61157920,0.010230179028132946,14059948.0,621181738.0,0.07965931739357827,62.2,54.74,0.14696662364005175,0.019730776323068522,0.010230179028132946,0.0784081954294722,1.010115798674318,0.3834209738333043,2.6344823773606993
2020-12-16,43.98,44.87,43.71,44.72,8078051,507408611,614866,18044569,0.016825829922692215,8078051.0,561479557.0,0.05043525747395041,45.83,43.98,0.042064574806730315,0.016825829922692215,0.016825829922692215,0.030700726505741516,0.7056401929459268,0.3359280072602524,2.1005696985522513
2021-01-05,42.34,43.42,42.1,43.4,9633065,522133973,553505,37647983,0.025035427491733486,9633065.0,562915914.0,0.09139859641825314,44.89,42.34,0.060226735947094934,0.025035427491733486,0.025035427491733486,0.04626334519572939,1.4272585719806465,0.45278420025687716,3.152182808434841
2021-02-10,35.58,37.2,35.51,36.89,8499932,546346415,636747,43283892,0.029009762900976233,8499932.0,520500758.0,0.14007050822010464,38.9,35.85,0.09331084879145579,0.03681843732433965,0.029009762900976233,0.024310297732859865,1.5338981153888187,0.4404575259706771,3.482510855066956
2021-03-19,38.0,41.18,37.9,40.75,22137737,584701833,1026926,80497461,0.06119791666666674,22137737.0,542431541.0,0.09196282285038682,42.95,38.4,0.13026315789473686,0.07236842105263164,0.06119791666666674,0.0517666392769105,1.2934641715011677,0.43170277415720637,2.9961914746235734
2021-05-14,51.0,56.08,50.5,54.2,23813187,518676103,3304780,98952242,0.06274509803921569,23813187.0,652534698.0,0.07797625907366332,57.5,51.0,0.12745098039215685,0.06274509803921569,0.06274509803921569,0.0805084745762712,1.7161885513051347,0.8346314055413282,2.0562233099676415
2021-12-10,36.87,38.0,36.7,37.37,11389050,679946073,2524049,26758912,0.009727100783571974,11389050.0,579033173.0,0.06290575013728722,39.98,37.01,0.08435042039598595,0.013561160835367403,0.009727100783571974,0.03553441522104084,2.1520272029494163,0.6331079228319909,3.399147483928272
2021-12-27,39.85,40.75,39.15,40.32,10356790,709473436,2942293,49971201,0.011794228356336145,10356790.0,631337819.0,0.12077521891187742,43.65,39.85,0.09535759096612284,0.011794228356336145,0.011794228356336145,0.032383419689119064,1.5785574755300709,0.40128852791454106,3.9337219125941285
