day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-01-19,23.46,23.46,22.6,22.75,4743470,23.53,23.46,1,3.0,1.5628949252360433,22.49,-0.011428571428571455,24.588
2018-01-22,22.49,22.49,21.37,21.6,12154647,23.46,22.75,1,3.0,1.5623956723664323,21.88,0.012962962962962843,24.428
2018-04-20,19.55,19.62,19.06,19.09,3716755,20.1,19.91,1,3.0,0.8792370310445949,19.24,0.00785751702462023,20.122
2018-04-23,19.15,19.24,18.11,18.19,5555116,19.55,19.09,1,3.0,0.4946145226144849,18.97,0.04288070368334229,20.07
2018-05-28,20.57,20.77,20.01,20.25,4730175,20.64,20.66,1,3.0,0.3698823537588847,20.65,0.01975308641975304,19.066
2018-08-06,18.09,18.3,17.65,17.77,1864285,18.29,18.1,1,3.0,0.5645658196307888,18.28,0.028700056274620245,18.606
2018-08-22,17.15,17.19,16.71,16.86,1448707,17.2,17.15,1,3.0,0.4967527637152598,17.43,0.03380782918149472,17.81
2019-03-25,19.71,20.15,19.07,19.71,13351392,20.26,20.26,1,3.0,0.6710123476815151,20.36,0.03297818366311511,15.308
2019-07-11,10.65,10.83,10.37,10.42,4973803,10.76,10.69,1,3.0,0.7543938301020614,10.66,0.02303262955854124,14.718
2020-03-19,17.98,18.29,17.03,17.7,24293673,19.02,18.01,1,3.0,0.223079109624283,18.67,0.05480225988700571,21.284
2020-09-07,39.0,39.71,37.0,37.21,14185661,39.04,39.62,1,3.0,0.9973786770436344,38.28,0.028755710830421943,35.458000000000006
2020-11-13,38.09,38.45,36.8,37.23,6966542,38.35,37.92,1,3.0,0.7341146447855651,37.15,-0.002148804727370335,37.76
2020-11-16,36.9,37.15,35.56,36.18,9424767,38.09,37.23,1,3.0,0.3528615775229662,36.55,0.010226644555002773,37.564
2020-11-17,36.18,36.55,34.2,34.84,11566993,36.9,36.18,1,3.0,0.22729750242101465,35.52,0.019517795637198576,37.382
2021-01-28,47.02,47.02,43.77,44.15,13930659,48.79,47.55,1,3.0,0.44785535268524446,47.8,0.08267270668176674,39.504
2021-05-12,29.29,29.76,26.88,27.31,31691322,29.77,29.69,1,3.0,1.0298618720284725,30.94,0.13291834492859778,32.916
2021-07-06,33.5,33.65,31.24,31.92,29919513,34.99,33.1,1,3.0,0.20850558621815884,36.85,0.15444862155388472,35.506
2021-12-06,58.02,60.28,54.18,54.49,54515873,62.44,57.2,1,3.0,0.6172630746053478,55.38,0.016333272160029333,53.214
