day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-09,10.75,10.75,9.92,10.01,20212587,11.05,11.02,1,3.0,0.9204120994230001,10.38,0.036963036963037155
2018-06-15,10.57,10.78,10.43,10.51,5907095,10.64,10.55,1,3.0,0.2745649729631292,10.6,0.008563273073263655
2018-06-19,10.4,10.48,9.81,10.25,13041301,10.57,10.51,1,3.0,1.2077351049881542,10.6,0.034146341463414664
2019-01-31,10.85,11.01,10.7,10.75,6604798,11.02,10.84,1,3.0,0.8216448922190354,11.21,0.04279069767441879
2019-05-06,11.3,11.38,10.51,10.51,27100101,11.8,11.68,1,3.0,0.6831517202833373,10.69,0.01712654614652709
2019-09-25,10.62,10.67,10.39,10.43,9356174,10.65,10.66,1,3.0,0.20492702445482447,10.49,0.0057526366251199335
2020-06-08,9.36,9.39,9.29,9.31,5637418,9.37,9.32,1,3.0,0.25384705890464554,9.41,0.01074113856068748
2020-09-24,9.27,9.27,9.12,9.12,6161043,9.32,9.25,1,3.0,0.8722124406903891,9.25,0.014254385964912464
2021-01-22,9.01,9.05,8.8,8.82,16982896,9.11,9.09,1,3.0,0.23169595265408072,8.87,0.005668934240362633
2022-02-24,8.62,8.64,8.26,8.35,23969753,8.8,8.65,1,3.0,0.3016187427645245,8.68,0.03952095808383227
2022-03-15,8.28,8.3,7.54,7.56,35950859,8.44,8.3,1,3.0,1.7886053404821278,7.92,0.04761904761904767
