day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-04-23,17.2,17.35,16.38,16.74,5105887,17.32,17.16,1,3.0,1.4412805483583626,16.93,0.011350059737156526
2018-09-04,10.08,10.18,10.06,10.06,1084305,10.22,10.13,1,3.0,0.5741942508710802,10.09,0.0029821073558646827
2018-09-11,9.28,9.32,9.02,9.19,2049260,9.6,9.28,1,3.0,0.5468144495956451,9.22,0.0032644178454843686
2018-12-25,6.7,6.7,6.36,6.55,6915953,6.75,6.73,1,3.0,0.7498676710509804,6.76,0.032061068702289974
2019-05-06,7.97,7.97,7.34,7.34,13739776,8.2,8.15,1,3.0,0.6842035070738925,7.52,0.02452316076294281
2019-10-18,7.8,7.88,7.63,7.67,6991656,7.83,7.76,1,3.0,0.3795309521836414,7.98,0.04041720990873543
2020-09-28,6.01,6.05,5.76,5.8,28204463,6.07,6.0,1,3.0,0.7989673010339682,5.95,0.02586206896551735
2021-07-28,7.52,7.59,7.07,7.16,42135542,7.76,7.53,1,3.0,0.2421434589289746,7.34,0.025139664804469275
2021-11-30,9.39,9.39,8.97,9.08,49212405,9.4,9.35,1,3.0,0.36368378580243177,9.16,0.008810572687224738
2022-01-25,8.05,8.1,7.76,7.78,15873103,8.15,8.1,1,3.0,0.3009795354206244,8.08,0.03856041131105403
2022-03-09,7.14,7.18,6.64,6.86,26015632,7.39,7.05,1,3.0,0.40337732363484613,7.16,0.0437317784256559
