day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2018-02-22,8.38,8.77,8.38,8.66,3831338,8.27,8.38,1.5592089662602975,0,0.0,955106.1865010981,1124317.7772372377,True,9.66,0.15274463007159889
2018-03-21,9.21,9.66,9.21,9.36,7627431,9.13,9.23,1.6582129328848745,0,0.0,2084730.2735735313,898350.9052905567,True,11.0,0.19435396308360464
2018-05-07,9.01,9.14,9.0,9.13,2709514,9.07,9.01,1.0850418737653915,0,2.0,541950.5925152887,476385.04782731336,True,9.38,0.04106548279689237
2018-12-14,6.76,6.98,6.74,6.97,6606484,6.72,6.8,1.3805871324386545,0,1.0,2171849.649817755,817462.5783892715,True,7.67,0.13461538461538458
2019-02-25,7.4,7.81,7.4,7.76,16245361,7.2,7.42,0.5091461794600154,0,1.0,2481770.8293652195,732101.7530644564,True,8.7,0.17567567567567544
2019-05-15,7.84,8.24,7.68,8.04,8518122,7.6,7.66,1.9260715492911298,0,0.0,2441149.4713036395,1294864.5644508593,True,8.16,0.04081632653061229
2019-06-19,7.61,7.7,7.52,7.64,2794300,7.51,7.52,1.4198143680320898,0,1.0,624825.6018856624,450945.5690281169,True,8.02,0.053876478318002574
2019-07-18,7.57,7.57,7.35,7.35,2294314,7.56,7.58,1.1422166199813257,0,1.0,484716.0490300344,411531.0022584337,True,7.46,-0.014531043593130843
2019-08-02,7.1,7.11,6.91,6.96,2043910,7.18,7.14,1.2629524858697638,1,1.0,436550.36363092024,240780.72659480834,True,7.01,-0.012676056338028152
2019-08-19,6.61,6.77,6.6,6.77,2129258,6.52,6.56,0.8431926565160521,0,1.0,493360.88648532855,159955.29412266717,True,6.97,0.05446293494704979
2019-10-21,7.0,7.0,6.76,6.78,2721212,7.07,6.98,1.4203611135817842,1,1.0,644345.7562029772,486093.327502295,True,6.96,-0.005714285714285672
2020-01-15,6.53,6.74,6.5,6.59,10250517,6.52,6.53,2.742681874211338,0,0.0,3265432.894634499,398334.56024825945,True,6.56,0.004594180704440953
2020-04-23,6.39,6.7,6.32,6.55,18555342,6.28,6.43,0.8329395541164071,0,0.0,4288160.260357926,3909704.417161652,True,6.85,0.07198748043818459
2020-05-11,6.4,6.63,6.37,6.57,13320231,6.33,6.41,0.7924489150825904,0,1.0,2488314.6142708664,2486432.6753576444,True,7.54,0.17812499999999987
2020-06-17,6.8,6.8,6.59,6.7,12115200,6.75,6.79,2.05674553183845,0,0.0,3321912.528935088,2772320.3235510057,True,7.26,0.0676470588235294
2020-07-06,7.2,7.5,7.2,7.43,18615964,7.22,7.19,1.0678658075128236,0,0.0,4651152.8245453,2831892.604422773,True,8.2,0.13888888888888884
2020-07-14,7.8,8.2,7.74,7.97,15814640,7.7,7.8,0.6403506187939607,0,0.0,2313985.3030600064,2664483.001415132,True,8.01,0.026923076923076827
2020-08-03,7.09,7.3,7.08,7.29,6705085,6.99,7.08,0.8008335564762983,0,0.0,1311107.9109083717,1282480.021949203,True,7.44,0.04936530324400579
2020-08-13,7.12,7.44,7.08,7.27,9452810,7.04,7.11,1.1039252694226942,0,0.0,2227913.478206014,672797.803369454,True,7.56,0.061797752808988804
2020-10-30,6.51,6.51,6.32,6.38,2799238,6.46,6.5,0.7962244634083269,0,0.0,464390.4038784613,430540.53006311116,True,6.54,0.004608294930875667
2021-05-17,6.49,6.65,6.44,6.5,5637368,6.39,6.54,0.7419709097179068,0,1.0,997526.5233641244,767849.1919370482,True,6.5,0.0015408320493066618
2021-06-03,6.27,6.57,6.24,6.44,8922700,6.32,6.25,2.7191863615522487,0,1.0,2767768.927588594,434261.24004910997,True,6.51,0.038277511961722466
2021-06-29,6.05,6.05,5.88,5.89,3511110,6.1,6.04,1.3321886416472934,1,0.0,882416.9111849581,304397.4401552921,True,6.04,-0.0016528925619834212
2021-07-15,5.95,5.95,5.77,5.83,2588501,5.98,5.93,0.9531434392213083,1,0.0,449322.03847018443,278978.9548169695,True,5.96,0.001680672268907557
2021-07-26,5.85,5.85,5.6,5.66,3288417,5.92,5.86,0.8220395611702127,1,0.0,718679.427710925,258519.1101674345,True,5.79,-0.01025641025641022
2021-10-27,5.57,5.58,5.28,5.38,2331298,5.53,5.57,1.943558080808081,0,1.0,560635.7543970933,237452.23481208843,True,5.57,0.0
2022-02-21,6.42,6.6,6.34,6.59,8698885,6.28,6.41,0.6326202935564793,0,0.0,1231288.1179813272,700622.8468190356,True,6.88,0.07165109034267902
