day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-11-27,26.14,26.8,25.17,26.21,2802273,26.48,26.38,1,3.0,0.7006085667851676,26.39,0.006867607783288765,24.352
2017-11-29,25.85,26.2,24.83,25.73,2697350,26.08,26.11,1,3.0,0.21208893969685083,25.79,0.0023319082782742306,24.556
2018-01-05,28.53,28.67,27.37,27.77,4549400,28.55,28.57,1,3.0,0.28002331919213397,29.2,0.051494418437162404,23.822
2018-08-31,21.85,21.93,21.12,21.78,1654897,22.27,21.87,1,3.0,0.4438860489241725,22.14,0.016528925619834656,22.654
2018-12-20,19.03,19.13,18.55,18.69,2142497,19.22,19.03,1,3.0,1.9308202341102811,19.45,0.04066345639379332,20.186
2019-07-11,26.54,26.55,25.42,25.5,5157616,27.2,26.41,1,3.0,0.7298438731532257,27.49,0.07803921568627437,31.284
2019-11-26,38.97,39.8,38.9,39.04,5949134,39.05,39.4,1,3.0,0.3132598286421058,39.69,0.016649590163934302,39.348
2019-12-24,40.63,41.04,39.68,40.49,2425450,41.1,40.63,1,3.0,0.5260631540798728,42.26,0.04371449740676692,39.544
2020-07-06,61.4,61.58,58.69,59.91,8752196,62.66,61.6,1,3.0,0.7020389978341883,61.16,0.020864630278751406,60.36
2020-09-03,47.51,47.96,46.22,46.3,6031231,48.68,48.09,1,3.0,0.4145496728084994,47.8,0.03239740820734349,47.0
2020-09-14,43.5,44.45,42.06,42.77,4575361,43.75,43.51,1,3.0,0.2313339124855751,44.39,0.037877016600420754,46.699999999999996
2020-11-13,38.85,39.06,37.88,38.17,2360108,38.88,39.06,1,3.0,0.6997341046124064,40.07,0.049777312025150566,38.728
2020-11-25,37.07,37.16,35.79,35.95,3913754,37.99,37.1,1,3.0,0.5425557743454565,37.5,0.04311543810848395,38.134
2021-09-03,27.8,28.13,27.3,27.35,3601820,28.01,27.78,1,3.0,0.35740760630950974,28.82,0.053747714808043856,28.374
2022-01-07,38.12,38.15,36.24,36.97,7521742,38.13,37.94,1,3.0,0.9562657398056515,38.4,0.0386800108195835,39.45
2022-02-22,34.19,34.69,33.21,33.56,2661606,34.88,34.5,1,3.0,0.23903452725604457,35.32,0.05244338498212153,35.35
2022-02-23,33.57,34.14,33.19,33.48,4361064,34.19,33.56,1,3.0,0.6385084794669083,35.7,0.0663082437275988,35.17
2022-04-08,29.1,29.27,28.28,28.5,6202724,30.0,29.31,1,3.0,0.42258243111647076,29.86,0.04771929824561405,30.816
