day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-01-16,12.84,13.01,12.61,12.65,8989180,13.25,12.8,1,3.0,0.6616613356987116,12.8,0.011857707509881354,12.780000000000001
2018-02-06,12.33,12.4,12.0,12.01,8744481,12.88,12.54,1,3.0,0.8942841625553801,13.25,0.10324729392173193,12.698
2018-09-13,10.8,10.98,10.26,10.7,9875963,11.05,10.9,1,3.0,0.7306592913781493,10.64,-0.005607476635513864,11.58
2018-09-18,9.71,9.86,9.42,9.68,16728448,10.48,9.82,1,3.0,1.5782811167279056,10.05,0.03822314049586795,11.206
2018-10-18,7.94,8.16,7.84,7.88,5890184,8.24,7.96,1,3.0,0.5196549732109323,9.06,0.1497461928934012,8.886000000000001
2018-12-20,7.42,7.45,7.3,7.37,12569601,7.78,7.42,1,3.0,0.8358184539555085,7.37,0.0,7.896
2019-01-10,6.88,6.91,6.72,6.76,17353570,6.96,6.95,1,3.0,0.576419953663903,6.7,-0.008875739644970349,6.958
2019-01-11,6.66,6.7,6.51,6.61,28914601,6.88,6.76,1,3.0,0.25313906332141345,6.71,0.015128593040847127,6.938
2019-01-14,6.61,6.65,6.52,6.52,12571490,6.66,6.61,1,3.0,0.6662047636307689,6.71,0.029141104294478692,6.8839999999999995
2020-04-29,5.05,5.2,5.03,5.08,13816403,5.37,5.15,1,3.0,0.7828141637403996,5.25,0.0334645669291338,5.376
2020-09-17,5.54,5.56,5.44,5.51,10572514,5.65,5.55,1,3.0,0.5858774070000503,5.98,0.08529945553539031,5.856
2020-10-19,5.61,5.74,5.56,5.6,10056711,5.65,5.61,1,3.0,0.21442486419264384,6.05,0.0803571428571428,5.6080000000000005
2021-02-03,4.62,4.63,4.49,4.53,7784167,4.64,4.62,1,3.0,0.20521686727704558,4.55,0.004415011037527394,4.726
2021-07-26,4.26,4.26,4.08,4.11,14477770,4.34,4.26,1,3.0,0.4597984044102934,4.14,0.007299270072992581,4.348
2021-07-27,4.11,4.14,3.98,3.99,13421097,4.26,4.11,1,3.0,0.43187417584085863,4.02,0.007518796992481036,4.34
2021-10-28,3.58,3.59,3.47,3.49,10137657,3.68,3.58,1,3.0,1.9072826850161495,3.55,0.017191977077363862,3.77
