day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-09-03,18.0,18.06,17.48,18.05,20463307,18.34,18.16,1,3.0,0.3136365276247268,18.3,0.013850415512465464
2018-09-06,17.4,17.5,16.97,17.2,20372651,17.79,17.45,1,3.0,0.2780588855660058,17.65,0.026162790697674465
2018-09-10,17.12,17.22,16.42,16.49,21762585,17.21,17.12,1,3.0,0.46927477420516506,16.63,0.008489993935718587
2018-09-11,16.56,16.63,15.4,15.56,34675171,17.12,16.49,1,3.0,0.5933387968387027,16.48,0.059125964010282805
2018-12-20,10.51,10.57,10.23,10.43,22276085,10.56,10.55,1,3.0,0.2602394773997596,10.36,-0.006711409395973145
2019-05-31,13.3,13.47,12.8,13.34,28897840,13.5,13.36,1,3.0,0.3985323314511908,13.28,-0.004497751124437843
2019-07-05,14.04,14.13,13.56,14.11,30607298,14.6,14.23,1,3.0,0.5684627825653739,13.97,-0.0099220411055988
2019-08-06,12.15,12.19,11.8,12.1,16339138,12.57,12.51,1,3.0,0.49298988733819304,13.09,0.08181818181818179
2020-01-23,14.9,14.9,14.03,14.16,39680208,15.0,15.01,1,3.0,0.8422884036306448,13.53,-0.04449152542372892
2020-02-04,12.25,12.91,12.25,12.61,40573399,12.74,12.74,1,3.0,4.06483734458481,13.72,0.08802537668517063
2020-03-30,11.99,11.99,11.25,11.5,25043397,12.3,12.13,1,3.0,0.780468886580818,11.88,0.03304347826086973
2020-04-28,11.75,11.75,11.29,11.46,16428898,11.88,11.7,1,3.0,0.30537970107262846,11.84,0.03315881326352521
2020-09-08,15.96,16.05,15.42,15.9,17708629,16.29,16.01,1,3.0,0.34543040581428963,15.54,-0.02264150943396237
2020-09-09,15.54,15.54,14.7,14.76,32411856,15.96,15.9,1,3.0,0.8302860148010329,14.89,0.00880758807588089
2021-03-24,20.24,20.35,18.9,19.08,69463910,21.41,20.44,1,3.0,0.5145280326062627,20.48,0.0733752620545074
2021-06-18,22.06,22.06,20.81,21.17,47567867,22.12,22.19,1,3.0,1.1480043142639165,21.34,0.008030231459612569
2021-09-27,24.3,24.45,22.71,23.16,51129622,25.0,24.24,1,3.0,0.21158315231527958,23.33,0.0073402417962002975
2021-09-29,22.75,22.75,21.57,21.92,55280583,23.16,22.84,1,3.0,0.7635898027811849,22.9,0.04470802919708006
2022-02-24,22.4,22.56,21.76,22.11,37333193,22.76,22.39,1,3.0,0.25800076329483224,22.48,0.01673450927182274
2022-03-02,21.58,21.58,20.04,20.28,71185350,21.93,21.6,1,3.0,1.271711000848046,20.18,-0.004930966469428033
2022-03-07,18.88,18.88,17.69,17.8,74816528,19.77,19.34,1,3.0,0.8909325601296185,17.89,0.0050561797752808335
