day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-01-04,6.75,6.91,6.72,6.8,41625615,1259454477,375300,57891111,0.007407407407407307,41625615.0,202680164.0,0.20407291171263042,0.2527552635178705,1.0,6.91,0.15901639344262297,0.5005730584609307
2018-01-05,6.92,7.07,6.82,6.84,48977041,1255709996,82700,64223973,0.00588235294117645,48977041.0,251657205.0,0.1888132096631791,0.2527552635178705,1.0,7.07,0.193103448275862,0.6153372776344035
2018-07-18,4.13,4.36,4.1,4.11,49293395,878830094,72800,38667358,-0.019093078758949944,-49293395.0,230684613.0,0.18544511663971996,0.22287318510293386,1.0,4.36,0.12886597938144329,1.343195149841292
2018-07-19,4.06,4.1,3.98,4.01,24473519,886580031,120800,22385270,-0.024330900243309084,-24473519.0,206211094.0,0.22640423781482277,0.22640423781482277,1.0,4.36,0.1869918699186992,0.2068161146767009
2018-07-31,4.05,4.1,4.03,4.08,8693220,874201761,126200,5869489,0.00990099009900991,8693220.0,227710638.0,0.1660959613454314,0.25445349549274626,1.0,4.38,0.10106382978723394,0.3500884239098563
2018-09-10,4.21,4.27,3.96,3.99,74987629,800309288,331100,45135771,0.02570694087403602,74987629.0,258995231.0,0.14627206876696175,0.2845681688153189,1.0,4.27,0.3099041533546325,0.5575758901233487
2018-11-19,3.98,4.16,3.89,3.95,66925334,696759570,364832,55740875,0.015424164524421524,66925334.0,392142922.0,0.20692708976653432,0.2454861476528993,1.0,4.16,0.22461538461538466,0.6660980537480441
2019-04-19,4.76,5.35,4.71,5.35,185688757,809388545,222058,228862936,0.10082304526748964,185688757.0,1393252653.0,0.24503147307958897,0.27160970038242643,1.0,5.35,0.5219638242894056,2.550557072486516
2019-10-31,3.2,3.22,3.15,3.15,11436569,578902218,254965,6197326,-0.021739130434782705,-11436569.0,1371374355.0,0.17013714894109416,0.2608959115995861,1.0,3.33,0.05592105263157898,0.338252326365313
2020-04-03,3.09,3.12,3.06,3.08,11742116,534686108,94438,3973536,-0.006451612903225823,-11742116.0,1785680911.0,0.10951467185152355,0.21839641307452012,1.0,3.57,0.021212121212121238,1.198166070902035
2020-06-17,4.16,4.31,4.06,4.12,196342756,590417667,108600,87460720,0.004878048780487809,196342756.0,2708392122.0,0.10643946994887583,0.19918870467956148,1.0,4.31,0.16284403669724767,1.9682992107683965
2020-10-26,3.65,3.68,3.62,3.67,8941108,561623787,46500,3195753,-0.0027173913043478937,-8941108.0,2724535815.0,0.0979239672670644,0.17940973829405796,1.0,3.91,0.023498694516971286,0.21383888460949585
2020-11-02,3.55,3.62,3.53,3.59,11298260,569566305,46500,4531368,0.011267605633802802,11298260.0,2688190982.0,0.11218679022039893,0.21055303527596933,1.0,3.86,0.05970149253731338,0.5439510029134917
2021-09-09,3.58,3.59,3.55,3.57,26724311,523241100,80700,23125115,-0.005571030640668551,-26724311.0,3518376839.0,0.24238691314809652,0.26218935684611094,1.0,3.75,0.13124999999999987,0.5070697646806315
2021-12-10,3.16,3.18,3.14,3.16,9433900,470961363,65800,3887769,-0.003154574132492094,-9433900.0,3497256820.0,0.13041336515858978,0.2230705383579423,1.0,3.22,0.04216867469879526,0.5990374927651183
2021-12-16,3.21,3.23,3.18,3.21,12483415,476068672,65900,7314561,0.0031249999999998224,12483415.0,3531528148.0,0.18282131302795387,0.24901249154573116,1.0,3.23,0.039039039039038936,1.0578077168003386
