day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-06,7.58,7.65,6.97,6.98,14935199,7.8,7.74,1,3.0,1.667742978401126,7.43,0.0644699140401146
2018-05-30,6.77,6.82,6.41,6.42,10558740,7.12,6.94,1,3.0,0.7702984918476075,6.62,0.031152647975077885
2018-06-19,5.88,5.88,5.35,5.35,11724943,6.14,5.94,1,3.0,0.8595279583171895,5.51,0.029906542056074903
2018-07-30,5.8,5.85,5.54,5.58,9059641,5.88,5.85,1,3.0,0.3221175090902828,5.69,0.01971326164874565
2019-01-31,5.66,5.82,5.51,5.62,10371350,5.85,5.71,1,3.0,0.2807013427708449,6.17,0.0978647686832741
2020-04-28,4.55,4.6,4.23,4.41,11628783,4.65,4.54,1,3.0,0.5540600894847412,4.76,0.0793650793650793
2020-09-24,5.0,5.0,4.83,4.85,6973920,5.05,5.02,1,3.0,0.5460494812450121,4.91,0.012371134020618735
2021-07-28,4.39,4.46,4.17,4.22,6836258,4.54,4.45,1,3.0,0.3423198873404927,4.82,0.14218009478673
2021-10-27,4.59,4.62,4.38,4.41,14332986,4.67,4.58,1,3.0,0.5201960464045785,4.68,0.06122448979591821
2022-04-25,4.53,4.55,4.17,4.19,17861263,4.67,4.62,1,3.0,0.6635614163748811,4.29,0.02386634844868718
