day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2017-12-14,44.0,46.3,44.0,46.03,1596973,44.34,44.0,1.8684822652232405,0,1.0,540476.8456323538,129153.72906969543,True,48.29,0.09749999999999992
2018-03-22,34.47,34.8,32.7,33.04,2347492,35.41,34.7,1.5250564979955445,1,1.0,661889.3273661374,382538.41211155214,True,33.39,-0.031331592689294974
2018-04-24,29.09,30.38,28.7,30.1,1461287,28.8,28.93,0.8699830058199949,0,2.0,278442.57666312065,188921.26324721402,True,30.29,0.04125128910278453
2018-08-28,28.14,28.14,28.14,28.14,764628,24.7,25.58,1.144680707836521,0,1.0,233432.94988753533,109032.9918790407,True,30.89,0.09772565742714989
2018-12-03,23.62,24.19,23.62,23.97,1608921,23.43,23.28,1.112528869800646,0,0.0,345790.92614251625,195650.65246887662,True,24.05,0.018204911092294607
2018-12-13,22.7,22.96,22.32,22.83,946035,22.9,22.72,1.0785491121452204,0,2.0,190651.04474746258,198540.3575665756,True,22.9,0.008810572687224738
2018-12-14,22.75,22.9,21.72,21.75,1562760,22.7,22.83,0.6519050563668363,0,2.0,455020.6469927481,198540.3575665756,True,22.62,-0.005714285714285672
2019-01-02,21.7,21.99,21.27,21.94,936698,21.45,21.5,0.6065235250635013,0,0.0,152902.54353247042,150257.7629096532,True,23.21,0.06958525345622135
2019-01-09,22.59,23.21,22.43,22.5,1413844,22.31,22.37,0.6576202669367925,0,0.0,240044.08823755514,126215.24306248537,True,23.18,0.026117751217352714
2019-07-01,21.77,21.99,21.55,21.98,1435623,21.16,21.52,0.765230339441126,0,1.0,280818.81404083286,147413.98806001688,True,22.04,0.012402388608176329
2019-08-21,20.06,21.16,20.06,20.71,1656221,20.25,20.01,1.4467662970415214,0,0.0,398724.1400160013,140922.89435053355,True,21.7,0.08175473579262227
2019-10-14,22.02,22.68,22.02,22.46,1141494,21.97,21.99,0.5490024724462019,0,0.0,249288.65389002257,269737.1202338872,True,22.6,0.026339691189827485
2019-10-17,22.4,22.4,21.72,21.9,1109935,22.33,22.4,0.5054926572416403,0,0.0,207265.8474199246,204765.12662104866,True,22.49,0.004017857142857073
2019-10-30,21.62,22.45,21.62,22.28,1585677,22.14,21.61,0.9121013885455542,0,1.0,323778.6315419834,152351.57155681035,True,23.5,0.08695652173913038
2020-01-02,23.93,24.11,23.62,24.02,1824593,23.61,23.67,0.7707291888057188,0,0.0,304007.87397401367,229624.22982837504,True,26.17,0.09360635185959065
2020-03-27,20.9,21.54,20.79,21.0,1688882,20.8,20.6,2.1055729529644758,0,1.0,412655.19098758424,260636.8306399683,True,21.3,0.019138755980861344
2020-07-06,25.55,25.75,24.83,25.61,3197322,25.4,24.85,0.8060170404864062,0,0.0,557638.0712866542,277121.9760807303,True,27.78,0.08727984344422701
2020-08-19,27.31,28.3,27.14,27.54,2695328,27.38,27.37,0.577980512702222,0,0.0,528879.0735117996,443649.98892945796,True,32.96,0.20688392530208732
2021-04-26,35.57,38.3,35.46,37.25,2688507,35.92,35.53,1.6539734968588724,0,1.0,757165.9686288728,184320.31280281814,True,55.2,0.5518695529940962
2021-09-16,27.09,27.4,26.21,26.21,1739209,27.25,27.1,1.0143022595925553,1,2.0,349258.4266974806,349055.15534046805,True,26.96,-0.0047988187523070325
2021-09-29,25.9,26.02,25.18,25.2,1323578,26.29,25.93,0.6724851652295218,1,1.0,279714.9103476598,314092.41059720755,True,26.58,0.026254826254826336
2022-03-25,21.83,23.42,21.8,21.87,4202584,21.3,21.29,2.374623499115509,0,3.0,1379701.7236590371,256306.77150414098,True,21.99,0.007329363261566746
2022-04-21,20.04,21.2,19.93,19.94,2708936,20.08,20.16,1.5830263791484107,1,0.0,750783.9595369756,193401.8124357824,True,22.5,0.1227544910179641
