day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-03-23,38.5,39.25,35.68,35.73,6898803,39.45,39.64,1,3.0,0.5582479272836021,38.23,0.06996921354603969
2018-09-27,29.9,29.9,28.69,28.76,5612280,30.07,29.82,1,3.0,0.21299359968150777,29.38,0.021557719054241975
2019-04-29,32.07,32.33,29.1,30.19,4183812,32.2,32.03,1,3.0,0.7267544225307003,30.68,0.016230539913878683
2019-05-06,29.0,29.0,27.05,27.05,5836019,30.33,30.06,1,3.0,1.1174525633755188,30.5,0.12754158964879858
2019-05-15,20.78,20.98,20.5,20.66,5310951,29.36,29.6,1,3.0,0.8509931535972541,23.92,0.15779283639883834
2020-09-28,20.42,21.23,20.25,20.4,5287378,20.63,20.41,1,3.0,0.5914802447218825,20.9,0.02450980392156854
2021-01-11,16.28,16.41,16.05,16.11,2610609,16.36,16.18,1,3.0,0.21631182873851773,16.65,0.03351955307262555
2021-01-13,16.0,16.01,15.34,15.42,3917913,16.09,16.02,1,3.0,0.4443184088698897,16.65,0.07976653696498048
2022-03-08,13.89,13.98,13.39,13.41,3132536,14.12,13.9,1,3.0,0.4057206451207582,13.62,0.015659955257270708
2022-04-25,12.05,12.2,11.0,11.0,6484625,12.53,12.22,1,3.0,1.1341674126536954,11.18,0.016363636363636358
