day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2018-05-25,25.8,25.87,24.9,24.93,10628564,27.09,25.88,1,3.0,1.8892938316279255,25.19,0.010429201764941887,27.75
2018-06-19,22.6,23.0,20.99,21.48,9208307,23.93,23.16,1,3.0,0.36721698907071243,22.93,0.06750465549348217,24.642
2018-08-03,24.19,24.58,23.64,23.8,5483378,25.89,24.21,1,3.0,0.7535361835746603,24.9,0.04621848739495782,25.146
2018-10-11,20.0,20.8,19.35,19.59,9692676,23.0,21.5,1,3.0,0.7898664064716481,19.93,0.01735579377233276,23.42
2018-11-27,21.2,21.31,20.68,20.84,5789088,21.82,21.01,1,3.0,0.7633088856099044,21.5,0.031669865642994344,21.554
2019-05-08,28.67,30.98,28.65,29.92,6624999,31.05,30.0,1,3.0,0.28409198294970794,32.4,0.08288770053475925,31.546
2019-07-19,28.45,28.77,27.6,27.8,8526229,28.5,28.5,1,3.0,0.2426516366057847,29.58,0.06402877697841713,28.496
2019-12-23,32.83,33.33,32.11,33.01,9538860,34.68,33.04,1,3.0,1.5513757894901334,34.08,0.03241441987276583,33.996
2020-03-30,40.93,40.93,38.55,38.84,10450757,43.79,41.23,1,3.0,0.7725701776089653,41.1,0.05818743563336759,44.492
2021-11-23,69.54,69.78,67.77,68.88,4533790,70.51,69.3,1,3.0,0.6784209089598712,68.87,-0.00014518002322871926,69.596
2021-11-26,67.54,68.25,66.22,66.68,3437092,67.97,67.57,1,3.0,0.3785476740457818,67.45,0.011547690461907623,69.276
2021-12-06,64.97,65.35,63.5,64.1,5047504,65.49,64.81,1,3.0,0.6546377080772603,66.56,0.03837753510140418,66.602
2022-01-27,59.79,60.16,57.05,57.05,6025884,61.33,60.08,1,3.0,0.4483165772544879,57.83,0.013672217353198901,59.638
2022-03-08,48.5,49.27,47.1,47.44,5607320,50.15,48.12,1,3.0,0.5595380001017682,51.53,0.08621416526138281,52.046
2022-03-24,47.77,47.93,46.84,47.65,3390198,48.88,47.98,1,3.0,0.4850695400905294,48.28,0.013221406086044052,48.518
2022-04-25,43.65,45.17,42.8,43.55,6507192,44.6,44.36,1,3.0,0.2581071124422287,47.07,0.08082663605051676,46.64
2022-04-26,43.44,43.98,40.0,40.43,6895932,43.65,43.55,1,3.0,0.6497166891033685,48.15,0.19094731634924567,46.534
