day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2018-02-01,21.38,21.6,19.33,19.33,8822860,21.8,21.48,1,3.0,0.9311773758641242,19.8,0.024314536989136215
2018-05-30,17.88,18.1,17.58,17.78,3234444,18.46,18.28,1,3.0,0.7207930947891705,18.18,0.022497187851518552
2018-10-17,10.24,10.29,9.09,9.64,7421790,10.4,10.1,1,3.0,0.886115262641739,10.12,0.04979253112033177
2020-02-04,12.0,13.13,11.99,12.94,13677399,13.32,13.32,1,3.0,6.081964997669964,14.14,0.09273570324574965
2020-08-12,24.65,24.66,23.07,24.16,25854880,26.15,25.58,1,3.0,0.6640583104699906,25.75,0.0658112582781456
2021-01-28,21.41,22.28,21.36,21.73,8190069,23.07,22.87,1,3.0,0.6602451466111823,22.41,0.031293143120110445
2021-12-09,26.69,26.8,26.05,26.14,10344934,26.94,26.7,1,3.0,0.2666981761633922,26.44,0.011476664116296886
2022-03-15,22.0,22.08,20.75,21.05,7060302,22.98,22.22,1,3.0,0.4015423850173985,22.21,0.05510688836104505
2022-03-29,20.85,20.97,20.28,20.46,4754180,21.18,20.84,1,3.0,0.3031487915356097,21.0,0.02639296187683282
2022-04-25,16.38,16.4,15.1,15.17,8859746,16.74,16.57,1,3.0,1.6871370100042613,16.28,0.07317073170731714
