day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-12-19,39.17,39.4,39.01,39.25,1535388,40.73,39.46,1,3.0,2.289017236241092,39.67,0.010700636942675201,39.886
2018-06-20,51.7,53.3,50.5,51.33,4924219,54.49,51.41,1,3.0,0.5013696619132098,56.3,0.09682446912137155,54.492000000000004
2018-08-07,43.78,44.2,41.0,43.4,3698032,43.98,43.81,1,3.0,0.49919934729398974,44.26,0.019815668202765035,46.361999999999995
2018-08-08,43.6,44.26,40.5,40.84,3141897,43.78,43.4,1,3.0,0.34167598478818184,42.22,0.0337904015670909,46.134
2018-08-31,37.5,38.21,37.15,37.37,2101258,39.0,37.93,1,3.0,0.25898548600815285,39.39,0.05405405405405417,37.978
2018-09-14,31.94,32.2,30.6,30.63,8262161,36.2,32.4,1,3.0,0.7949783887167627,32.4,0.057786483839373126,37.518
2018-12-21,30.06,30.24,29.59,29.87,1514920,30.8,30.1,1,3.0,1.0002220555280057,30.65,0.026113157013726074,30.442
2019-01-02,27.7,27.75,26.52,27.0,3592929,29.4,28.87,1,3.0,5.801505118624989,27.3,0.011111111111111072,29.826
2019-09-24,16.66,16.69,16.42,16.46,6561978,17.02,16.6,1,3.0,0.4163240522503535,16.44,-0.0012150668286755595,17.188000000000002
2020-04-01,13.2,13.21,12.88,12.89,5103998,13.62,13.16,1,3.0,0.8561486286032438,13.16,0.02094647013188511,13.857999999999999
2020-04-22,12.59,12.59,12.33,12.52,4954406,12.99,12.6,1,3.0,0.7607696169088507,12.79,0.021565495207667595,13.017999999999999
2021-01-14,14.38,14.52,14.18,14.22,9372142,15.34,14.53,1,3.0,0.4974869684342682,17.2,0.20956399437412077,14.286000000000001
2022-02-07,30.0,30.68,29.29,29.72,13417660,30.38,30.0,1,3.0,0.37021753013273173,32.11,0.08041722745625846,33.95
2022-04-26,25.68,25.83,23.93,24.05,17356655,28.0,25.91,1,3.0,0.5199326307380732,26.07,0.08399168399168389,31.106
