day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-11-17,7.32,7.4,6.65,6.9,33697160,7.6,7.34,1,3.0,0.23639007806168189,6.89,-0.0014492753623189802
2018-03-23,5.5,5.51,5.15,5.2,23849231,5.76,5.69,1,3.0,1.1090955800420947,5.62,0.0807692307692307
2018-06-15,4.79,4.81,4.56,4.6,9214568,4.82,4.78,1,3.0,0.6658946363994163,4.55,-0.010869565217391242
2018-06-19,4.55,4.55,4.14,4.15,12682710,4.79,4.6,1,3.0,0.3763759733500258,4.21,0.014457831325301207
2019-01-31,3.0,3.03,2.95,2.95,4913400,3.01,2.99,1,3.0,0.33916671527212605,3.13,0.0610169491525423
2019-07-08,3.53,3.55,3.4,3.4,9690500,3.55,3.54,1,3.0,0.8939260683810797,3.43,0.008823529411764675
2019-08-06,3.15,3.15,3.01,3.07,7989395,3.23,3.19,1,3.0,0.9115671731068309,3.1,0.009771986970684043
2020-01-23,3.09,3.11,3.02,3.05,9389942,3.12,3.1,1,3.0,0.3870572431276724,2.75,-0.09836065573770492
2020-02-04,2.49,2.74,2.49,2.65,13799011,2.75,2.75,1,3.0,2.7552416589560766,2.74,0.03396226415094361
2021-01-11,2.77,2.77,2.66,2.67,13883900,2.79,2.77,1,3.0,0.4979662297027567,2.8,0.04868913857677892
2021-10-15,2.81,2.82,2.75,2.76,14996029,2.82,2.81,1,3.0,0.4523436380188661,2.84,0.02898550724637694
2021-10-22,2.73,2.75,2.69,2.7,11459438,2.77,2.73,1,3.0,0.34297108837558166,2.74,0.014814814814814836
2022-01-25,2.73,2.75,2.65,2.65,13990100,2.75,2.73,1,3.0,0.5838267425932007,2.7,0.018867924528301883
