day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2017-12-29,6.36,6.67,6.35,6.41,29129559,682483538,153050,22286954,0.009448818897637823,29129559.0,137776876.0,0.11752650419785751,0.2674631441452234,1.0,6.67,0.08758169934640514,0.5572029320024923
2018-02-12,6.2,6.34,6.14,6.24,23368701,994908271,108250,25280048,0.006451612903225712,23368701.0,417235573.0,0.17336392568802791,0.29592885323683316,1.0,8.32,0.04143646408839774,0.3942081234240189
2018-03-05,7.46,7.46,7.16,7.18,30131071,1044864585,230772,33619677,-0.03364737550471064,-30131071.0,574014944.0,0.15263762182631463,0.3083409423643912,1.0,7.87,0.0308123249299721,1.0336997819210674
2018-07-06,6.11,6.29,5.93,6.15,26340714,577592918,211400,5129752,0.014851485148514865,26340714.0,554359064.0,0.03187334299712958,0.21070079237398465,1.0,7.98,0.11367673179396087,1.0798915624975933
2019-04-23,8.3,8.74,8.3,8.65,66106208,509671077,242900,27110010,0.0535931790499391,66106208.0,1021772740.0,0.04813354377153244,0.17214290576218555,1.0,10.63,0.05380116959064307,1.549500652143692
2019-06-14,8.85,9.03,8.79,8.81,19121172,433912033,298512,15595655,0.0022753128555177415,19121172.0,1062508529.0,0.09154010520488823,0.1471747303087313,1.0,9.56,0.10465116279069764,0.4868293014565983
2019-09-12,8.02,8.4,8.01,8.2,36989441,401880626,446900,8748653,0.03535353535353525,36989441.0,998743431.0,0.0288260302357066,0.15369492220110445,1.0,8.4,0.06179775280898858,0.5071720852852077
2019-11-14,7.95,8.01,7.75,7.92,17436697,402462123,304400,10826838,-0.005025125628140725,-17436697.0,1079497864.0,0.07879727526365628,0.13003947963405588,1.0,9.17,0.01521739130434785,0.25122999801713974
2020-02-14,9.25,9.92,9.21,9.76,66048468,373164449,238800,63337703,0.04385026737967923,66048468.0,1391290658.0,0.10025697259013633,0.13383433862979177,1.0,10.43,0.2790988735919899,0.8141361590707168
2020-02-25,8.11,8.46,8.1,8.4,90011418,721587881,204400,76149259,0.01941747572815533,90011418.0,1061481276.0,0.10217337550029507,0.21910679814356218,1.0,10.22,0.3356840620592385,0.7970625721325055
2020-05-26,7.49,7.57,7.43,7.53,21990607,610724870,111100,22577710,0.009383378016085908,21990607.0,1161970853.0,0.13689305317189895,0.13689305317189895,1.0,8.35,0.034360189573459765,0.5681256422770853
2020-06-12,8.04,8.28,8.02,8.24,23828006,624855197,197003,13988955,0.008567931456548328,23828006.0,1398647254.0,0.07203440339569407,0.2275458000202651,1.0,8.68,0.050232558139534866,0.4385085367784789
2020-09-11,9.33,9.43,9.06,9.19,38102400,502992450,965603,40695046,-0.02854122621564492,-38102400.0,1757977545.0,0.11552668092990187,0.1670004416438672,1.0,10.77,0.09090909090909083,1.7947210123125465
2020-11-02,9.03,9.08,8.74,8.96,41514739,602981407,1179942,40875391,-0.006651884700665023,-41514739.0,1811059949.0,0.11050499367993868,0.16842439369767903,1.0,9.73,0.04083665338645415,1.073888996059436
2020-11-12,9.35,9.47,9.23,9.38,34027944,651769203,1965742,34084195,-0.0021276595744680327,-34027944.0,1825113399.0,0.10712867192910216,0.18053492902905305,1.0,9.73,0.11884368308351179,0.622859272025531
2021-01-26,7.86,8.0,7.77,7.83,36069192,548424875,1158710,24775051,-0.011363636363636354,-36069192.0,1579008484.0,0.0871116913180136,0.1662380610072444,1.0,8.98,0.1042944785276072,0.3025508214651631
2021-03-22,7.26,7.36,7.25,7.3,20681469,606149246,723677,12298704,0.006896551724137945,20681469.0,1524493686.0,0.08140624930246668,0.15657522453172518,1.0,9.0,0.029453015427769902,0.23502166339340547
2021-06-24,5.93,6.05,5.89,5.98,39764960,768991653,3793186,30722214,0.01013513513513531,39764960.0,1270796983.0,0.12941291774183697,0.1707368747853934,1.0,7.01,0.21912350597609564,0.7625100379153424
2021-08-25,5.11,5.17,5.05,5.11,30731990,607385264,4324372,12330384,0.00988142292490135,30731990.0,1324180586.0,0.07851723881346613,0.2458146267090924,1.0,5.31,0.11956521739130443,0.3239565687764967
2022-02-21,4.06,4.1,4.03,4.09,70382266,605624789,4215485,37647943,-0.0048661800486619056,-70382266.0,2205325484.0,0.13158835484020834,0.1349469590216192,1.0,5.09,0.12938005390835583,0.7990183199856813
