day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return
2017-09-25,11.11,11.21,10.42,10.6,22238644,11.15,11.12,1,3.0,1.6723621252246232,11.11,0.048113207547169745
2018-04-23,10.69,10.78,9.98,10.06,26496032,10.93,10.63,1,3.0,0.34883081871070853,10.62,0.055666003976142964
2018-08-06,7.56,7.61,7.09,7.4,21968603,7.62,7.56,1,3.0,1.3407903488095307,7.69,0.03918918918918912
2018-09-05,5.84,5.92,5.76,5.87,33132588,5.87,5.88,1,3.0,0.5508072016051497,5.91,0.006814310051107331
2018-10-16,4.54,4.64,4.24,4.29,92641552,4.85,4.55,1,3.0,0.25021534274624635,4.73,0.10256410256410264
2019-10-18,5.58,5.63,5.38,5.41,34868695,5.61,5.57,1,3.0,0.26823999781477736,5.76,0.06469500924214411
2019-12-23,5.63,5.65,5.34,5.34,90635606,5.71,5.66,1,3.0,0.29615021862297786,5.67,0.061797752808988804
2020-03-30,5.75,5.77,5.52,5.66,63973958,6.05,5.91,1,3.0,0.20783269842810226,5.86,0.035335689045936425
2020-04-28,5.58,5.58,5.11,5.23,92854335,5.7,5.63,1,3.0,2.246087572102779,5.61,0.07265774378585088
2020-10-26,4.93,4.93,4.83,4.84,27406907,4.94,4.93,1,3.0,0.7121868862045011,4.8,-0.008264462809917328
2020-10-27,4.79,4.8,4.61,4.67,45925144,4.93,4.84,1,3.0,0.675677740651289,4.7,0.0064239828693790635
2020-12-28,3.89,3.89,3.7,3.71,42041617,3.9,3.88,1,3.0,1.130351574045796,4.11,0.1078167115902966
2021-07-15,3.5,3.51,3.35,3.41,34259528,3.55,3.51,1,3.0,0.5516512224064061,3.44,0.008797653958944274
2022-03-08,3.53,3.56,3.41,3.46,33927545,3.56,3.54,1,3.0,0.45093070276057734,3.52,0.01734104046242768
2022-04-25,3.03,3.04,2.82,2.83,34594727,3.09,3.06,1,3.0,0.6495873543385466,2.87,0.014134275618374659
