day,open,high,low,close,volume,pre_open,pre_close,down,down_cnt,vol_chg,high_max,positive_return,quant
2017-11-27,112.26,114.99,110.01,110.97,875415,112.75,112.5,1,3.0,0.5998461220752687,113.7,0.0246012435793459,114.72
2018-04-04,137.93,138.1,135.55,136.12,376522,138.0,137.34,1,3.0,0.3739522629660308,140.5,0.032177490449603274,137.968
2018-05-29,144.31,145.7,141.07,141.96,895407,145.0,145.45,1,3.0,0.8475942670138703,144.05,0.014722457030149405,135.822
2019-05-09,107.9,107.9,101.5,104.9,1242224,112.99,109.18,1,3.0,0.3034058716135395,112.0,0.0676835081029552,115.584
2019-09-30,113.1,113.33,109.44,111.46,1409004,113.2,111.63,1,3.0,0.5013681698064956,111.86,0.0035887313834559453,111.78
2019-11-01,109.66,110.74,106.55,107.7,1840443,111.9,110.4,1,3.0,0.6518007474394276,115.8,0.07520891364902504,111.258
2019-11-25,99.97,100.7,97.2,99.82,1118628,100.49,99.88,1,3.0,0.2831348726131089,102.66,0.028451212181927588,104.312
2020-02-03,101.7,104.41,101.7,103.4,2689261,117.74,113.0,1,3.0,0.22939837555961007,111.6,0.07930367504835578,109.742
2020-03-19,94.85,95.19,89.59,91.64,3905812,99.26,95.31,1,3.0,0.2966504572024997,93.43,0.019532955041466682,108.6
2020-06-05,114.5,115.47,111.93,113.09,1271637,115.2,114.5,1,3.0,0.6561266829721895,115.47,0.021045185250685217,107.81
2020-08-26,101.3,102.68,99.8,99.99,1725026,101.5,101.42,1,3.0,0.27267053159200194,104.99,0.05000500050005008,89.928
2020-11-30,130.47,131.02,125.1,127.58,2290618,131.0,130.47,1,3.0,1.049141069005218,131.59,0.03143125881799658,121.3
2020-12-25,123.0,123.69,117.64,119.51,3067151,126.36,122.6,1,3.0,0.9675299765729843,128.88,0.07840348088026095,127.116
2021-05-12,154.99,158.65,150.01,152.53,2524628,156.25,155.62,1,3.0,0.24333143728130757,162.81,0.06739657772241525,153.81400000000002
2021-05-21,153.34,155.8,148.68,153.0,2350832,158.65,155.04,1,3.0,0.2719321169308915,159.88,0.04496732026143779,152.918
2021-09-22,129.5,129.5,122.57,123.71,2653948,134.5,133.0,1,3.0,1.0999015701304908,135.9,0.09853690081642563,143.17000000000002
2021-11-04,123.41,123.5,119.9,122.67,1925851,125.5,123.32,1,3.0,0.3586547571763474,123.5,0.006766120485856453,126.05
2021-12-17,131.5,133.0,129.68,131.06,1799826,134.47,132.79,1,3.0,0.566414565582545,136.36,0.04043949336181907,121.41199999999999
2022-03-09,120.47,122.21,113.25,119.0,2179703,123.73,120.46,1,3.0,0.33537158407677103,127.8,0.07394957983193273,126.02
2022-05-11,111.21,115.49,110.0,111.73,3174189,111.98,112.0,1,3.0,0.5621108796463756,123.5,0.10534323816342961,111.946
2022-05-24,117.48,118.2,113.29,113.5,1419227,119.0,117.45,1,3.0,0.8814878743648178,115.7,0.01938325991189438,113.97200000000001
