day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,lev_ratio_max,lev_ratio_is_max,high_max,positive_return,vol_chg
2018-05-17,5.84,5.84,5.74,5.77,6896917,128009572,14000,4000978,-0.003454231433506094,-6896917.0,13076297.0,0.10019189713582279,0.44552089527104616,1.0,5.84,0.019543973941368087,0.9083061632347684
2018-07-09,5.5,5.61,5.46,5.51,12032348,84974975,0,6403219,0.009157509157509125,12032348.0,61516151.0,0.0961458063932891,0.15202769483843778,1.0,6.31,0.01858108108108114,0.3118918201021579
2018-07-31,5.87,5.96,5.87,5.92,6577122,95163656,0,4186306,0.0016920473773265332,6577122.0,159410494.0,0.10760695036139055,0.21922338486999307,1.0,6.03,0.08803986710963452,0.6365692046261746
2018-09-27,6.02,6.11,6.0,6.08,17972531,71313706,0,7692422,0.011647254575707144,17972531.0,257432821.0,0.07068702638014347,0.22454208736065898,1.0,6.15,0.13308687615526793,0.9072262796370885
2018-10-19,5.32,5.49,5.31,5.48,6918311,78079127,0,1162445,0.01858736059479571,6918311.0,244393474.0,0.031115628163086707,0.2864775651938155,1.0,6.15,0.07089552238805963,0.9628691387385546
2018-12-03,5.1,5.13,5.06,5.13,7194412,78109150,0,5013803,0.017857142857142794,7194412.0,228245968.0,0.13678162933757065,0.2337702115705279,1.0,5.43,0.003539823008849474,0.902329569656628
2019-06-12,6.11,6.12,6.08,6.09,5720074,87595339,12600,2356755,-0.00327332242225864,-5720074.0,376520457.0,0.06754340567771057,0.29090877019734,1.0,6.19,0.3818984547461368,0.5519369278653299
2019-12-30,4.79,4.89,4.79,4.86,3277971,75841953,21,2050469,0.004132231404958775,3277971.0,489661949.0,0.12924172295444675,0.19419202152345783,1.0,4.95,0.12814645308924466,0.4640845959360589
2020-04-21,4.41,4.41,4.33,4.35,2591817,75067162,0,924505,-0.011363636363636576,-2591817.0,486642219.0,0.08162505618181617,0.29953612510639976,1.0,4.61,0.030373831775700966,0.34317977344160666
2020-09-22,4.75,4.79,4.69,4.69,6016696,82873882,191440,1525840,-0.014705882352941013,-6016696.0,570054180.0,0.05350231638689749,0.19096183785851495,1.0,5.19,0.09010989010989023,0.2908200710149973
2021-08-12,5.17,5.28,5.1,5.15,10577915,128540244,0,6236557,-0.003868471953578201,-10577915.0,1034366641.0,0.1135997734517173,0.5245783962348004,1.0,5.36,0.042319749216300995,3.048962111535542
