day,open,high,low,close,volume,lev_buy,lev_sell,rzmr,incre,vol_,vol_sum,lev_ratio,high_max,pre_close,postive_return,chg1,chg,chg_max,vol_chg,vol_chg_max,vol_chg_comp
2017-11-24,5.23,5.5,5.19,5.44,77119172,1232977780,980300,75831890,0.02835538752362954,77119172.0,-145956737.0,0.18396779909028516,5.62,5.29,0.0745697896749522,0.040152963671128195,0.02835538752362954,0.045787545787545736,2.23621480648623,0.644559754653014,3.4693677201271313
2018-03-26,5.02,5.17,4.91,5.15,41149916,1010963765,893400,39281734,0.005859375,41149916.0,799714448.0,0.189404878524414,5.45,5.12,0.08565737051792843,0.02589641434262968,0.005859375,0.013645224171540016,2.678481220065051,0.4574833628826709,5.854816671774776
2018-11-13,3.39,3.53,3.36,3.52,29993879,589289673,424800,16632803,0.03529411764705892,29993879.0,1118000470.0,0.1609694952955687,4.05,3.4,0.19469026548672552,0.03834808259587019,0.03529411764705892,0.033434650455927084,0.8053461057048565,0.376512867361694,2.1389603796228496
2019-03-22,4.21,4.35,4.14,4.28,78063315,602966743,371500,81768497,0.009433962264151052,78063315.0,2045496036.0,0.24675236878727508,4.43,4.24,0.052256532066508266,0.016627078384798155,0.009433962264151052,0.03325415676959609,1.1284146785003273,0.37501849394641285,3.0089574160083123
2019-06-21,3.61,3.75,3.56,3.62,54132778,537069583,746400,21607082,0.008356545961002881,54132778.0,2139707579.0,0.10920648376843442,4.2,3.59,0.1634349030470914,0.0027700831024930483,0.008356545961002881,0.06845238095238093,2.773448615665045,0.7829343515098015,3.542376969814594
2019-11-25,3.24,3.29,3.21,3.27,10309838,422844798,98100,2488521,0.0092592592592593,10309838.0,2016944644.0,0.07426874886208389,3.29,3.24,0.015432098765431945,0.0092592592592593,0.0092592592592593,0.018808777429467183,0.8583227514950238,0.35374075300905594,2.426417494150159
2020-04-03,3.06,3.11,3.06,3.09,19727954,390435256,766000,1856169,0.006514657980456029,19727954.0,2457142860.0,0.03049862782234293,3.27,3.07,0.06862745098039214,0.009803921568627416,0.006514657980456029,0.01661129568106312,0.6678878582438477,0.32920377145360513,2.0287977118086373
2020-05-06,3.27,3.43,3.25,3.41,53585973,367952546,1598400,16082965,0.03647416413373872,53585973.0,2691009881.0,0.08986043758197557,3.48,3.29,0.06422018348623859,0.042813455657492394,0.03647416413373872,0.015432098765431945,1.1772632006434094,0.46809501937934916,2.515009030013504
2020-07-02,3.01,3.07,3.0,3.06,29886790,359367462,4526439,11985006,0.01661129568106312,29886790.0,2780551684.0,0.13212965115149722,3.45,3.01,0.14617940199335555,0.01661129568106312,0.01661129568106312,0.00983606557377048,1.4600576782827224,0.29115064473245345,5.0147842867544075
2020-08-04,3.41,3.47,3.37,3.43,68114509,454002858,5931100,32914216,0.0058651026392961825,68114509.0,3049398156.0,0.14129206695275262,3.59,3.41,0.05278592375366564,0.0058651026392961825,0.0058651026392961825,0.03333333333333344,1.304600355758037,0.418773707470254,3.115287164609551
2021-06-02,3.05,3.15,3.04,3.12,105285549,524172103,7692631,13540315,0.012987012987013102,105285549.0,4705185937.0,0.04155270955987618,3.13,3.08,0.02622950819672143,0.022950819672131306,0.012987012987013102,0.05119453924914663,4.041761094437127,0.3200725828616944,12.627639200773407
2021-06-21,3.05,3.09,3.03,3.07,50248446,529433555,5331960,29933370,0.013201320132013139,50248446.0,4638308728.0,0.19467561362641006,3.13,3.03,0.02622950819672143,0.006557377049180246,0.013201320132013139,0.02020202020202011,1.1732990776268633,0.27787241078663927,4.2224381841483565
2021-07-12,3.11,3.28,3.1,3.19,162748063,518454281,8513710,45000548,0.025723472668810254,162748063.0,4860960320.0,0.0866784808304242,3.33,3.11,0.07073954983922826,0.025723472668810254,0.025723472668810254,0.04013377926421402,2.331989549440041,0.3356818462199922,6.947023128297949
2022-03-16,3.05,3.08,2.92,3.07,129766230,852036842,6299755,50491571,0.023333333333333206,129766230.0,7490875576.0,0.1296987950306229,3.18,3.0,0.04262295081967227,0.006557377049180246,0.023333333333333206,0.06832298136645965,0.6619169262056799,0.2882365545604886,2.2964364364366965
