day,open,high,low,close,volume,pre_open,pre_close,vol_chg,down,down_cnt,volatility,vol_0.1,vol_test,high_max,positive_return
2018-01-11,7.71,8.09,7.61,8.01,27017964,7.79,7.7,1.5610048995469183,0,0.0,6997971.14302583,2604441.1135795875,True,7.98,0.035019455252918386
2018-02-26,6.29,6.47,6.29,6.45,7309168,6.34,6.27,0.5844627799626536,0,0.0,1347391.5792729903,1420461.8929350646,True,7.14,0.1351351351351351
2018-03-09,6.68,7.03,6.64,6.89,22474633,6.67,6.7,1.2353043619233182,0,0.0,5242671.274439896,1332867.35135432,True,7.29,0.09131736526946121
2018-09-07,4.27,4.42,4.24,4.36,23843414,4.27,4.28,0.8171890616614137,0,0.0,3897360.9793938696,2327383.0613545524,True,4.75,0.1124121779859486
2019-02-13,4.25,4.42,4.19,4.39,29568983,4.2,4.24,0.7914052242856504,0,0.0,6448312.927868926,4053830.015894107,True,5.78,0.3600000000000001
2019-04-25,6.74,7.18,6.36,6.4,125605015,6.06,6.61,1.145805506385182,0,1.0,34714783.04417301,6382881.056491001,True,7.04,0.04451038575667643
2019-07-22,5.73,5.74,5.34,5.37,21130725,5.69,5.67,0.777813796505946,0,1.0,3443927.09414699,7366448.333229605,True,5.92,0.03315881326352521
2019-07-30,5.52,5.69,5.51,5.66,21040763,5.58,5.49,1.1119282379960453,0,1.0,4727971.84137856,3550463.4375224304,True,5.92,0.07246376811594213
2019-08-19,5.39,5.64,5.38,5.58,31643701,5.3,5.35,0.6574488058021941,0,0.0,7318737.409606077,3402453.8449564637,True,5.76,0.06864564007421148
2019-08-29,5.46,5.57,5.4,5.49,23018274,5.37,5.4,0.7754475145843278,0,1.0,3753229.442833639,2754099.725482054,True,6.21,0.13736263736263732
2019-11-19,5.39,5.6,5.35,5.58,24786839,5.33,5.38,1.44899352697571,0,1.0,5885854.350979053,3336035.6666084267,True,5.68,0.05380333951762517
2019-12-05,5.21,5.36,5.21,5.31,16755246,5.22,5.2,1.0347622890915753,0,0.0,4014988.196195709,1757686.1347925817,True,6.42,0.23224568138195778
2020-03-18,8.89,9.67,8.88,9.67,116034197,8.88,8.79,1.5638265314475879,0,1.0,30940098.747478724,9434120.959879734,True,11.37,0.27896512935883
2020-05-08,9.06,9.44,8.98,9.23,67812762,9.03,8.8,0.7777091586514193,0,0.0,15468948.121514438,6613964.392653333,True,9.49,0.04746136865342154
2020-06-11,8.21,8.49,8.16,8.36,29918976,8.31,8.21,0.9543414417981184,0,2.0,6344392.234435434,3117528.5316187297,True,8.8,0.07186358099878198
2020-08-10,9.1,9.8,9.05,9.71,75347272,9.12,8.99,2.2663186484416107,0,3.0,22692808.283407964,4170436.7039039214,True,10.28,0.12967032967032965
2021-02-22,6.84,7.18,6.84,6.91,24584755,6.6,6.82,0.7337567028153429,0,0.0,6893710.159699084,2866786.1008272837,True,7.13,0.042397660818713545
2021-06-30,9.88,10.43,9.7,10.17,195422332,8.88,9.49,2.1785907179817574,0,1.0,61085476.533910684,11245540.13390731,True,10.89,0.10222672064777316
2021-09-01,7.28,7.52,7.1,7.52,31757564,7.33,7.38,0.7593514541966797,0,0.0,5314943.647353561,3244558.4239214654,True,9.06,0.24450549450549453
2021-11-05,8.17,8.45,8.13,8.37,42879944,8.02,8.17,0.6744846091311234,0,1.0,8456741.205836702,9947277.29733037,True,8.62,0.05507955936352493
2021-11-09,8.22,8.62,8.22,8.47,43937186,8.34,8.21,0.5110943751257249,0,0.0,10084683.077147676,8456012.454485793,True,8.58,0.04379562043795615
2021-12-14,8.06,8.23,8.03,8.21,25068699,8.03,8.07,1.0220456355908825,0,0.0,6053255.925170705,3475885.0370795373,True,8.5,0.05459057071960283
2022-02-18,7.5,7.88,7.44,7.77,59712697,7.25,7.21,2.636781038091779,0,1.0,20260456.05861675,4356716.7450914215,True,8.54,0.1386666666666665
2022-03-07,7.59,8.05,7.42,7.87,37730984,7.67,7.6,1.1949184512784732,0,2.0,7805819.872164414,4285803.568194856,True,7.87,0.03689064558629784
2022-04-21,5.9,5.92,5.55,5.58,23003584,6.11,5.99,1.0011967031680271,1,1.0,5457312.318579546,2257585.9518702556,True,5.89,-0.0016949152542373724
2022-05-06,5.26,5.89,5.23,5.62,35273182,5.35,5.45,1.0313273016743607,0,0.0,8052031.508889374,2245719.54510805,True,5.96,0.13307984790874539
